Pos,ID,Name,BV,SV,Team,2_xMins,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,2_Pts,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts
D,114,Arthur,4.0,4.0,Brentford,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
D,115,Fredrick,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.24,0.25,0.23,0.24,0.25,0.21,0.25,0.21,0.23,0.24,0.22,0.31
D,117,Ji-soo,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,118,Meghoma,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,119,Mbeumo,8.0,8.0,Man Utd,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,4.49,5.55,3.48,4.10,4.42,5.56,3.51,4.55,3.95,4.17,4.47,4.10
M,120,Schade,7.0,7.0,Brentford,65.70,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,3.35,3.53,3.26,3.30,3.59,3.14,3.45,3.15,3.23,3.43,3.15,4.31
M,121,Damsgaard,5.9,5.9,Brentford,70.35,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.35,3.83,3.48,3.60,3.94,3.37,3.86,3.59,3.69,3.84,3.57,4.52
M,122,Milambo,5.5,5.5,Brentford,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,1.00,1.02,0.98,0.97,1.04,0.93,1.03,0.97,1.00,1.01,0.98,1.16
M,123,Carvalho,5.0,5.0,Brentford,55.05,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,2.88,2.33,2.18,2.15,2.40,2.14,2.30,2.10,2.18,2.27,2.14,2.89
M,124,Henderson,5.0,5.0,Brentford,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,1.09,1.10,1.06,1.07,1.13,1.02,1.10,1.06,1.10,1.10,1.06,1.21
M,125,Janelt,5.0,5.0,Brentford,0.00,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,0.00,0.80,0.78,0.79,0.82,0.76,0.81,0.79,0.80,0.81,0.79,0.88
M,126,Jensen,5.0,5.0,Brentford,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,2.82,2.89,2.64,2.71,2.99,2.57,2.91,2.68,2.81,2.85,2.71,3.29
M,127,Nunes,5.0,5.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,5.0,5.0,Brentford,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.21,0.21,0.22,0.21,0.25
M,129,Yarmoliuk,5.0,5.0,Brentford,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,2.86,2.95,2.79,2.84,3.09,2.66,3.02,2.81,2.96,3.00,2.85,3.36
M,130,Donovan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09
M,132,Maghoma,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.10
M,133,Peart-Harris,4.5,4.5,Brentford,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04
M,134,Trevitt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.5,7.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,136,Thiago,6.0,6.0,Brentford,77.85,74.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,4.31,4.06,3.15,3.07,3.41,2.94,3.24,2.92,3.07,3.15,2.94,3.96
F,137,Morgan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.5,4.5,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.03
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.16,2.24,3.03,2.97,2.51,3.20,2.82,2.74,3.67,3.15,3.57,3.07
G,140,McGill,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,141,Rushworth,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,142,Scherpen,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.5,4.5,Brighton,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,1.01,0.78,0.93,1.00,0.77,0.98,0.94,0.89,1.11,0.95,1.09,0.92
D,144,Coppola,4.5,4.5,Brighton,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.60,0.50,0.57,0.60,0.50,0.60,0.58,0.55,0.67,0.57,0.65,0.57
D,145,De Cuyper,4.5,4.5,Brighton,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,3.36,2.31,2.91,3.33,2.29,3.35,3.19,2.80,3.88,3.09,3.77,3.03
D,146,Dunk,4.5,4.5,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,3.06,2.10,2.70,3.01,2.07,2.95,2.79,2.54,3.54,2.77,3.38,2.74
D,147,Estupiñan,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,148,F.Kadıoğlu,4.5,4.5,Brighton,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,1.07,0.83,0.98,1.09,0.83,1.09,1.02,0.95,1.20,1.00,1.17,1.00
D,149,Igor,4.5,4.5,Brighton,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,0.63,0.52,0.60,0.64,0.52,0.63,0.62,0.58,0.70,0.60,0.70,0.60
D,150,Lamptey,4.5,4.5,Brighton,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.39,0.33,0.37,0.41,0.33,0.39,0.38,0.36,0.43,0.37,0.43,0.37
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.54,2.51,3.12,3.51,2.40,3.48,3.30,2.99,4.11,3.30,3.94,3.23
D,152,Veltman,4.5,4.5,Brighton,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,0.86,0.66,0.78,0.87,0.65,0.84,0.83,0.76,0.95,0.80,0.91,0.80
D,153,Webster,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,154,Cashin,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,155,Slater,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,156,Tasker,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.5,6.5,Brighton,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,4.08,3.54,3.95,4.46,3.51,4.15,4.06,3.85,4.80,3.89,4.65,3.88
M,158,Georginio,6.0,6.0,Brighton,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,3.88,3.43,3.70,4.16,3.27,3.86,3.87,3.66,4.46,3.67,4.35,3.65
M,159,March,5.9,5.9,Brighton,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,0.81,0.76,0.81,0.86,0.75,0.83,0.83,0.80,0.92,0.80,0.91,0.82
M,160,Minteh,6.0,6.0,Brighton,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,3.34,2.95,3.35,3.74,3.00,3.46,3.44,3.22,3.92,3.26,3.86,3.20
M,161,Enciso,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,162,Gruda,5.5,5.5,Brighton,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,1.17,1.07,1.18,1.28,1.07,1.20,1.19,1.14,1.34,1.16,1.33,1.14
M,163,Hinshelwood,5.4,5.4,Brighton,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,1.04,0.96,1.04,1.09,0.96,1.05,1.04,1.00,1.12,1.02,1.11,1.00
M,164,O'Riley,5.5,5.5,Brighton,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,2.89,2.58,2.68,2.90,2.37,2.78,2.69,2.59,3.07,2.65,3.13,2.60
M,165,Sima,5.5,5.5,Brighton,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03
M,166,Ayari,5.0,5.0,Brighton,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,2.90,2.61,2.91,3.16,2.59,3.00,2.98,2.90,3.19,2.93,3.23,2.77
M,167,Baleba,5.0,5.0,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,3.23,2.85,3.28,3.57,2.88,3.29,3.35,3.27,3.48,3.31,3.54,3.08
M,168,Buonanotte,5.0,5.0,Brighton,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0.19,0.17,0.19,0.21,0.17,0.19,0.19,0.18,0.22,0.19,0.21,0.18
M,169,Gomez,5.0,5.0,Brighton,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,1.68,1.55,1.66,1.74,1.51,1.70,1.69,1.63,1.87,1.67,1.85,1.62
M,170,Milner,5.0,5.0,Brighton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.08,0.09,0.07,0.08,0.08,0.08,0.09,0.08,0.09,0.08
M,171,Sarmiento,5.0,5.0,Brighton,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.08,0.07,0.08,0.07
M,172,Watson,5.0,5.0,Brighton,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08
M,173,Wieffer,5.0,5.0,Brighton,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,2.88,2.61,2.92,3.22,2.55,2.94,2.97,2.85,3.15,2.85,3.20,2.71
M,174,Yalcouye,5.0,5.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,176,Mazilu,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,177,Moran,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.5,6.5,Brighton,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,2.96,2.71,3.02,3.33,2.68,3.09,3.13,2.89,3.49,2.94,3.52,2.89
F,179,Ferguson,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,180,Tzimas,5.5,5.5,Brighton,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.44,0.40,0.44,0.48,0.39,0.45,0.46,0.42,0.52,0.43,0.50,0.43
F,181,Kostoulas,5.0,5.0,Brighton,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.38,0.35,0.39,0.43,0.35,0.40,0.40,0.37,0.45,0.38,0.45,0.37
G,182,Trafford,5.0,5.0,Man City,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,3.03,2.97,3.01,2.27,3.62,3.08,3.25,2.63,3.22,2.43,2.51,3.40
G,183,Weiss,4.5,4.5,Burnley,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.05,0.04,0.06,0.04,0.05,0.06,0.05,0.05,0.05,0.05,0.05
G,184,Green,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,185,Hladký,4.0,4.0,Burnley,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.05,0.05,0.06,0.04,0.05,0.06,0.06,0.05,0.06,0.05,0.05
D,186,Roberts,4.5,4.5,Burnley,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,0.86,0.63,0.61,0.72,0.54,0.63,0.77,0.71,0.63,0.71,0.65,0.70
D,187,Walker,4.5,4.5,Burnley,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,3.62,2.03,1.86,2.77,1.36,1.98,3.10,2.49,2.07,2.49,2.04,2.40
D,188,Delcroix,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.13,0.11,0.11,0.11,0.10,0.11,0.12,0.11,0.11,0.11,0.11,0.11
D,189,Dodgson,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,4.0,4.0,Burnley,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,4.13,2.52,2.52,3.24,1.90,2.47,3.64,2.92,2.70,2.93,2.52,3.01
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,4.36,2.70,2.69,3.41,2.04,2.63,3.84,3.06,2.87,3.09,2.69,3.24
D,192,Hartman,4.0,4.0,Burnley,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,3.71,2.10,1.97,2.76,1.42,2.10,3.10,2.57,2.11,2.58,2.09,2.52
D,193,Humphreys,4.0,4.0,Burnley,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.42,0.33,0.32,0.37,0.29,0.33,0.39,0.36,0.34,0.36,0.33,0.35
D,194,Jordan,4.0,4.0,Burnley,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,0.16,0.14,0.14,0.15,0.13,0.13,0.15,0.14,0.14,0.14,0.14,0.15
D,195,Lucas Pires,4.0,4.0,Burnley,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.35,0.25,0.25,0.29,0.22,0.26,0.31,0.28,0.26,0.28,0.26,0.28
D,196,Sambo,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,197,Sonne,4.0,4.0,Burnley,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,2.16,1.28,1.25,1.65,0.95,1.31,1.87,1.57,1.31,1.56,1.32,1.52
D,198,Tuanzebe,4.0,4.0,Burnley,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,0.57,0.44,0.45,0.50,0.38,0.43,0.54,0.47,0.46,0.47,0.44,0.49
D,199,Worrall,4.0,4.0,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,0.20,0.17,0.17,0.18,0.16,0.17,0.19,0.17,0.17,0.17,0.17,0.18
M,200,Anthony,5.5,5.5,Burnley,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,3.68,2.65,2.69,2.97,2.44,2.75,3.25,2.89,2.56,2.93,2.77,2.95
M,201,Benson,5.5,5.5,Burnley,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.33,0.26,0.27,0.28,0.24,0.26,0.30,0.28,0.25,0.28,0.27,0.28
M,202,Bruun Larsen,5.5,5.5,Burnley,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,1.08,0.83,0.84,0.94,0.79,0.84,0.98,0.89,0.81,0.90,0.87,0.91
M,203,Boateng,5.0,5.0,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05
M,204,Churlinov,5.0,5.0,Burnley,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.57,0.45,0.46,0.50,0.43,0.46,0.53,0.49,0.45,0.49,0.47,0.49
M,205,Cullen,5.0,5.0,Burnley,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,3.25,2.79,2.84,2.81,2.49,2.71,3.05,2.87,2.58,2.91,2.68,2.92
M,206,Edwards,5.0,5.0,Burnley,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,2.01,1.48,1.49,1.71,1.39,1.54,1.83,1.61,1.47,1.62,1.57,1.63
M,207,Hannibal,5.0,5.0,Burnley,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,2.85,2.30,2.28,2.39,2.04,2.26,2.62,2.43,2.15,2.41,2.23,2.44
M,208,Koleosho,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,209,Laurent,5.0,5.0,Burnley,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,42.45,1.72,1.51,1.50,1.56,1.40,1.47,1.64,1.54,1.44,1.58,1.50,1.59
M,210,Tchaouna,5.0,5.0,Burnley,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0.09,0.07,0.07,0.08,0.06,0.07,0.08,0.07,0.07,0.07,0.07,0.07
M,211,A.Ramsey,4.5,4.5,Burnley,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.50,0.39,0.40,0.43,0.36,0.40,0.46,0.42,0.37,0.42,0.40,0.42
M,212,Adewumi,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.06,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.05
M,214,Trésor,4.5,4.5,Burnley,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.25,0.21,0.20,0.23,0.20,0.21,0.24,0.22,0.20,0.22,0.21,0.22
F,215,Flemming,5.5,5.5,Burnley,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,2.58,1.92,1.92,2.14,1.83,1.98,2.34,2.08,1.85,2.12,1.98,2.09
F,216,Amdouni,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,2.99,2.21,2.32,2.52,2.07,2.30,2.77,2.46,2.20,2.45,2.39,2.43
F,218,Barnes,4.5,4.5,Burnley,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.56,0.42,0.44,0.47,0.40,0.43,0.51,0.47,0.40,0.46,0.44,0.46
F,219,Obafemi,4.5,4.5,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.06,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.06,0.06,0.06
G,220,Sánchez,5.0,5.0,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.63,4.10,3.72,3.23,3.72,3.00,3.60,4.20,3.20,4.07,4.10,3.04
G,221,Jörgensen,4.5,4.5,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03
G,222,Penders,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,223,Slonina,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.0,6.0,Chelsea,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,4.01,4.25,3.69,3.25,3.86,2.91,3.53,5.04,3.24,4.39,4.60,3.12
D,225,James,5.5,5.5,Chelsea,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,3.64,3.93,3.38,3.02,3.57,2.75,3.28,4.54,3.04,4.01,4.21,2.84
D,226,Chalobah,5.0,5.0,Chelsea,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,3.45,3.81,3.34,2.93,3.45,2.81,3.12,4.25,2.97,3.77,3.95,2.93
D,227,Colwill,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,1.44,1.47,1.35,1.27,1.41,1.17,1.32,1.66,1.24,1.50,1.54,1.20
D,229,B.Badiashile,4.5,4.5,Chelsea,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.53,0.56,0.52,0.47,0.52,0.46,0.49,0.60,0.48,0.56,0.57,0.47
