Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Fernandes,11.6,11.2,Man Utd,81,5.021,78,4.073,77,9.188,77,0,76,5.043
F,Martial,8.6,8.6,Man Utd,0,,0,,0,,0,0,0,
M,Pereira,4.8,4.8,Man Utd,0,,0,,0,,0,0,0,
G,Henderson,5.2,5.2,Man Utd,62,2.506,59,2.26,58,4.883,60,0,60,2.835
M,Rashford,9.5,9.5,Man Utd,81,4.963,78,4.062,77,9.074,77,0,72,4.727
D,Tuanzebe,4.1,4.1,Man Utd,0,0,1,0.03,1,0.075,1,0,2,0.091
D,Lindelöf,4.8,4.8,Man Utd,85,2.747,74,2.046,74,5.286,71,0,71,3.176
M,McTominay,4.9,4.9,Man Utd,63,2.137,61,1.915,61,4.157,63,0,62,2.283
D,Bailly,4.8,4.8,Man Utd,5,0.158,20,0.54,26,1.817,27,0,29,1.28
M,James,6.2,6.2,Man Utd,22,1.069,27,1.155,27,2.531,27,0,28,1.424
D,Fosu-Mensah,4.3,4.3,Man Utd,0,,0,,0,,0,0,0,
D,Wan-Bissaka,5.7,5.7,Man Utd,88,3.077,86,2.528,83,6.361,84,0,83,3.977
D,Dalot,4.8,4.8,Man Utd,0,,0,,0,,0,0,0,
M,Greenwood,7.0,7.0,Man Utd,68,3.408,66,2.888,62,6.061,65,0,63,3.34
M,Chong,4.4,4.4,Man Utd,0,,0,,0,,0,0,0,
M,Garner,4.4,4.4,Man Utd,0,,0,,0,,0,0,0,
D,Williams,4.2,4.2,Man Utd,0,0,0,0,3,0.221,2,0,1,0.046
D,Mengi,3.9,3.9,Man Utd,0,,0,,0,,0,0,0,
F,Carroll,5.1,5.1,Newcastle,9,0.337,7,0.286,9,0.345,8,0.298,11,0.521
M,Shelvey,5.3,5.3,Newcastle,86,2.383,84,2.601,81,2.365,80,2.232,78,2.981
M,Ritchie,4.9,4.9,Newcastle,65,1.889,64,2.055,62,1.876,65,1.866,64,2.483
D,Fernández,4.7,4.7,Newcastle,84,1.283,83,2.128,82,1.766,80,1.276,78,3.38
D,Clark,4.5,4.5,Newcastle,85,1.316,80,2.086,80,1.749,79,1.278,78,3.397
G,Darlow,4.9,4.9,Newcastle,2,0.07,5,0.186,3,0.108,5,0.175,4,0.179
G,Dubravka,4.8,4.8,Newcastle,87,3.065,84,3.136,86,3.113,84,2.968,85,3.812
D,Lejeune,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
D,Lascelles,4.2,4.2,Newcastle,0,0,0,0,0,0,0,0,0,0
F,Gayle,5.9,5.9,Newcastle,16,0.652,12,0.553,10,0.43,10,0.413,11,0.621
M,Atsu,5.2,5.2,Newcastle,0,,0,,0,,0,,0,
D,Dummett,4.4,4.4,Newcastle,76,1.126,75,1.858,72,1.52,71,1.118,73,2.949
D,Manquillo,4.2,4.2,Newcastle,15,0.245,15,0.392,17,0.38,19,0.322,18,0.755
D,Krafth,4.2,4.2,Newcastle,15,0.262,21,0.578,23,0.543,23,0.417,25,1.093
D,Schär,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Yedlin,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Hayden,4.6,4.6,Newcastle,0,,0,,0,,0,,0,
M,Aarons,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
M,Saint-Maximin,5.1,5.1,Newcastle,38,1.435,59,2.48,56,2.174,56,2.048,55,2.985
M,Almirón,5.6,5.6,Newcastle,78,2.544,74,2.789,73,2.546,69,2.292,70,3.334
F,Joelinton,5.7,5.7,Newcastle,65,2.165,54,2.067,54,1.918,53,1.815,52,2.453
F,Muto,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Watts,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
F,Sharp,5.5,5.5,Sheffield Utd,0,,0,,0,,0,,0,
F,McGoldrick,5.2,5.2,Sheffield Utd,69,2.842,63,2.449,61,2.8,62,2.47,62,2.808
D,Basham,4.6,4.6,Sheffield Utd,16,0.434,40,0.697,56,1.845,75,1.622,74,2.101
M,Fleck,5.6,5.6,Sheffield Utd,79,2.448,73,2.132,66,2.267,65,1.996,65,2.167
D,Stevens,5.0,5.0,Sheffield Utd,86,2.476,83,1.567,80,2.866,80,1.911,78,2.454
G,Moore,4.3,4.3,Sheffield Utd,0,,0,,0,,0,,0,
M,Norwood,4.5,4.5,Sheffield Utd,71,2.461,66,2.131,64,2.431,61,2.056,58,2.165
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,0,0,1,0.041,2,0.072,1,0.039
D,Baldock,4.9,4.9,Sheffield Utd,81,2.265,80,1.451,77,2.677,75,1.734,77,2.337
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,,0,,0,,0,,0,
D,Egan,4.7,4.7,Sheffield Utd,87,2.372,82,1.431,83,2.807,79,1.769,79,2.323
D,O'Connell,4.7,4.7,Sheffield Utd,0,,0,,0,,0,,0,
M,Lundstram,4.9,4.9,Sheffield Utd,56,1.956,47,1.551,42,1.604,38,1.31,38,1.425
M,Osborn,4.7,4.7,Sheffield Utd,30,1.097,29,0.989,24,0.931,25,0.881,24,0.91
F,McBurnie,5.6,5.6,Sheffield Utd,0,,0,,0,,0,,0,
F,Callum Robinson,5.2,5.2,West Brom,39,1.661,35,1.596,35,1.413,36,1.447,37,1.659
F,Mousset,5.8,5.8,Sheffield Utd,23,1.062,25,1.081,25,1.257,27,1.187,26,1.293
M,Berge,4.9,4.9,Sheffield Utd,13,0.468,36,1.17,58,2.059,72,2.236,73,2.449
F,Long,5.1,5.1,Southampton,0,0,0,,0,,0,,0,
D,Bertrand,5.0,5.0,Southampton,0,0,85,2.269,84,4.72,82,2.985,82,2.408
G,McCarthy,4.4,4.4,Southampton,0,0,31,1.152,30,2.34,28,1.168,26,0.985
M,Oriol Romeu,4.5,4.5,Southampton,0,0,0,,0,,0,,0,
M,Redmond,6.4,6.4,Southampton,0,0,60,2.332,59,4.702,61,2.634,59,2.601
F,Ings,8.4,8.4,Southampton,0,0,67,3.34,67,6.796,66,3.736,67,3.997
D,Stephens,4.6,4.6,Southampton,0,0,2,0.055,2,0.115,4,0.145,5,0.148
M,Armstrong,5.5,5.5,Southampton,0,0,64,2.322,68,5.008,68,2.707,65,2.613
D,Vestergaard,4.7,4.7,Southampton,0,0,85,2.496,83,5.186,84,3.39,80,2.616
M,Ward-Prowse,5.9,5.9,Southampton,0,0,82,3.106,83,6.47,82,3.529,81,3.572
G,Gunn,4.3,4.3,Southampton,0,0,0,,0,,0,,0,
M,Boufal,5.4,5.4,Southampton,0,0,0,,0,,0,,0,
M,Reed,4.4,4.4,Fulham,0,0,75,1.978,71,2.395,73,2.236,69,1.913
M,Sims,4.3,4.3,Southampton,0,0,0,,0,,0,,0,
D,Walker-Peters,4.7,4.7,Southampton,0,0,81,2.144,78,4.359,78,2.828,79,2.282
D,Bednarek,4.8,4.8,Southampton,0,0,85,2.122,84,4.408,82,2.834,81,2.193
F,Adams,5.8,5.8,Southampton,0,0,43,1.928,46,4.186,43,2.148,44,2.293
D,Valery,4.7,4.7,Southampton,0,0,0,,0,,0,,0,
M,Smallbone,4.3,4.3,Southampton,0,0,0,,0,,0,,0,
D,Vokins,3.9,3.9,Southampton,0,0,0,,0,,0,,0,
F,Obafemi,4.6,4.6,Southampton,0,0,2,0.094,3,0.287,3,0.155,4,0.214
M,Djenepo,5.4,5.4,Southampton,0,0,44,1.638,42,3.208,41,1.696,43,1.799
G,Lloris,5.6,5.6,Spurs,0,0,89,4.293,88,3.456,88,3.931,87,3.683
D,Rose,4.7,4.7,Spurs,0,0,0,,0,,0,,0,
M,Sissoko,4.7,4.7,Spurs,0,0,34,1.377,31,1.083,36,1.315,32,1.178
D,Alderweireld,5.4,5.4,Spurs,0,0,52,2.532,49,1.513,50,2.084,48,1.836
M,Lamela,5.7,5.7,Spurs,0,0,34,1.906,36,1.659,36,1.715,37,1.801
F,Kane,11.8,11.7,Spurs,0,0,81,6.608,82,5.476,80,5.307,80,5.627
D,Aurier,5.2,5.2,Spurs,0,0,26,1.476,21,0.771,18,0.854,15,0.67
M,Son,9.5,9.2,Spurs,0,0,76,6.086,73,4.646,73,4.774,73,4.971
D,Dier,4.6,4.6,Spurs,0,0,50,2.502,49,1.56,52,2.204,46,1.81
M,Lucas Moura,6.7,6.7,Spurs,0,0,50,2.885,48,2.293,52,2.55,49,2.468
G,Gazzaniga,4.3,4.3,Spurs,0,0,0,,0,,0,,0,
M,Alli,7.4,7.4,Spurs,0,0,20,1.216,22,1.104,23,1.183,24,1.276
D,Davies,4.5,4.5,Spurs,0,0,0,,0,,0,,0,
M,Højbjerg,4.9,4.9,Spurs,0,0,82,2.919,79,2.369,78,2.52,79,2.536
M,Winks,5.1,5.1,Spurs,0,0,1,0.035,2,0.062,2,0.065,3,0.097
D,Sánchez,5.2,5.2,Spurs,0,0,48,2.297,49,1.494,45,1.839,51,1.918
D,Sessegnon,4.7,4.7,Spurs,0,0,0,,0,,0,,0,
M,Bergwijn,7.0,7.0,Spurs,0,0,3,0.166,4,0.188,4,0.192,6,0.295
M,Fernandes,4.7,4.7,Spurs,0,0,0,,0,,0,,0,
D,Tanganga,4.9,4.9,Spurs,0,0,14,0.651,11,0.324,6,0.238,9,0.328
M,Lo Celso,6.9,6.9,Spurs,0,0,40,2.075,42,1.778,38,1.693,41,1.853
M,Skipp,4.4,4.4,Spurs,0,0,0,,0,,0,,0,
M,Ndombele,5.9,5.9,Spurs,0,0,57,2.574,54,2.049,56,2.232,56,2.241
D,Foyth,4.3,4.3,Spurs,0,0,0,,0,,0,,0,
D,Gibbs,4.3,4.3,West Brom,24,0.667,25,0.877,28,0.648,30,0.613,26,0.789
F,Robson-Kanu,5.2,5.2,West Brom,18,0.883,18,0.94,18,0.815,18,0.815,18,0.939
M,Livermore,4.7,4.7,West Brom,12,0.399,13,0.447,15,0.472,15,0.47,14,0.474
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,60,2.252,56,2.232,56,1.973,57,1.986,57,2.241
D,Bartley,4.4,4.4,West Brom,76,2.026,81,2.784,78,1.685,80,1.508,78,2.288
M,Sawyers,4.6,4.6,West Brom,6,0.188,4,0.129,6,0.182,7,0.211,7,0.222
D,Hegazi,4.1,4.1,West Brom,0,,0,,0,,0,,0,
F,Austin,5.1,5.1,West Brom,0,,0,,0,,0,,0,
F,Zohore,4.8,4.8,West Brom,0,,0,,0,,0,,0,
G,Johnstone,4.5,4.5,West Brom,89,3.377,89,3.7,87,3.163,88,3.155,87,3.37
D,Townsend,4.4,4.4,West Brom,68,1.78,68,2.298,68,1.458,65,1.219,68,1.956
D,Ajayi,4.8,4.8,West Brom,43,1.232,42,1.525,43,1.021,44,0.926,46,1.442
M,Leko,4.5,4.5,West Brom,0,,0,,0,,0,,0,
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,87,2.286,83,2.803,85,1.82,80,1.504,80,2.314
M,Field,4.8,4.8,West Brom,0,,0,,0,,0,,0,
M,Burke,4.1,4.1,Sheffield Utd,51,2.217,47,1.893,48,2.306,47,1.946,46,2.144
D,O'Shea,4.2,4.2,West Brom,79,1.865,76,2.358,76,1.473,73,1.217,75,1.966
M,Harper,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Noble,4.5,4.5,West Ham,61,2.038,59,2.45,61,2.371,65,2.318,64,2.624
M,Snodgrass,5.6,5.6,West Brom,5,0.192,21,0.827,23,0.81,26,0.905,25,0.972
G,Martin,3.9,3.9,West Ham,0,,0,,0,,0,,0,
G,Randolph,4.3,4.3,West Ham,0,0,1,0.044,1,0.041,3,0.118,4,0.174
G,Fabianski,5.0,5.0,West Ham,89,3.306,87,3.776,88,3.62,86,3.362,86,3.72
D,Ogbonna,4.7,4.7,West Ham,88,2.134,84,3.222,83,2.787,81,2.382,78,2.985
G,Roberto,4.5,4.5,West Ham,0,,0,,0,,0,,0,
M,Wilshere,4.9,4.9,West Ham,0,,0,,0,,0,,0,
D,Cresswell,5.8,5.8,West Ham,62,1.709,70,3.054,67,2.564,69,2.286,71,3.093
M,Yarmolenko,5.5,5.5,West Ham,59,2.377,61,3.195,58,2.849,60,2.66,59,3.087
F,Antonio,6.5,6.5,West Ham,0,,0,,0,,0,,0,
D,Fredericks,4.2,4.2,West Ham,5,0.119,6,0.218,5,0.16,6,0.17,7,0.253
M,Lanzini,6.4,6.4,West Ham,20,0.773,22,1.042,21,0.938,24,0.995,25,1.176
M,Felipe Anderson,6.1,6.1,West Ham,0,,0,,0,,0,,0,
F,Haller,6.1,6.1,West Ham,0,,0,,0,,0,,0,
D,Masuaku,4.3,4.3,West Ham,28,0.771,37,1.607,41,1.559,39,1.291,43,1.864
D,Balbuena,4.1,4.1,West Ham,14,0.364,0,0,1,0.035,1,0.031,3,0.118
F,Hugill,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Bowen,6.0,6.0,West Ham,73,3.371,70,4.381,68,3.968,69,3.642,65,4.081
M,Diangana,5.0,5.0,West Brom,1,0.041,1,0.043,1,0.039,2,0.078,2,0.086
F,Ajeti,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Rice,4.7,4.7,West Ham,0,,0,,0,,0,,0,
M,Soucek,5.3,5.3,West Ham,88,2.705,85,3.228,82,2.925,81,2.704,80,3.043
M,Fornals,5.8,5.8,West Ham,65,2.187,61,2.525,62,2.415,60,2.184,61,2.512
D,Diop,4.3,4.3,West Ham,85,2.029,42,1.603,42,1.41,43,1.265,41,1.562
D,Johnson,3.9,3.9,West Ham,31,0.877,20,0.881,24,0.937,24,0.812,21,0.924
G,Ruddy,4.3,4.3,Wolves,0,0,1,0.044,1,0.041,1,0.037,2,0.079
M,Moutinho,5.1,5.1,Wolves,84,3.183,77,2.765,76,2.605,77,2.425,76,2.481
G,Patrício,5.3,5.3,Wolves,89,4.076,88,3.849,88,3.656,88,3.28,86,3.402
D,Bennett,4.4,4.4,Wolves,0,,0,,0,,0,,0,
D,Doherty,5.6,5.6,Spurs,0,0,23,1.278,35,1.271,46,2.146,42,1.849
D,Boly,5.4,5.4,Wolves,77,3.549,73,3.028,70,2.566,67,1.83,70,2.25
D,Coady,4.9,4.8,Wolves,80,3.396,74,2.859,75,2.562,69,1.749,68,2.051
F,Jiménez,8.1,8.1,Wolves,14,0.922,35,2.087,57,3.065,75,3.517,73,3.563
D,Saïss,5.0,5.0,Wolves,80,3.916,73,3.273,65,2.556,65,1.877,68,2.315
D,Jonny,5.4,5.4,Wolves,0,,0,,0,,0,,0,
F,Bonatini,4.8,4.8,Wolves,0,,0,,0,,0,,0,
M,Dendoncker,4.6,4.6,Wolves,85,3.372,74,2.809,68,2.476,64,2.172,61,2.141
M,Traoré,6.0,6.0,Wolves,82,3.773,79,3.423,77,3.111,75,2.794,74,2.862
M,Neves,5.1,5.1,Wolves,0,0,34,1.474,54,2.143,71,2.516,71,2.593
D,Buur,3.9,3.9,Wolves,0,,0,,0,,0,,0,
M,Jota,7.0,6.9,Liverpool,53,4.191,51,2.854,53,4.039,52,3.812,54,3.929
M,Podence,5.3,5.3,Wolves,64,3.388,60,2.965,59,2.725,61,2.526,57,2.47
D,Kilman,3.9,3.9,Wolves,1,0.042,2,0.077,1,0.034,1,0.026,2,0.061
D,Vinagre,4.1,4.1,Wolves,0,,0,,0,,0,,0,
G,Sarkic,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Gibbs-White,4.9,4.9,Wolves,12,0.552,10,0.436,9,0.372,9,0.35,9,0.357
M,Neto,5.6,5.6,Wolves,0,,0,,0,,0,,0,
M,Jordao,4.3,4.3,Wolves,0,,0,,0,,0,,0,
F,Campana,4.8,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Willian,7.5,7.5,Arsenal,11,0.623,6,0.345,6,0.637,6,0,6,0.333
D,Salisu,4.3,4.3,Southampton,0,0,10,0.267,14,0.777,14,0.498,17,0.487
M,Sean Longstaff,4.6,4.6,Newcastle,55,1.598,54,1.711,53,1.602,56,1.617,55,2.034
M,Pereira,5.4,5.4,West Brom,77,3.458,71,3.503,70,2.861,71,2.873,68,3.275
G,Hart,4.2,4.2,Spurs,0,0,0,0,0,0,1,0.044,2,0.084
G,Ramsdale,4.6,4.6,Sheffield Utd,90,3.393,89,3.116,88,3.575,87,3.143,88,3.398
D,Robinson,4.4,4.4,Fulham,0,0,66,1.34,61,2.617,64,2.099,67,1.48
M,Hendrick,4.5,4.5,Newcastle,12,0.392,11,0.388,14,0.468,12,0.389,14,0.569
D,Dann,4.2,4.2,Crystal Palace,3,0.074,7,0.153,5,0.373,9,0.31,9,0.265
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Eze,5.8,5.8,Crystal Palace,71,2.42,67,2.294,71,5.951,68,2.807,69,2.598
D,Thiago Silva,5.6,5.6,Chelsea,75,3.18,73,3.84,69,4.849,72,0,67,2.882
D,Koch,4.3,4.3,Leeds,59,1.559,63,1.859,39,1.155,40,1.599,40,1.369
F,Rodrigo,5.7,5.7,Leeds,24,1.07,37,1.599,37,1.685,37,1.802,36,1.718
M,Lemina,4.5,4.5,Fulham,0,0,61,1.671,58,2.005,55,1.75,57,1.628
D,Gabriel,4.9,4.9,Arsenal,56,2.295,46,1.905,31,2.252,29,0,30,1.271
M,van de Beek,6.6,6.6,Man Utd,7,0.327,9,0.373,10,0.901,10,0,11,0.535
D,Cash,5.0,5.0,Aston Villa,83,3.77,81,2.342,80,4.762,77,2.924,79,1.935
M,Murphy,4.9,4.9,Newcastle,66,1.943,62,2.028,62,1.918,58,1.733,60,2.335
D,Castagne,5.7,5.7,Leicester,67,3.847,64,2.907,61,5.249,59,0,56,1.643
D,Kipre,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Havertz,8.2,8.2,Chelsea,69,4.27,65,4.528,63,6.923,66,0,63,3.859
M,Ceballos,4.7,4.7,Arsenal,43,1.697,44,1.755,45,3.396,46,0,45,1.759
M,Allan,5.2,5.2,Everton,74,2.201,64,2.265,60,3.984,65,2.552,63,2.202
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Fabio Silva,5.2,5.2,Wolves,45,2.467,46,2.387,40,1.977,35,1.595,34,1.607
D,Marçal,4.7,4.7,Wolves,3,0.135,24,0.999,36,1.33,51,1.411,51,1.658
F,Wilson,6.5,6.5,Newcastle,80,3.146,71,3.405,70,2.988,70,2.809,68,4.235
M,Fraser,5.6,5.6,Newcastle,0,0,15,0.621,24,0.917,30,1.081,33,1.638
M,Rodríguez,7.7,7.7,Everton,65,2.906,60,3.534,52,5.493,56,3.775,54,3.05
D,Ampadu,4.3,4.3,Sheffield Utd,78,2.084,73,1.249,70,2.334,64,1.419,64,1.855
D,Bogle,4.3,4.3,Sheffield Utd,21,0.663,16,0.348,20,0.776,21,0.556,21,0.72
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,1,0.035,0,0,0,0
M,Doucouré,5.2,5.2,Everton,0,0,0,0,26,1.935,0,0,0,0
D,Lewis,4.1,4.1,Newcastle,5,0.082,6,0.152,7,0.153,7,0.118,7,0.277
F,Watkins,6.5,6.5,Aston Villa,85,4.846,77,3.56,74,7.116,76,3.808,72,3.268
M,Vitinha,4.7,4.7,Wolves,30,1.431,29,1.303,24,1.017,22,0.871,23,0.934
G,Areola,4.6,4.6,Fulham,0,0,88,3.144,88,4.003,87,3.544,86,3.133
D,Tete,4.3,4.3,Fulham,0,0,45,0.971,58,2.634,57,1.977,57,1.334
M,Mendy,4.2,4.2,Leicester,8,0.277,7,0.227,9,0.581,7,0,8,0.238
D,Dunne,3.8,3.8,Burnley,0,0,1,0.03,2,0.063,4,0.116,3,0.063
D,Thomas,3.9,3.9,Burnley,0,,0,,0,,0,,0,
D,Carter-Vickers,3.9,3.9,Spurs,0,0,0,,0,,0,,0,
D,Woods,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
G,Forster,4.0,4.0,Southampton,0,0,58,2.165,59,4.622,61,2.554,62,2.358
M,Tella,4.3,4.3,Southampton,0,0,20,0.783,19,1.517,21,0.896,21,0.91
D,Odoi,4.2,4.2,Fulham,0,0,2,0.041,1,0.04,2,0.063,2,0.044
M,Elneny,4.2,4.2,Arsenal,21,0.709,19,0.65,24,1.569,25,0,20,0.675
G,Macey,4.0,4.0,Arsenal,0,,0,,0,,0,0,0,
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,37,1.041,33,0.614,28,0.969,19,0.45,20,0.606
D,Ivanovic,4.4,4.4,West Brom,0,,0,,0,,0,,0,
M,Thiago,5.5,5.5,Liverpool,57,2.214,54,1.718,54,2.034,56,2.082,58,2.151
G,Caprile,4.0,4.0,Leeds,0,0,0,0,0,0,0,0,0,0
M,Bogusz,4.3,4.3,Leeds,0,,0,,0,,0,,0,
D,Inniss,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
M,Benson,4.4,4.4,Burnley,1,0.035,2,0.072,1,0.035,2,0.074,3,0.101
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,1,0.03,1,0.032,2,0.059,2,0.042
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,62,3.433,66,2.86,65,5.83,63,3.031,61,2.572
M,Ünder,5.7,5.7,Leicester,12,0.636,14,0.683,12,1.134,12,0,13,0.51
D,Reguilón,5.6,5.5,Spurs,0,0,65,3.617,66,2.325,64,2.967,63,2.741
M,Bale,9.2,9.2,Spurs,0,0,49,3.427,50,2.822,47,2.742,46,2.785
M,Gallagher,5.5,5.5,West Brom,72,2.353,69,2.378,69,2.087,68,2.045,68,2.294
D,Hoever,4.4,4.4,Wolves,10,0.441,10,0.403,11,0.394,6,0.165,8,0.255
D,Semedo,5.3,5.3,Wolves,81,3.714,78,3.252,75,2.771,75,2.068,72,2.339
G,Rúnarsson,4.4,4.4,Arsenal,0,,0,,0,,0,0,0,
G,Mendy,5.2,5.2,Chelsea,90,4.023,89,4.515,88,7.298,87,0,87,3.925
D,Llorente,4.4,4.4,Leeds,71,1.738,71,1.969,61,1.678,58,2.183,59,1.887
M,Molumby,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Goodridge,4.5,4.5,Burnley,0,,0,,0,,0,,0,
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Ramsey,4.5,4.5,Aston Villa,40,1.786,33,1.243,31,2.383,34,1.359,33,1.211
M,Krovinovic,4.9,4.9,West Brom,0,,0,,0,,0,,0,
D,Dias,6.2,6.2,Man City,0,0,74,3.822,70,2.766,69,3.683,68,3.125
M,Lookman,4.9,4.9,Fulham,0,0,77,2.676,74,3.765,74,3.349,72,2.702
D,Coufal,4.6,4.6,West Ham,70,1.924,67,2.941,68,2.618,64,2.139,65,2.85
D,Nkounkou,4.0,4.0,Everton,1,0.028,1,0.038,0,0,1,0.048,1,0.041
G,Kelleher,4.5,4.5,Liverpool,0,,0,,0,,0,,0,
D,Fofana,5.0,5.0,Leicester,72,3.629,71,2.744,72,5.313,71,0,70,1.744
D,Aina,4.5,4.5,Fulham,0,0,75,1.508,70,3.004,70,2.287,67,1.476
D,Ait Nouri,5.0,5.0,Wolves,70,3.155,53,2.172,43,1.55,35,0.943,35,1.112
F,Carlos Vinicius,6.9,6.9,Spurs,0,0,26,1.681,27,1.489,25,1.379,27,1.553
M,Diallo,4.5,4.5,Southampton,0,0,70,1.917,70,3.907,70,2.08,68,1.963
D,Godfrey,5.0,5.0,Everton,85,2.181,77,2.817,72,4.451,72,3.431,74,2.949
M,Partey,4.9,4.9,Arsenal,46,1.654,45,1.645,43,2.986,42,0,46,1.653
D,Telles,5.3,5.3,Man Utd,3,0.123,4,0.137,5,0.436,6,0,8,0.423
F,Cavani,7.9,7.9,Man Utd,74,4.14,71,3.439,72,7.65,70,0,69,3.961
M,Raphinha,5.5,5.5,Leeds,82,3.621,78,3.511,79,3.768,77,4.116,76,3.898
D,Andersen,4.5,4.5,Fulham,0,0,85,1.667,84,3.592,82,2.648,81,1.741
D,Adarabioyo,4.5,4.5,Fulham,0,0,86,1.805,85,3.77,80,2.714,80,1.834
G,Olsen,4.5,4.5,Everton,0,0,1,0.042,5,0.394,2,0.096,1,0.044
F,Zeqiri,5.0,5.0,Brighton,1,0.054,1,0.055,1,0.049,1,0.052,1,0.043
M,Pellistri,5.2,5.2,Man Utd,0,,0,,0,,0,0,0,
D,Dawson,4.5,4.5,West Ham,0,0,65,2.907,63,2.495,63,2.154,64,2.86
D,Clyne,4.5,4.5,Crystal Palace,2,0.049,24,0.504,36,2.62,40,1.344,40,1.144
G,Henderson,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
F,Slimani,4.9,4.9,Leicester,0,,0,,0,,0,0,0,
G,Verrips,4.0,4.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Otasowie,4.5,4.5,Wolves,4,0.146,3,0.106,2,0.068,1,0.032,2,0.066
F,Grant,5.6,5.6,West Brom,4,0.201,4,0.21,3,0.139,4,0.185,4,0.21
G,Norris,4.0,4.0,Burnley,0,,0,,0,,0,,0,
D,Rodon,5.0,5.0,Spurs,0,0,56,2.749,57,1.766,57,2.387,61,2.342
D,Kongolo,4.3,4.3,Fulham,0,0,0,,0,,0,,0,
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Benrahma,5.9,5.9,West Ham,61,2.45,59,3.063,61,2.962,59,2.628,60,3.103
F,Welbeck,5.5,5.5,Brighton,62,3.228,60,3.17,56,2.599,57,2.842,56,2.247
D,Phillips,4.1,4.1,Liverpool,84,4.143,83,2.463,81,3.641,80,3.693,77,3.52
F,N'Lundulu,4.5,4.5,Southampton,0,0,2,0.1,1,0.101,2,0.11,2,0.115
F,Thompson,4.5,4.5,Burnley,0,,0,,0,,0,,0,
F,Richardson,4.5,4.5,Burnley,1,0.047,1,0.05,1,0.048,1,0.053,2,0.089
G,Ziger,4.0,4.0,Chelsea,0,,0,,0,,0,0,0,
D,Rhys Williams,4.0,4.0,Liverpool,6,0.294,9,0.279,10,0.452,10,0.463,13,0.598
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,1,0.05,1,0.046
F,Simms,4.5,4.5,Everton,0,,0,,0,,0,,0,
G,Sánchez,4.5,4.5,Brighton,89,4.211,88,3.649,88,3.817,87,3.642,87,3.197
D,Ramsay,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,0,0
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,0,0,3,0.094,3,0.062,4,0.073,5,0.133
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Bryan,3.9,3.9,Sheffield Utd,55,1.516,52,0.937,43,1.473,38,0.877,41,1.227
G,Grant,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Anjorin,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0
