Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,1,0.033,1,0.042
D,Bryan,3.9,3.9,Sheffield Utd,29,0.798,25,0.501,19,0.712,21,0.508,21,0.677
G,Grant,4.0,4.0,Man Utd,0,,0,,0,,0,,0,
M,Anjorin,4.5,4.5,Chelsea,0,0,0,0,0,0,1,0.044,0,0
G,Langley,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,0,0,0,0,1,0.044,0,0,1,0.047
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
M,Corbeanu,4.5,4.5,Wolves,1,0.043,2,0.084,2,0.08,1,0.038,1,0.039
M,Perry,4.4,4.5,Wolves,2,0.079,2,0.076,2,0.073,1,0.035,2,0.071
M,Mancini,4.4,4.4,Burnley,0,0,1,0.038,1,0.036,1,0.039,1,0.035
F,Mumbongo,4.5,4.5,Burnley,7,0.311,8,0.383,8,0.357,8,0.398,10,0.423
M,Cundle,4.5,4.5,Wolves,3,0.124,2,0.079,1,0.038,2,0.072,1,0.037
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,,0,,0,,0,,0,
F,Huggins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Cresswell,4.0,4.0,Leeds,2,0.053,2,0.061,0,0,2,0.076,2,0.067
F,Diaby,4.5,4.5,West Brom,0,,0,,0,,0,,0,
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,0,0,,0,,0,,0,
M,Chauke,4.4,4.4,Southampton,0,0,0,0,1,0.035,0,0,1,0.041
G,Lewis,4.0,4.0,Southampton,0,0,0,,0,,0,,0,
F,Cutrone,5.9,5.9,Wolves,0,,0,,0,,0,,0,
M,Tau,4.9,4.9,Brighton,0,0,0,0,0,0,0,0,0,0
M,Moder,5.0,5.0,Brighton,21,0.891,24,0.956,25,0.929,26,1.014,26,0.852
D,Lonwijk,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,0,0,1,0.037,0,0,0,0,1,0.04
D,Tchaptchet,4.0,4.0,Southampton,0,0,1,0.03,1,0.019,1,0.037,2,0.062
M,Watts,4.5,4.5,Southampton,0,0,2,0.065,3,0.092,3,0.103,4,0.137
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,0,0
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,0,0,1,0.035,1,0.035,1,0.037
M,Diallo,5.4,5.4,Man Utd,4,0.162,6,0.226,6,0.242,8,0.317,7,0.296
F,Mateta,5.4,5.4,Crystal Palace,4,0.173,5,0.204,5,0.261,7,0.347,8,0.361
F,Willian José,6.8,6.8,Wolves,47,2.52,38,1.989,29,1.435,32,1.435,28,1.324
M,Jankewitz,4.5,4.5,Southampton,0,0,2,0.073,2,0.067,1,0.039,3,0.119
M,Onyango,4.5,4.5,Everton,1,0.037,0,0,0,0,0,0,1,0.041
M,Ødegaard,5.9,5.9,Arsenal,58,2.789,59,2.981,56,3.049,62,2.37,60,2.984
D,Gordon,4.0,4.0,Sheffield Utd,1,0.029,0,0,0,0,0,0,0,0
M,Sanson,5.5,5.5,Aston Villa,32,1.556,29,1.178,28,1.099,30,1.346,28,1.094
F,Diagne,6.0,6.0,West Brom,67,2.944,65,3.01,68,2.703,66,2.67,64,3.024
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
F,King,5.1,5.1,Everton,24,1.041,17,0.865,12,0.578,12,0.672,13,0.645
D,Kabak,5.0,5.0,Liverpool,80,4.145,80,2.349,78,3.579,77,3.689,77,3.555
D,Davies,4.8,4.8,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Yokuslu,4.5,4.5,West Brom,77,2.128,74,2.175,73,1.923,74,1.932,73,2.117
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.041
M,Ndiaye,4.5,4.5,Sheffield Utd,2,0.066,1,0.032,1,0.035,1,0.032,1,0.034
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
D,Nartey,4.0,4.0,Burnley,2,0.063,2,0.063,1,0.032,1,0.03,2,0.043
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,0,0,0,0,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,1,0.041,1,0.038,1,0.041,0,0,1,0.034
G,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,2,0.071
D,Karbownik,4.5,4.5,Brighton,4,0.182,4,0.141,5,0.184,5,0.183,7,0.155
M,Caicedo,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Maja,5.3,5.3,Fulham,0,0,44,1.73,39,2.073,39,1.912,39,1.623
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
