Pos,ID,Name,BV,SV,Team,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts
D,114,Arthur,4.0,4.0,Brentford,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,115,Fredrick,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,0.35,0.30,0.31,0.32,0.28,0.34,0.28,0.31,0.32,0.30,0.39,0.26
D,117,Ji-soo,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,118,Meghoma,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,119,Mbeumo,8.0,8.0,Man Utd,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,5.65,3.66,4.19,4.43,5.56,3.59,4.49,4.04,4.24,4.64,4.14,5.00
M,120,Schade,7.0,7.0,Brentford,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25,3.96,3.43,3.54,3.80,3.34,3.80,3.41,3.54,3.69,3.45,4.50,2.90
M,121,Damsgaard,5.9,5.9,Brentford,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,3.98,3.46,3.59,3.89,3.33,3.92,3.62,3.77,3.82,3.62,4.40,3.04
M,122,Milambo,5.4,5.4,Brentford,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,0.74,0.69,0.70,0.75,0.68,0.74,0.71,0.71,0.73,0.71,0.82,0.63
M,123,Carvalho,5.0,5.0,Brentford,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,2.44,2.09,2.18,2.33,2.08,2.35,2.10,2.18,2.30,2.13,2.77,1.80
M,124,Henderson,5.0,5.0,Brentford,52.20,52.20,52.20,52.20,52.20,52.20,52.20,52.20,52.20,52.20,52.20,52.20,2.15,1.94,2.04,2.16,1.86,2.15,2.00,2.10,2.13,1.99,2.35,1.80
M,125,Janelt,4.9,4.9,Brentford,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,0.82,0.75,0.79,0.83,0.76,0.82,0.78,0.81,0.82,0.78,0.88,0.72
M,126,Jensen,5.0,5.0,Brentford,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,2.26,2.04,2.09,2.23,1.99,2.24,2.08,2.16,2.19,2.08,2.49,1.83
M,127,Nunes,5.0,5.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,5.0,5.0,Brentford,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,0.37,0.34,0.36,0.38,0.35,0.37,0.36,0.36,0.37,0.36,0.41,0.32
M,129,Yarmoliuk,5.0,5.0,Brentford,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,3.16,2.83,2.99,3.21,2.74,3.16,2.93,3.10,3.11,2.91,3.46,2.57
M,130,Donovan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.07
M,132,Maghoma,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.07
M,133,Peart-Harris,4.5,4.5,Brentford,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02
M,134,Trevitt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.5,7.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,136,Thiago,6.0,6.0,Brentford,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,4.07,3.54,3.46,3.86,3.45,3.73,3.41,3.51,3.75,3.52,4.48,2.97
F,137,Morgan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.5,4.5,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.04
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.54,2.88,3.20,2.56,3.27,3.15,2.90,3.74,3.04,3.45,2.93,3.30
G,140,McGill,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,141,Rushworth,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,142,Scherpen,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.4,4.4,Brighton,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,0.81,0.95,0.97,0.77,0.99,0.94,0.86,1.11,0.95,1.08,0.91,0.95
D,144,Coppola,4.4,4.4,Brighton,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.51,0.58,0.59,0.49,0.60,0.57,0.54,0.65,0.58,0.65,0.56,0.58
D,145,De Cuyper,4.5,4.5,Brighton,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,2.33,2.91,3.21,2.23,3.29,3.03,2.60,3.78,2.97,3.57,2.85,3.15
D,146,Dunk,4.5,4.5,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,2.25,2.80,2.98,2.10,3.04,2.78,2.47,3.48,2.83,3.41,2.76,2.97
D,147,Estupiñan,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,148,F.Kadıoğlu,4.4,4.4,Brighton,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,0.86,0.98,1.05,0.82,1.07,1.01,0.93,1.19,1.01,1.16,0.98,1.05
D,149,Igor,4.5,4.5,Brighton,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,0.54,0.60,0.64,0.52,0.63,0.61,0.57,0.71,0.62,0.70,0.59,0.63
D,150,Lamptey,4.4,4.4,Brighton,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.34,0.38,0.40,0.33,0.39,0.39,0.36,0.43,0.38,0.42,0.37,0.39
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,2.67,3.23,3.51,2.40,3.52,3.28,2.94,4.12,3.41,4.05,3.19,3.45
D,152,Veltman,4.4,4.4,Brighton,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,0.71,0.79,0.86,0.65,0.86,0.83,0.76,0.94,0.81,0.94,0.80,0.85
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,154,Cashin,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,155,Slater,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,156,Tasker,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.4,6.4,Brighton,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,3.69,4.05,4.40,3.49,4.16,4.12,3.68,4.68,3.94,4.73,3.84,4.21
M,158,Georginio,5.9,5.9,Brighton,37.50,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,1.95,3.50,3.82,3.11,3.62,3.61,3.29,4.03,3.46,4.03,3.36,3.68
M,159,March,5.9,5.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,160,Minteh,5.9,5.9,Brighton,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,3.22,3.58,3.82,3.14,3.67,3.65,3.38,4.10,3.46,4.11,3.42,3.69
M,161,Enciso,5.4,5.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,162,Gruda,5.4,5.4,Brighton,30.60,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,1.42,1.17,1.26,1.08,1.21,1.20,1.13,1.33,1.14,1.32,1.13,1.21
M,163,Hinshelwood,5.4,5.4,Brighton,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,0.98,1.04,1.07,0.96,1.04,1.04,1.00,1.11,1.00,1.11,1.00,1.04
M,164,O'Riley,5.5,5.5,Brighton,66.75,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,3.17,2.85,3.07,2.52,2.91,2.92,2.71,3.26,2.80,3.26,2.73,2.96
M,165,Sima,5.4,5.4,Brighton,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03
M,166,Ayari,5.0,5.0,Brighton,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,2.65,3.00,3.22,2.61,2.97,2.98,2.82,3.21,2.93,3.23,2.74,2.99
M,167,Baleba,5.0,5.0,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,2.89,3.32,3.59,2.93,3.34,3.37,3.23,3.42,3.31,3.53,3.00,3.30
M,168,Buonanotte,4.9,4.9,Brighton,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0.18,0.19,0.20,0.17,0.20,0.20,0.18,0.22,0.19,0.22,0.18,0.20
M,169,Gomez,5.0,5.0,Brighton,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,1.56,1.67,1.76,1.55,1.72,1.70,1.64,1.85,1.66,1.84,1.62,1.75
M,170,Milner,5.0,5.0,Brighton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.09,0.07,0.08,0.08,0.08,0.09,0.08,0.09,0.08,0.08
M,171,Sarmiento,4.9,4.9,Brighton,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.07,0.07,0.06,0.07,0.07,0.06,0.08,0.07,0.08,0.06,0.07
M,172,Watson,5.0,5.0,Brighton,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08,0.08
M,173,Wieffer,5.0,5.0,Brighton,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,2.61,2.90,3.19,2.57,2.94,2.95,2.83,3.12,2.86,3.17,2.68,2.92
M,174,Yalcouye,5.0,5.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,176,Mazilu,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,177,Moran,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.4,6.4,Brighton,64.65,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,3.35,3.00,3.28,2.70,3.09,3.08,2.92,3.47,2.90,3.52,2.93,3.20
F,179,Ferguson,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,180,Tzimas,5.4,5.4,Brighton,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,0.63,0.67,0.73,0.61,0.69,0.69,0.65,0.79,0.66,0.77,0.64,0.72
F,181,Kostoulas,4.9,4.9,Brighton,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.24,0.25,0.27,0.24,0.26,0.27,0.25,0.29,0.25,0.29,0.25,0.26
G,182,Trafford,5.0,5.0,Man City,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,2.63,3.07,2.22,3.67,2.92,3.35,2.68,3.10,2.70,2.57,3.46,2.85
G,183,Weiss,4.5,4.5,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03
G,184,Green,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,185,Hladký,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.5,4.5,Burnley,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.34,0.34,0.38,0.31,0.34,0.40,0.37,0.34,0.38,0.36,0.38,0.39
D,187,Walker,4.5,4.5,Burnley,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,1.84,2.00,2.79,1.36,2.03,3.12,2.61,2.11,2.71,2.09,2.45,2.92
D,188,Delcroix,4.0,4.0,Burnley,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
D,189,Dodgson,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,4.0,4.0,Burnley,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,2.29,2.65,3.20,1.86,2.46,3.59,2.93,2.69,3.09,2.51,3.02,3.38
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.44,2.81,3.32,2.00,2.60,3.74,3.06,2.82,3.24,2.66,3.22,3.50
D,192,Hartman,4.0,4.0,Burnley,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,1.88,2.05,2.76,1.41,2.11,3.06,2.64,2.08,2.69,2.12,2.51,2.88
D,193,Humphreys,4.0,4.0,Burnley,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.32,0.32,0.36,0.29,0.33,0.39,0.36,0.33,0.36,0.33,0.36,0.38
D,194,Jordan,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.10,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.10,0.10,0.10,0.11
D,195,Lucas Pires,4.0,4.0,Burnley,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.24,0.25,0.29,0.22,0.25,0.31,0.28,0.25,0.29,0.25,0.28,0.29
D,196,Sambo,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,197,Sonne,4.0,4.0,Burnley,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,35.40,1.00,1.06,1.36,0.79,1.08,1.53,1.32,1.08,1.34,1.10,1.25,1.41
D,198,Tuanzebe,4.0,4.0,Burnley,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,0.29,0.31,0.33,0.27,0.29,0.35,0.31,0.30,0.32,0.30,0.32,0.34
D,199,Worrall,4.0,4.0,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,0.16,0.17,0.18,0.15,0.16,0.19,0.17,0.17,0.17,0.16,0.18,0.18
M,200,Anthony,5.5,5.5,Burnley,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,2.82,2.78,3.16,2.51,2.82,3.42,3.08,2.62,3.16,2.93,3.07,3.20
M,201,Benson,5.5,5.5,Burnley,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.12,0.12,0.13,0.11,0.12,0.13,0.12,0.11,0.12,0.12,0.12,0.13
M,202,Bruun Larsen,5.4,5.4,Burnley,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,1.34,1.32,1.48,1.22,1.34,1.58,1.43,1.26,1.47,1.38,1.45,1.50
M,203,Boateng,4.9,4.9,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06
M,204,Churlinov,5.0,5.0,Burnley,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0.16,0.16,0.17,0.16,0.16,0.19,0.17,0.16,0.18,0.17,0.17,0.18
M,205,Cullen,5.0,5.0,Burnley,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,2.69,2.71,2.76,2.37,2.57,2.90,2.79,2.47,2.82,2.60,2.85,2.95
M,206,Edwards,4.9,4.9,Burnley,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,0.75,0.73,0.82,0.69,0.75,0.87,0.80,0.72,0.81,0.76,0.79,0.82
M,207,Hannibal,5.0,5.0,Burnley,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,2.45,2.45,2.56,2.20,2.42,2.75,2.60,2.27,2.59,2.42,2.57,2.70
M,208,Koleosho,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,209,Laurent,5.0,5.0,Burnley,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,1.29,1.27,1.32,1.20,1.27,1.38,1.30,1.25,1.35,1.27,1.34,1.40
M,210,Tchaouna,5.0,5.0,Burnley,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.49,0.49,0.53,0.46,0.49,0.58,0.52,0.46,0.52,0.51,0.52,0.55
M,211,A.Ramsey,4.5,4.5,Burnley,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.39,0.39,0.42,0.36,0.39,0.45,0.42,0.37,0.42,0.40,0.42,0.44
M,212,Adewumi,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05
M,214,Trésor,4.5,4.5,Burnley,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.07,0.07,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.07,0.08,0.08
F,215,Flemming,5.5,5.5,Burnley,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,1.94,1.92,2.19,1.78,1.99,2.29,2.09,1.85,2.13,2.01,2.08,2.17
F,216,Amdouni,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,63.60,2.60,2.59,2.88,2.37,2.65,3.11,2.78,2.43,2.85,2.69,2.75,2.92
F,218,Barnes,4.5,4.5,Burnley,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.44,0.42,0.48,0.40,0.44,0.52,0.47,0.41,0.47,0.45,0.46,0.47
F,219,Obafemi,4.5,4.5,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.06,0.05,0.06,0.07,0.06,0.05,0.06,0.06,0.06,0.06
G,220,Sánchez,5.0,5.0,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.72,3.46,3.19,3.43,3.03,3.24,4.17,2.90,4.04,3.85,3.04,3.55
G,221,Jörgensen,4.5,4.5,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03
G,222,Penders,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,223,Slonina,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,4.20,3.92,3.15,3.80,2.87,3.48,4.96,3.22,4.46,4.48,3.10,3.83
D,225,James,5.5,5.5,Chelsea,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,64.65,3.46,3.23,2.69,3.21,2.46,2.95,4.11,2.69,3.72,3.72,2.59,3.21
D,226,Chalobah,5.0,5.0,Chelsea,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,3.95,3.73,3.02,3.69,2.95,3.30,4.35,3.05,3.98,4.09,3.08,3.61
D,227,Colwill,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,1.78,1.65,1.47,1.67,1.37,1.57,2.00,1.47,1.85,1.87,1.41,1.68
D,229,B.Badiashile,4.4,4.4,Chelsea,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.55,0.53,0.47,0.52,0.46,0.49,0.61,0.47,0.56,0.57,0.47,0.52
