Pos,ID,Name,BV,SV,Team,20_xMins,21_xMins,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,20_Pts,21_Pts,22_Pts,23_Pts,24_Pts,25_Pts,26_Pts,27_Pts,28_Pts,29_Pts
G,502,Sels,4.6,4.6,Nott'm Forest,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,0.26,0.32,0.25,0.31,0.34,0.31,0.36,0.28,0.27,0.21
D,505,Milenković,5.1,5.1,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.99,3.72,2.68,3.74,3.95,3.69,4.35,3.16,3.10,2.14
D,506,Murillo,5.2,5.2,Nott'm Forest,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.14,3.89,2.89,3.95,4.08,3.90,4.42,3.30,3.23,2.28
D,507,Aina,4.7,4.7,Nott'm Forest,0.00,0.00,0.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,0.00,0.00,0.00,2.79,3.05,2.84,3.53,2.37,2.35,1.60
D,508,N.Williams,4.7,4.7,Nott'm Forest,83.25,83.25,84.75,83.25,83.25,83.25,83.25,83.25,83.25,83.25,2.76,3.51,2.40,3.42,3.74,3.48,4.34,2.92,2.89,1.91
D,510,Jair Cunha,4.3,4.3,Nott'm Forest,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,0.22,0.24,0.21,0.24,0.24,0.24,0.25,0.23,0.22,0.20
D,511,Morato,4.3,4.3,Nott'm Forest,26.10,26.10,37.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,0.86,0.98,1.17,0.51,0.52,0.49,0.53,0.46,0.45,0.39
D,513,Abbott,3.8,3.8,Nott'm Forest,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.10,0.10,0.09
D,514,Boly,3.8,3.8,Nott'm Forest,0.00,0.00,0.00,3.60,3.60,3.60,3.60,3.60,3.60,3.60,0.00,0.00,0.00,0.14,0.15,0.14,0.15,0.14,0.13,0.12
M,515,Gibbs-White,7.3,7.3,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,3.68,4.43,3.31,4.05,4.36,3.94,5.26,3.96,3.94,3.36
M,516,Hudson-Odoi,5.7,5.7,Nott'm Forest,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,1.48,1.62,1.34,1.53,1.61,1.52,1.81,1.52,1.50,1.36
M,517,Anderson,5.3,5.3,Nott'm Forest,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,4.45,4.51,3.76,4.39,4.54,4.26,4.95,4.28,4.44,3.97
M,519,Dominguez,5.0,5.0,Nott'm Forest,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,0.84,0.86,0.75,0.84,0.87,0.82,0.92,0.82,0.85,0.79
M,521,Sangaré,4.9,4.9,Nott'm Forest,0.00,0.00,0.00,30.15,30.15,30.15,30.15,30.15,30.15,30.15,0.00,0.00,0.00,1.07,1.09,1.04,1.17,1.05,1.08,1.00
M,522,Yates,4.7,4.7,Nott'm Forest,30.60,30.60,34.05,27.75,27.75,27.75,27.75,27.75,27.75,27.75,1.16,1.17,1.14,1.07,1.10,1.05,1.19,1.05,1.08,0.99
F,525,Wood,7.2,7.2,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.90,33.90,33.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85,1.87,1.63
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,79.05,79.05,79.05,79.05,79.05,79.05,79.05,59.55,59.55,59.55,3.60,4.12,3.26,3.80,4.04,3.81,4.87,2.92,2.88,2.53
F,527,Awoniyi,5.2,5.2,Nott'm Forest,17.55,17.55,17.55,17.55,17.55,17.55,17.55,9.15,9.15,9.15,0.86,0.95,0.79,0.90,0.93,0.88,1.08,0.47,0.47,0.43
G,528,Patterson,4.2,4.2,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03
G,529,Moore,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,530,Nna Noukeu,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.6,4.6,Sunderland,18.90,85.05,85.05,81.60,81.60,81.60,81.60,81.60,81.60,81.60,0.89,4.03,4.40,4.17,5.23,2.85,3.61,4.18,3.85,4.15
D,532,Hume,4.5,4.5,Sunderland,87.75,85.65,85.65,67.35,67.35,67.35,67.35,67.35,67.35,67.35,2.98,3.08,3.50,2.73,3.46,1.63,2.24,2.79,2.39,2.61
D,533,Alese,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,534,Anderson,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,535,Cirkin,4.0,4.0,Sunderland,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.31,0.32,0.33,0.33,0.36,0.28,0.31,0.33,0.32,0.32
D,536,Hjelde,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,538,Johnson,3.8,3.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,539,O'Nien,4.0,4.0,Sunderland,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,0.09,0.10,0.10,0.10,0.11,0.09,0.09,0.10,0.10,0.10
D,540,Pembele,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,541,Reinildo,3.8,3.8,Sunderland,0.00,0.00,0.00,79.20,79.20,79.20,79.20,79.20,79.20,79.20,0.00,0.00,0.00,2.88,3.74,1.81,2.43,2.98,2.61,2.88
M,543,Adingra,4.9,4.9,Sunderland,75.15,68.70,68.70,6.75,6.75,6.75,6.75,6.75,6.75,6.75,2.89,2.82,2.96,0.34,0.37,0.27,0.31,0.33,0.32,0.31
M,544,Diarra,5.3,5.3,Sunderland,0.00,0.00,0.00,58.05,58.05,58.05,58.05,58.05,58.05,58.05,0.00,0.00,0.00,2.56,2.96,1.86,2.31,2.56,2.41,2.31
M,547,E.Le Fée,4.9,4.9,Sunderland,85.50,84.75,84.75,69.60,69.60,69.60,69.60,69.60,69.60,69.60,3.50,3.52,3.68,3.07,3.57,2.30,2.87,3.15,2.98,2.83
M,548,Mundle,4.9,4.9,Sunderland,53.25,46.80,46.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.83,1.63,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,549,Neil,4.8,4.8,Sunderland,38.25,27.75,27.75,10.05,10.05,10.05,10.05,10.05,10.05,10.05,1.23,0.92,0.92,0.36,0.38,0.33,0.35,0.36,0.35,0.35
M,550,Poveda,4.8,4.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.7,4.7,Sunderland,75.45,69.30,69.30,11.55,11.55,11.55,11.55,11.55,11.55,11.55,2.65,2.56,2.71,0.51,0.57,0.43,0.48,0.51,0.51,0.48
M,552,Sadiki,5.0,5.0,Sunderland,0.00,0.00,0.00,83.85,83.85,83.85,83.85,83.85,83.85,83.85,0.00,0.00,0.00,2.52,2.77,2.11,2.37,2.56,2.46,2.43
M,553,Talbi,4.9,4.9,Sunderland,0.00,0.00,0.00,27.15,27.15,27.15,27.15,27.15,27.15,27.15,0.00,0.00,0.00,1.35,1.51,1.03,1.21,1.36,1.27,1.24
M,554,Ba,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,557,H.Jones,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,558,Matete,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,560,Isidor,5.3,5.3,Sunderland,41.25,41.25,41.25,33.30,33.30,33.30,33.30,33.30,33.30,33.30,1.82,1.96,1.98,1.76,1.98,1.29,1.59,1.72,1.69,1.58
F,561,Mayenda,5.2,5.2,Sunderland,43.50,30.60,30.60,9.15,9.15,9.15,9.15,9.15,9.15,9.15,1.71,1.35,1.41,0.49,0.56,0.39,0.46,0.49,0.47,0.44
F,562,Abdullahi,4.3,4.3,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,4.8,4.8,Spurs,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,4.09,2.64,3.84,3.84,2.25,3.03,2.87,2.61,2.99,3.75
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
D,568,Pedro Porro,5.2,5.2,Spurs,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,4.49,3.24,4.43,4.49,2.63,3.18,3.50,2.61,3.53,4.09
D,569,Romero,5.0,5.0,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,4.63,3.60,4.48,4.72,2.72,3.50,3.68,2.93,3.74,4.29
D,570,Danso,4.2,4.2,Spurs,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.47,0.44,0.46,0.49,0.38,0.44,0.44,0.40,0.43,0.47
D,571,Davies,4.3,4.3,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.06
D,572,Dragusin,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,573,Spence,4.3,4.3,Spurs,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,3.06,2.10,2.97,2.96,1.81,2.06,2.35,1.82,2.37,2.73
D,574,Udogie,4.3,4.3,Spurs,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,1.80,1.28,1.76,1.72,1.13,1.26,1.42,1.13,1.43,1.61
D,575,Van de Ven,4.5,4.5,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,4.23,2.97,4.12,4.18,2.34,2.97,3.23,2.46,3.25,3.82
M,580,Johnson,6.5,6.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,581,Maddison,6.8,6.8,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.4,6.4,Spurs,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,4.80,4.12,4.92,4.65,3.87,4.10,4.24,3.38,4.00,4.31
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.2,6.2,Spurs,33.75,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,1.84,1.09,1.27,1.17,1.00,1.04,1.09,0.90,1.03,1.11
M,585,Bentancur,5.3,5.3,Spurs,76.95,76.20,76.20,69.75,69.75,69.75,69.75,69.75,69.75,69.75,3.28,3.26,3.32,3.11,2.81,2.98,3.05,2.56,2.86,2.97
M,586,Bergvall,5.3,5.3,Spurs,10.65,47.85,47.85,54.45,54.45,54.45,54.45,54.45,54.45,54.45,0.38,1.61,1.77,1.97,1.71,1.79,1.85,1.62,1.80,1.89
M,587,Bissouma,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,588,Odobert,5.3,5.3,Spurs,69.30,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,3.58,1.57,1.82,1.70,1.48,1.54,1.58,1.34,1.52,1.61
M,591,Gray,4.8,4.8,Spurs,76.20,74.55,74.55,51.60,51.60,51.60,51.60,51.60,51.60,51.60,2.57,2.34,2.51,1.74,1.56,1.65,1.67,1.50,1.63,1.69
M,593,P.M.Sarr,4.5,4.5,Spurs,0.00,0.00,0.00,39.60,39.60,39.60,39.60,39.60,39.60,39.60,0.00,0.00,0.00,1.73,1.56,1.64,1.67,1.43,1.59,1.67
M,595,Olusesi,4.3,4.3,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,0.00,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,0.00,2.40,2.82,2.59,2.22,2.32,2.42,1.96,2.28,2.42
F,597,Richarlison,6.4,6.4,Spurs,76.05,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,4.28,1.95,2.28,2.10,1.84,1.87,1.97,1.58,1.87,1.97
F,599,Scarlett,4.3,4.3,Spurs,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04
G,600,Areola,4.3,4.3,West Ham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.44,3.70,2.90,4.09,3.34,4.03,3.55,3.21,3.14,3.13
G,602,Hegyi,3.9,3.9,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,603,Diouf,4.0,4.0,West Ham,0.00,0.00,0.00,83.25,83.25,83.25,83.25,83.25,83.25,83.25,0.00,0.00,0.00,3.52,2.03,3.62,2.85,3.06,2.14,2.76
D,605,Kilman,4.2,4.2,West Ham,73.80,73.80,73.80,54.45,54.45,54.45,54.45,54.45,54.45,54.45,3.10,2.90,2.67,2.36,1.59,2.53,2.07,2.17,1.73,1.99
D,606,Mavropanos,4.4,4.4,West Ham,72.90,72.90,72.90,59.10,59.10,59.10,59.10,59.10,59.10,59.10,3.70,3.35,3.12,3.05,2.03,3.18,2.66,2.82,2.19,2.53
D,608,Scarles,4.3,4.3,West Ham,85.50,85.50,85.50,18.15,18.15,18.15,18.15,18.15,18.15,18.15,3.47,3.29,2.87,0.75,0.60,0.75,0.69,0.71,0.60,0.66
D,609,Todibo,4.3,4.3,West Ham,78.30,78.30,78.30,78.30,78.30,78.30,78.30,78.30,78.30,78.30,3.20,2.97,2.66,3.33,2.05,3.52,2.76,2.92,2.20,2.69
D,610,Wan-Bissaka,4.2,4.2,West Ham,0.00,0.00,0.00,85.35,85.35,85.35,85.35,85.35,85.35,85.35,0.00,0.00,0.00,3.52,2.15,3.74,2.95,3.17,2.31,2.84
M,612,L.Paquetá,5.9,5.9,West Ham,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,4.05,4.10,3.70,4.16,3.41,4.13,4.11,4.26,3.29,3.59
M,613,Souček,5.7,5.7,West Ham,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,1.08,1.09,1.02,1.11,0.97,1.10,1.09,1.12,0.96,1.02
M,614,Ward-Prowse,5.6,5.6,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,615,Summerville,5.5,5.5,West Ham,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,3.25,3.31,2.97,3.40,2.75,3.37,3.32,3.40,2.68,2.93
M,618,G.Rodriguez,4.8,4.8,West Ham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
M,619,L.Guilherme,4.9,4.9,West Ham,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,0.27,0.28,0.26,0.29,0.25,0.29,0.28,0.29,0.25,0.26
M,620,Earthy,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,621,Irving,4.3,4.3,West Ham,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,0.25,0.25,0.24,0.25,0.23,0.25,0.25,0.25,0.23,0.24
M,623,Potts,4.4,4.4,West Ham,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,2.60,2.64,2.49,2.58,2.40,2.63,2.56,2.56,2.31,2.40
F,624,Bowen,7.7,7.7,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.35,4.44,3.90,4.61,3.67,4.59,4.50,4.76,3.57,3.94
F,626,Marshall,4.3,4.3,West Ham,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,0.25,0.25,0.23,0.26,0.22,0.26,0.26,0.26,0.22,0.23
G,627,Johnstone,4.4,4.4,Wolves,9.00,9.00,9.00,9.00,9.00,9.00,18.00,9.00,9.00,9.00,0.32,0.26,0.24,0.18,0.26,0.24,0.46,0.26,0.26,0.23
G,628,José Sá,4.2,4.2,Wolves,81.00,81.00,81.00,81.00,81.00,81.00,162.00,81.00,81.00,81.00,3.03,2.27,1.98,1.24,2.20,2.27,4.27,2.66,2.10,2.16
G,629,Bentley,3.9,3.9,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,631,Agbadou,4.3,4.3,Wolves,0.00,0.00,0.00,79.50,79.50,79.50,159.00,79.50,79.50,79.50,0.00,0.00,0.00,1.84,3.30,2.57,5.35,3.23,2.95,2.78
D,632,Doherty,4.4,4.4,Wolves,76.95,76.95,76.95,54.45,54.45,54.45,108.90,54.45,54.45,54.45,3.55,2.97,2.66,1.16,2.21,1.76,3.37,2.05,2.01,1.79
D,633,H.Bueno,4.3,4.3,Wolves,28.05,28.05,28.05,11.55,11.55,11.55,23.10,11.55,11.55,11.55,1.31,1.10,1.02,0.35,0.48,0.43,0.82,0.45,0.45,0.43
D,634,Mosquera,4.3,4.3,Wolves,84.75,84.75,84.75,69.90,69.90,69.90,139.80,69.90,69.90,69.90,3.34,3.02,2.58,1.29,2.46,1.94,3.95,2.45,2.21,2.07
D,635,R.Gomes,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,636,S.Bueno,4.4,4.4,Wolves,81.60,81.60,81.60,16.50,16.50,16.50,33.00,16.50,16.50,16.50,3.60,3.27,2.88,0.47,0.66,0.57,1.15,0.64,0.61,0.59
D,637,Toti,4.2,4.2,Wolves,0.00,0.00,0.00,75.75,75.75,75.75,151.50,75.75,75.75,75.75,0.00,0.00,0.00,1.27,2.55,1.97,4.02,2.53,2.28,2.10
D,638,Hoever,3.8,3.8,Wolves,29.85,29.85,29.85,29.85,29.85,29.85,59.70,29.85,29.85,29.85,1.44,1.22,1.13,0.76,1.26,1.06,2.06,1.18,1.18,1.07
D,641,Pond,3.9,3.9,Wolves,1.95,1.95,1.95,1.95,1.95,1.95,3.90,1.95,1.95,1.95,0.09,0.08,0.08,0.07,0.08,0.08,0.15,0.08,0.08,0.08
M,642,Hee Chan,5.6,5.6,Wolves,58.80,58.80,58.80,45.60,45.60,45.60,91.20,45.60,45.60,45.60,3.05,2.48,2.60,1.82,2.39,2.09,3.88,2.04,2.20,2.07
M,643,André,5.3,5.3,Wolves,72.00,72.00,72.00,72.00,72.00,72.00,144.00,72.00,72.00,72.00,2.82,2.91,2.88,2.69,2.91,2.88,5.48,2.81,2.91,2.75
M,644,Bellegarde,5.2,5.2,Wolves,0.00,0.00,0.00,28.35,28.35,28.35,56.70,28.35,28.35,28.35,0.00,0.00,0.00,1.03,1.23,1.13,2.14,1.10,1.18,1.11
M,645,Fer López,5.2,5.2,Wolves,33.00,33.00,33.00,12.60,12.60,12.60,25.20,12.60,12.60,12.60,1.57,1.33,1.41,0.51,0.62,0.56,1.05,0.54,0.58,0.56
M,646,Gomes,5.3,5.3,Wolves,81.30,81.30,81.30,81.30,81.30,81.30,162.60,81.30,81.30,81.30,3.48,3.39,3.36,3.06,3.54,3.37,6.32,3.25,3.52,3.24
M,648,Munetsi,5.3,5.3,Wolves,0.00,0.00,0.00,27.30,27.30,27.30,54.60,27.30,27.30,27.30,0.00,0.00,0.00,1.09,1.34,1.21,2.26,1.16,1.26,1.19
M,650,Chirewa,4.3,4.3,Wolves,0.00,0.00,0.00,2.25,2.25,2.25,4.50,2.25,2.25,2.25,0.00,0.00,0.00,0.08,0.10,0.09,0.17,0.09,0.09,0.09
M,651,Edozie,4.3,4.3,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,652,Gonzalez,4.3,4.3,Wolves,2.85,2.85,2.85,2.85,2.85,2.85,5.70,2.85,2.85,2.85,0.13,0.12,0.12,0.11,0.13,0.12,0.23,0.12,0.12,0.12
F,654,Strand Larsen,6.1,6.1,Wolves,71.85,71.85,71.85,38.25,38.25,38.25,76.50,38.25,38.25,38.25,3.64,2.99,3.20,1.65,2.13,1.86,3.39,1.79,2.02,1.82
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.3,4.3,Wolves,0.30,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.02,0.01,0.02,0.01,0.02,0.01,0.03,0.01,0.02,0.01
D,659,Walker-Peters,4.2,4.2,West Ham,86.25,86.25,86.25,17.55,17.55,17.55,17.55,17.55,17.55,17.55,3.32,3.13,2.63,0.71,0.56,0.71,0.66,0.67,0.56,0.63
M,660,Stach,4.9,4.9,Leeds United,80.40,79.05,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,3.77,3.30,3.07,2.93,2.46,3.16,2.73,2.93,2.78,3.14
F,661,Ekitiké,9.1,9.1,Liverpool,79.35,79.35,77.10,77.10,77.10,77.10,61.35,61.35,61.35,61.35,4.33,3.33,5.26,4.40,4.45,3.96,3.26,3.19,3.90,3.65
D,662,Mosquera,5.3,5.3,Arsenal,0.00,7.50,7.50,7.50,7.50,7.50,15.00,7.50,7.50,7.50,0.00,0.27,0.27,0.28,0.28,0.29,0.57,0.27,0.27,0.27
M,663,J.Arias,4.9,4.9,Wolves,42.45,42.45,42.45,34.80,34.80,34.80,69.60,34.80,34.80,34.80,2.21,1.98,2.06,1.51,1.93,1.72,3.15,1.63,1.80,1.65
G,664,Lecomte,3.9,3.9,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03
G,665,Perri,4.5,4.5,Leeds United,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.09,2.25,3.19,3.07,2.43,3.36,2.64,2.51,2.07,3.78
F,666,Gyökeres,8.8,8.8,Arsenal,60.15,60.15,60.15,60.15,60.15,60.15,120.30,60.15,60.15,60.15,3.44,3.30,3.36,3.78,3.27,3.75,7.03,3.24,3.42,3.28
D,667,Aznou,4.2,4.2,Everton,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.08,0.09
M,668,Xhaka,5.2,5.2,Sunderland,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.59,3.53,3.59,3.60,4.01,2.94,3.44,3.64,3.63,3.38
M,669,Ndoye,5.5,5.5,Nott'm Forest,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,1.56,1.70,1.41,1.62,1.73,1.63,1.97,1.58,1.59,1.42
G,670,Roefs,4.8,4.8,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.01,3.53,4.02,3.86,4.31,2.80,3.28,3.48,3.07,3.29
F,671,Wilson,5.8,5.8,West Ham,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,1.56,1.56,1.41,1.60,1.32,1.57,1.58,1.65,1.29,1.43
D,672,Hato,4.6,4.6,Chelsea,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.10,0.12,0.13,0.12,0.13,0.13,0.13,0.14,0.10,0.11
M,673,J.Palhinha,5.5,5.5,Spurs,76.50,56.70,56.70,40.80,40.80,40.80,40.80,40.80,40.80,40.80,3.04,2.26,2.32,1.68,1.51,1.63,1.62,1.39,1.55,1.63
G,674,Ramsdale,4.8,4.8,Newcastle,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,0.35,0.34,0.34,0.31,0.26,0.34,0.29,0.22,0.35,0.30
G,675,Gunn,4.0,4.0,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
