Pos,ID,Name,BV,SV,Team,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,29_Pts,30_Pts,31_Pts,32_Pts,33_Pts,34_Pts,35_Pts
M,485,Gordon,7.2,7.2,Newcastle,78.75,76.05,76.05,76.05,152.10,0.00,76.05,4.53,3.77,4.67,4.04,7.71,0.00,4.39
M,486,Elanga,6.5,6.5,Newcastle,34.80,25.05,25.05,25.05,50.10,0.00,25.05,1.74,1.18,1.40,1.26,2.43,0.00,1.36
M,487,Barnes,6.1,6.1,Newcastle,74.40,68.40,68.40,68.40,136.80,0.00,68.40,3.89,3.39,4.18,3.67,6.98,0.00,3.96
M,488,Bruno G.,6.8,6.8,Newcastle,0.00,0.00,0.00,71.25,142.50,0.00,71.25,0.00,0.00,0.00,3.53,6.76,0.00,3.72
M,489,J.Murphy,5.9,5.9,Newcastle,47.85,28.35,28.35,28.35,56.70,0.00,28.35,2.42,1.34,1.62,1.43,2.83,0.00,1.55
M,490,Joelinton,5.9,5.9,Newcastle,78.15,63.45,63.45,37.80,75.60,0.00,37.80,3.20,2.46,2.75,1.53,2.96,0.00,1.59
M,491,Tonali,5.3,5.3,Newcastle,83.25,78.45,78.45,78.45,156.90,0.00,78.45,3.27,2.92,3.31,3.09,5.95,0.00,3.19
M,493,Longstaff,4.8,4.8,Leeds United,34.05,22.05,22.05,22.05,22.05,22.05,22.05,1.65,1.01,1.01,0.95,1.13,0.99,1.12
M,494,Willock,5.0,5.0,Newcastle,38.85,37.20,37.20,15.45,30.90,0.00,15.45,1.73,1.59,1.87,0.72,1.39,0.00,0.74
M,497,L.Miley,4.4,4.4,Newcastle,0.00,47.70,47.70,54.15,108.30,0.00,54.15,0.00,1.99,2.19,2.31,4.45,0.00,2.39
F,499,Isak,10.3,10.3,Liverpool,0.00,0.00,0.00,43.50,87.00,0.00,43.50,0.00,0.00,0.00,2.70,5.07,0.00,2.23
F,500,Osula,5.4,5.4,Newcastle,5.70,5.70,5.70,5.70,11.40,0.00,5.70,0.29,0.28,0.32,0.31,0.53,0.00,0.33
F,501,Neave,4.3,4.3,Newcastle,0.30,0.30,0.30,0.30,0.60,0.00,0.30,0.02,0.02,0.02,0.02,0.03,0.00,0.02
G,502,Sels,4.6,4.6,Nott'm Forest,81.00,13.50,13.50,13.50,13.50,13.50,13.50,2.34,0.48,0.44,0.46,0.57,0.51,0.38
D,505,Milenković,5.1,5.1,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.31,3.69,3.63,3.53,4.45,3.83,2.66
D,506,Murillo,5.2,5.2,Nott'm Forest,82.05,82.05,82.05,82.05,82.05,82.05,82.05,2.41,3.75,3.71,3.60,4.45,3.92,2.78
D,507,Aina,4.7,4.7,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,1.97,3.36,3.16,3.17,4.15,3.45,2.34
D,508,N.Williams,4.7,4.7,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.18,3.89,3.59,3.63,4.76,3.90,2.63
D,510,Jair Cunha,4.2,4.2,Nott'm Forest,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.06,0.06,0.06,0.06,0.06,0.05
D,511,Morato,4.3,4.3,Nott'm Forest,9.60,9.60,9.60,9.60,9.60,9.60,9.60,0.32,0.41,0.41,0.40,0.47,0.43,0.35
D,513,Abbott,3.8,3.8,Nott'm Forest,11.25,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00
D,514,Boly,3.8,3.8,Nott'm Forest,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,515,Gibbs-White,7.3,7.3,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,3.35,4.60,4.10,4.20,5.11,4.11,3.55
M,516,Hudson-Odoi,5.7,5.7,Nott'm Forest,74.40,74.40,74.40,74.40,74.40,74.40,74.40,2.83,3.57,3.32,3.34,3.98,3.33,2.97
M,517,Anderson,5.4,5.4,Nott'm Forest,85.50,85.50,85.50,85.50,85.50,85.50,85.50,4.08,4.59,4.66,4.57,4.91,4.39,4.21
M,519,Dominguez,5.0,5.0,Nott'm Forest,36.15,36.15,36.15,36.15,36.15,36.15,36.15,1.33,1.55,1.54,1.53,1.69,1.48,1.39
M,521,Sangaré,4.9,4.9,Nott'm Forest,82.95,82.95,82.95,82.95,82.95,82.95,82.95,2.71,2.85,3.05,2.98,3.10,2.84,2.76
M,522,Yates,4.7,4.7,Nott'm Forest,7.35,7.35,7.35,7.35,7.35,7.35,7.35,0.26,0.30,0.28,0.29,0.31,0.28,0.28
M,523,Da Silva Moreira,4.5,4.5,Nott'm Forest,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.03,0.03,0.03,0.03,0.03,0.02
F,525,Wood,7.2,7.2,Nott'm Forest,0.00,0.00,0.00,37.95,37.95,37.95,37.95,0.00,0.00,0.00,1.98,2.38,1.92,1.81
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,73.80,73.80,73.80,48.00,48.00,48.00,48.00,2.99,3.85,3.49,2.25,2.70,2.21,2.05
F,527,Awoniyi,5.2,5.2,Nott'm Forest,9.45,9.45,9.45,3.75,3.75,3.75,3.75,0.42,0.50,0.46,0.18,0.21,0.18,0.17
G,529,Moore,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.6,4.6,Sunderland,85.20,85.20,85.20,85.20,85.20,85.20,85.20,4.18,3.97,3.68,4.60,3.78,4.39,4.50
D,532,Hume,4.5,4.5,Sunderland,82.95,82.95,75.15,35.10,35.10,35.10,35.10,3.00,2.99,2.30,1.54,1.24,1.52,1.53
D,535,Cirkin,4.0,4.0,Sunderland,0.00,6.90,6.90,6.90,6.90,6.90,6.90,0.00,0.26,0.25,0.26,0.25,0.27,0.29
D,539,O'Nien,4.0,4.0,Sunderland,36.30,6.00,6.00,1.50,1.50,1.50,1.50,1.51,0.24,0.23,0.06,0.05,0.05,0.06
D,541,Reinildo,3.8,3.8,Sunderland,0.00,39.15,81.60,81.60,81.60,81.60,81.60,0.00,1.37,2.45,3.22,2.53,3.11,3.21
M,544,Diarra,5.3,5.3,Sunderland,74.85,67.50,67.50,63.75,63.75,63.75,63.75,2.85,2.86,2.57,2.80,2.39,2.71,2.72
M,546,Aleksić,4.9,4.9,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,547,E.Le Fée,5.0,5.0,Sunderland,79.80,79.80,79.80,79.80,79.80,79.80,79.80,3.35,3.70,3.47,3.90,3.44,3.78,3.79
M,548,Mundle,4.9,4.9,Sunderland,0.00,0.00,0.00,15.00,15.00,15.00,15.00,0.00,0.00,0.00,0.67,0.66,0.67,0.61
M,550,Poveda,4.8,4.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.7,4.7,Sunderland,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.50,0.54,0.49,0.52,0.52,0.51,0.51
M,552,Sadiki,4.9,4.9,Sunderland,83.25,83.25,83.25,83.25,83.25,83.25,83.25,2.54,2.68,2.61,2.87,2.59,2.80,2.76
M,553,Talbi,4.9,4.9,Sunderland,54.75,41.10,41.10,30.90,30.90,30.90,30.90,2.30,1.94,1.74,1.50,1.29,1.46,1.46
M,554,Ba,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,557,H.Jones,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,560,Isidor,5.1,5.1,Sunderland,28.50,21.75,21.75,15.45,15.45,15.45,15.45,1.21,1.09,0.99,0.82,0.73,0.78,0.80
F,561,Mayenda,5.2,5.2,Sunderland,70.35,39.30,39.30,7.35,7.35,7.35,7.35,2.60,1.66,1.57,0.36,0.31,0.34,0.33
F,562,Abdullahi,4.2,4.2,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,4.7,4.7,Spurs,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.32,2.18,3.49,3.51,3.29,3.48,2.86
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.03
D,568,Pedro Porro,5.1,5.1,Spurs,82.50,82.50,82.50,82.50,82.50,82.50,82.50,3.96,2.41,3.96,3.82,3.59,4.01,3.07
D,569,Romero,5.0,5.0,Spurs,0.00,86.70,86.70,86.70,86.70,86.70,86.70,0.00,2.71,3.81,3.92,3.64,4.01,3.24
D,570,Danso,4.2,4.2,Spurs,69.60,10.05,10.05,10.05,10.05,10.05,10.05,3.55,0.39,0.44,0.45,0.44,0.45,0.42
D,571,Davies,4.3,4.3,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,572,Dragusin,4.5,4.5,Spurs,65.40,4.50,4.50,4.50,4.50,4.50,4.50,3.00,0.16,0.17,0.16,0.17,0.18,0.16
D,573,Spence,4.2,4.2,Spurs,36.90,67.50,67.50,67.50,67.50,67.50,67.50,1.47,1.55,2.70,2.67,2.51,2.72,2.07
D,574,Udogie,4.3,4.3,Spurs,0.00,33.30,33.30,33.30,33.30,33.30,33.30,0.00,0.87,1.38,1.36,1.29,1.39,1.10
D,575,Van de Ven,4.5,4.5,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.50,2.11,3.47,3.42,3.21,3.56,2.73
M,580,Johnson,6.5,6.5,Crystal Palace,33.45,30.30,0.00,30.30,60.60,0.00,30.30,1.63,1.55,0.00,1.51,2.90,0.00,1.44
M,581,Maddison,6.8,6.8,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.4,6.4,Spurs,0.00,0.00,0.00,83.55,83.55,83.55,83.55,0.00,0.00,0.00,3.88,4.08,4.14,3.63
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.2,6.2,Spurs,30.45,40.20,40.20,20.85,20.85,20.85,20.85,1.65,1.72,2.09,1.07,1.09,1.11,0.98
M,585,Bentancur,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,586,Bergvall,5.2,5.2,Spurs,0.00,0.00,0.00,41.70,41.70,41.70,41.70,0.00,0.00,0.00,1.44,1.45,1.48,1.41
M,587,Bissouma,5.2,5.2,Spurs,29.40,33.00,33.00,11.70,11.70,11.70,11.70,1.09,1.12,1.29,0.42,0.42,0.44,0.42
M,588,Odobert,5.3,5.3,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,591,Gray,4.8,4.8,Spurs,55.50,32.55,32.55,36.30,36.30,36.30,36.30,1.97,1.03,1.12,1.24,1.21,1.26,1.17
M,593,P.M.Sarr,4.5,4.5,Spurs,55.20,61.35,61.35,43.20,43.20,43.20,43.20,2.60,2.52,2.97,1.94,1.99,2.01,1.93
M,595,Olusesi,4.3,4.3,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,67.50,67.50,67.50,45.45,45.45,45.45,45.45,3.76,2.97,3.52,2.30,2.43,2.48,2.11
F,597,Richarlison,6.3,6.3,Spurs,46.35,52.35,52.35,43.20,43.20,43.20,43.20,2.49,2.20,2.66,2.08,2.20,2.23,1.97
G,600,Areola,4.3,4.3,West Ham,2.70,2.70,2.70,2.70,2.70,2.70,2.70,0.09,0.08,0.08,0.10,0.08,0.10,0.08
D,603,Diouf,4.0,4.0,West Ham,84.75,84.75,84.75,84.75,84.75,84.75,84.75,2.85,2.20,2.62,3.74,3.08,3.62,2.82
D,605,Kilman,4.1,4.1,West Ham,15.90,15.90,15.90,15.90,15.90,15.90,15.90,0.58,0.53,0.57,0.65,0.61,0.63,0.59
D,606,Mavropanos,4.4,4.4,West Ham,72.00,72.00,72.00,72.00,72.00,72.00,72.00,2.98,2.37,2.83,3.63,3.25,3.61,3.00
D,608,Scarles,4.3,4.3,West Ham,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.82,0.72,0.79,0.91,0.84,0.92,0.81
D,609,Todibo,4.3,4.3,West Ham,34.80,34.80,34.80,34.80,34.80,34.80,34.80,1.19,0.97,1.12,1.45,1.29,1.42,1.21
D,610,Wan-Bissaka,4.1,4.1,West Ham,86.10,86.10,86.10,86.10,86.10,86.10,86.10,3.10,2.41,2.85,4.05,3.33,3.80,3.06
M,613,Souček,5.7,5.7,West Ham,80.40,73.05,73.05,73.05,73.05,73.05,73.05,3.05,2.80,2.78,3.31,2.84,3.11,2.79
M,614,Ward-Prowse,5.6,5.6,Burnley,21.90,21.90,21.90,21.90,43.80,0.00,21.90,0.89,0.97,0.89,0.93,1.71,0.00,0.88
M,615,Summerville,5.7,5.7,West Ham,82.50,82.50,82.50,82.50,82.50,82.50,82.50,3.71,3.62,3.53,4.44,3.62,4.02,3.54
M,623,Potts,4.4,4.4,West Ham,0.00,42.00,48.75,28.50,28.50,28.50,28.50,0.00,1.45,1.72,1.15,1.03,1.09,1.02
F,624,Bowen,7.5,7.5,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.19,4.14,3.96,5.09,4.08,4.41,4.04
G,627,Johnstone,4.4,4.4,Wolves,0.90,0.90,0.00,0.90,0.90,0.90,0.90,0.03,0.02,0.00,0.03,0.03,0.03,0.04
G,628,José Sá,4.2,4.2,Wolves,89.10,89.10,0.00,89.10,89.10,89.10,89.10,2.49,2.70,0.00,2.79,3.09,3.24,3.67
G,629,Bentley,3.9,3.9,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,632,Doherty,4.4,4.4,Wolves,8.40,8.40,0.00,8.40,8.40,8.40,8.40,0.32,0.34,0.00,0.35,0.34,0.38,0.37
D,633,H.Bueno,4.3,4.3,Wolves,81.60,81.60,0.00,81.60,81.60,81.60,81.60,2.52,2.75,0.00,2.96,3.10,3.47,3.81
D,634,Mosquera,4.3,4.3,Wolves,81.60,81.60,0.00,81.60,81.60,81.60,81.60,2.50,2.79,0.00,2.88,3.06,3.36,3.55
D,635,R.Gomes,4.4,4.4,Wolves,13.65,13.65,0.00,13.65,13.65,13.65,13.65,0.53,0.55,0.00,0.60,0.58,0.66,0.69
D,636,S.Bueno,4.4,4.4,Wolves,80.10,80.10,0.00,80.10,80.10,80.10,80.10,2.73,2.99,0.00,3.14,3.28,3.65,3.97
D,637,Toti,4.2,4.2,Wolves,23.25,23.25,0.00,23.25,23.25,23.25,23.25,0.75,0.83,0.00,0.84,0.88,0.93,0.95
D,640,Pedro Lima,4.0,4.0,Wolves,1.50,1.50,0.00,1.50,1.50,1.50,1.50,0.06,0.06,0.00,0.06,0.06,0.06,0.06
M,642,Hee Chan,5.6,5.6,Wolves,72.30,72.30,0.00,72.30,72.30,72.30,72.30,3.16,3.21,0.00,3.43,3.21,3.68,3.71
M,643,André,5.2,5.2,Wolves,67.20,67.20,0.00,67.20,67.20,67.20,67.20,2.41,2.46,0.00,2.46,2.47,2.68,2.52
M,644,Bellegarde,5.1,5.1,Wolves,29.25,29.25,0.00,29.25,29.25,29.25,29.25,1.17,1.21,0.00,1.23,1.18,1.27,1.31
M,646,J.Gomes,5.3,5.3,Wolves,78.45,78.45,0.00,78.45,78.45,78.45,78.45,3.08,3.17,0.00,3.21,3.13,3.53,3.32
M,651,Edozie,4.3,4.3,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,652,Gonzalez,4.3,4.3,Wolves,0.60,0.60,0.00,0.60,0.60,0.60,0.60,0.02,0.02,0.00,0.02,0.02,0.03,0.03
F,654,Strand Larsen,6.1,6.1,Crystal Palace,82.20,69.00,0.00,69.00,138.00,0.00,69.00,3.97,3.34,0.00,3.30,6.40,0.00,3.17
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.2,4.2,Wolves,0.30,0.30,0.00,0.30,0.30,0.30,0.30,0.01,0.01,0.00,0.01,0.02,0.02,0.02
D,659,Walker-Peters,4.2,4.2,West Ham,7.80,7.80,7.80,7.80,7.80,7.80,7.80,0.32,0.30,0.31,0.38,0.33,0.34,0.32
M,660,Stach,4.7,4.7,Leeds United,80.70,80.70,80.70,80.70,80.70,80.70,80.70,4.27,3.77,3.95,3.60,4.47,3.97,4.59
F,661,Ekitiké,9.1,9.1,Liverpool,81.90,71.25,71.25,61.35,122.70,0.00,61.35,5.04,4.81,3.94,3.58,6.63,0.00,2.98
D,662,Mosquera,5.3,5.3,Arsenal,11.55,11.55,0.00,11.55,23.10,0.00,11.55,0.49,0.54,0.00,0.51,0.94,0.00,0.52
G,664,Lecomte,3.9,3.9,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.02,0.03,0.03,0.03
G,665,Perri,4.5,4.5,Leeds United,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.06,0.06,0.05,0.07,0.06,0.07
F,666,Gyökeres,8.8,8.8,Arsenal,69.75,66.60,0.00,66.60,133.20,0.00,66.60,3.63,3.85,0.00,3.96,6.72,0.00,3.81
D,667,Aznou,4.2,4.2,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,668,Xhaka,5.1,5.1,Sunderland,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.33,3.62,3.61,3.85,3.56,3.80,3.71
M,669,Ndoye,5.5,5.5,Nott'm Forest,13.35,13.35,13.35,13.35,13.35,13.35,13.35,0.58,0.64,0.61,0.60,0.69,0.59,0.57
G,670,Roefs,4.9,4.9,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.30,3.26,2.96,3.51,3.11,3.71,3.63
F,671,Wilson,5.8,5.8,West Ham,40.80,28.95,28.95,18.75,18.75,18.75,18.75,1.83,1.32,1.26,1.07,0.89,0.94,0.87
D,672,Hato,4.6,4.6,Chelsea,38.10,10.50,10.50,10.50,21.00,0.00,10.50,1.42,0.41,0.44,0.37,0.79,0.00,0.44
M,673,J.Palhinha,5.5,5.5,Spurs,64.65,72.60,72.60,63.60,63.60,63.60,63.60,2.59,2.61,3.04,2.49,2.51,2.62,2.53
G,674,Ramsdale,4.8,4.8,Newcastle,0.90,0.90,0.90,0.90,1.80,0.00,0.90,0.03,0.03,0.04,0.03,0.06,0.00,0.03
G,675,Gunn,4.0,4.0,Nott'm Forest,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
M,676,Ugochukwu,5.0,5.0,Burnley,80.40,80.40,80.40,80.40,160.80,0.00,80.40,2.78,3.06,2.69,2.83,5.47,0.00,2.70
M,677,Guessand,6.2,6.2,Crystal Palace,43.50,34.20,0.00,34.20,68.40,0.00,34.20,2.24,1.83,0.00,1.77,3.44,0.00,1.71
G,679,Hermansen,4.2,4.2,West Ham,87.30,87.30,87.30,87.30,87.30,87.30,87.30,3.09,2.69,2.84,3.56,3.25,3.43,2.84
F,680,Broja,5.2,5.2,Burnley,0.00,25.20,25.20,25.20,50.40,0.00,25.20,0.00,1.24,1.12,1.17,2.17,0.00,1.09
F,681,Šeško,7.3,7.3,Man Utd,73.20,69.90,69.90,24.90,24.90,24.90,24.90,3.61,3.72,3.66,1.53,1.31,1.49,1.42
D,682,Møller Wolfe,4.2,4.2,Wolves,5.10,5.10,0.00,5.10,5.10,5.10,5.10,0.21,0.19,0.00,0.20,0.19,0.21,0.22
D,683,Alderete,4.1,4.1,Sunderland,85.20,85.20,85.20,85.20,85.20,85.20,85.20,3.86,3.64,3.40,4.28,3.47,4.01,4.18
D,684,Thiaw,5.0,5.0,Newcastle,86.10,84.75,84.75,84.75,169.50,0.00,84.75,3.49,2.97,4.53,4.05,7.05,0.00,3.92
D,685,Diakité,4.2,4.2,Bournemouth,7.35,7.35,7.35,7.35,7.35,7.35,7.35,0.27,0.31,0.26,0.25,0.26,0.29,0.30
M,686,Ngumoha,4.3,4.3,Liverpool,23.70,5.85,5.85,5.85,11.70,0.00,5.85,1.34,0.33,0.28,0.32,0.61,0.00,0.29
M,687,Rees-Dottin,4.3,4.3,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,688,Wright,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.3,4.3,Newcastle,0.30,0.30,0.30,0.30,0.60,0.00,0.30,0.02,0.02,0.02,0.02,0.03,0.00,0.02
M,690,Cardines,4.4,4.4,Crystal Palace,1.20,1.20,0.00,1.20,2.40,0.00,1.20,0.05,0.04,0.00,0.05,0.09,0.00,0.05
F,691,Calvert-Lewin,5.7,5.7,Leeds United,81.90,81.90,81.90,81.90,81.90,81.90,81.90,4.49,3.90,4.32,3.63,4.85,4.11,5.07
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,61.35,61.35,61.35,61.35,61.35,61.35,61.35,2.41,3.06,2.89,2.92,3.45,2.87,2.58
D,694,Mukiele,4.5,4.5,Sunderland,0.00,40.20,40.20,86.70,86.70,86.70,86.70,0.00,1.71,1.63,4.19,3.40,3.98,4.15
D,695,Tchatchoua,4.4,4.4,Wolves,67.80,67.80,0.00,67.80,67.80,67.80,67.80,2.00,2.14,0.00,2.40,2.45,2.80,3.08
M,697,Adli,5.4,5.4,Bournemouth,59.25,49.20,49.20,32.25,32.25,32.25,32.25,3.01,2.66,2.42,1.24,1.51,1.63,1.68
M,698,Okafor,5.5,5.5,Leeds United,0.00,36.90,36.90,36.90,36.90,36.90,36.90,0.00,1.80,1.94,1.67,2.17,1.86,2.28
M,699,Douglas Luiz,4.9,4.9,Aston Villa,82.95,82.95,82.95,67.80,67.80,67.80,67.80,3.46,3.27,3.71,2.94,3.11,2.83,3.20
M,700,Dowman,4.2,4.2,Arsenal,1.80,1.80,0.00,1.80,3.60,0.00,1.80,0.09,0.11,0.00,0.10,0.19,0.00,0.10
M,702,Burrowes,4.4,4.4,Aston Villa,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.05,0.04,0.05,0.04,0.05
G,703,Proctor,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,706,Justin,3.9,3.9,Leeds United,67.05,72.60,72.60,72.60,72.60,72.60,72.60,3.40,3.16,3.23,2.49,3.65,3.05,3.84
M,707,Dibling,5.3,5.3,Everton,12.45,12.45,18.75,12.45,12.45,12.45,12.45,0.71,0.46,0.83,0.53,0.58,0.59,0.54
M,708,M.Fernandes,5.5,5.5,West Ham,84.00,84.00,84.00,84.00,84.00,84.00,84.00,3.70,3.68,3.82,4.17,3.70,4.03,3.59
D,709,Krejčí,4.5,4.5,Wolves,86.10,86.10,0.00,86.10,86.10,86.10,86.10,2.84,3.12,0.00,3.30,3.39,3.83,4.11
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.4,4.4,Arsenal,0.30,0.30,0.00,0.30,0.60,0.00,0.30,0.02,0.02,0.00,0.02,0.03,0.00,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,52.20,40.20,0.00,40.20,80.40,0.00,40.20,2.55,2.02,0.00,1.98,3.83,0.00,1.90
D,713,A.Jimenez,4.5,4.5,Bournemouth,81.15,81.15,81.15,81.15,81.15,81.15,81.15,2.97,3.45,2.56,1.71,2.35,3.43,3.37
F,714,Woltemade,6.8,6.8,Newcastle,24.00,61.20,61.20,40.95,81.90,0.00,40.95,1.12,2.73,3.46,2.14,4.11,0.00,2.32
G,715,John,4.0,4.0,Nott'm Forest,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,716,Savona,4.5,4.5,Nott'm Forest,0.00,8.40,8.40,8.40,8.40,8.40,8.40,0.00,0.37,0.33,0.35,0.41,0.34,0.30
M,717,Xavi,6.5,6.5,Spurs,74.70,74.70,74.70,65.40,65.40,65.40,65.40,3.88,3.02,3.66,3.07,3.16,3.22,2.81
M,718,S.Magassa,5.0,5.0,West Ham,75.45,39.60,32.70,32.70,32.70,32.70,32.70,2.77,1.45,1.23,1.32,1.20,1.29,1.20
D,719,Lindelöf,4.5,4.5,Aston Villa,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.42,0.40,0.47,0.44,0.50,0.44,0.48
F,720,Tolu,5.4,5.4,Wolves,69.60,69.60,0.00,69.60,69.60,69.60,69.60,2.83,2.88,0.00,3.05,2.82,3.18,3.16
D,721,Milosavljević,4.4,4.4,Bournemouth,7.05,7.05,7.05,7.05,7.05,7.05,7.05,0.31,0.32,0.28,0.26,0.29,0.32,0.33
M,722,Florentino,5.0,5.0,Burnley,29.25,29.25,29.25,29.25,58.50,0.00,29.25,1.16,1.20,1.11,1.15,2.29,0.00,1.11
D,723,Canvot,4.5,4.5,Crystal Palace,82.80,11.10,0.00,11.10,22.20,0.00,11.10,3.68,0.54,0.00,0.49,0.97,0.00,0.50
D,724,Geertruida,4.5,4.5,Sunderland,79.20,71.40,36.15,12.75,12.75,12.75,12.75,3.13,2.83,1.30,0.56,0.49,0.56,0.56
D,725,Hincapie,5.1,5.1,Arsenal,73.95,73.95,0.00,73.95,147.90,0.00,73.95,3.73,4.41,0.00,4.22,7.03,0.00,4.19
F,726,Kolo Muani,6.9,6.9,Spurs,58.05,58.05,58.05,43.95,43.95,43.95,43.95,2.67,2.16,2.51,1.83,1.94,1.96,1.76
M,727,Chukwueze,5.3,5.3,Fulham,72.30,65.55,65.55,59.85,59.85,59.85,59.85,3.81,3.02,3.76,2.49,2.70,2.90,2.21
M,728,Röhl,5.0,5.0,Everton,15.45,15.45,15.45,15.45,15.45,15.45,15.45,0.77,0.56,0.66,0.62,0.66,0.68,0.62
F,730,Brobbey,5.4,5.4,Sunderland,0.00,38.40,38.40,79.35,79.35,79.35,79.35,0.00,1.76,1.57,3.69,3.15,3.53,3.58
M,731,Kevin,5.8,5.8,Fulham,0.00,0.00,0.00,33.15,33.15,33.15,33.15,0.00,0.00,0.00,1.30,1.38,1.47,1.19
