Pos,ID,Name,BV,SV,Team,1_xMins,2_xMins,3_xMins,4_xMins,5_xMins,1_Pts,2_Pts,3_Pts,4_Pts,5_Pts
M,217,M.França,5.0,5.0,Crystal Palace,1.04,1.12,1.12,1.12,1.12,0.17,0.17,0.17,0.18,0.17
M,218,Doucouré,5.0,5.0,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,219,J.Rak-Sakyi,5.0,5.0,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,220,Cardines,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,221,Drakes-Thomas,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,222,Strand Larsen,6.0,6.0,Crystal Palace,59.25,25.47,25.47,25.47,25.47,2.78,1.29,1.38,1.56,1.35
F,223,Mateta,6.5,6.5,Crystal Palace,28.94,63.75,63.75,63.75,63.75,1.86,3.23,3.47,4.24,3.33
F,224,Nketiah,5.5,5.5,Crystal Palace,6.5,9.0,9.0,9.0,9.0,1.11,1.12,1.15,1.21,1.13
F,225,Uche,5.0,5.0,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,226,Pickford,5.5,5.5,Everton,90.0,90.0,90.0,90.0,90.0,3.58,3.16,3.18,2.96,3.86
G,227,Travers,5.0,5.0,Everton,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
G,228,King,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,229,Tarkowski,6.0,6.0,Everton,82.5,82.5,82.5,82.5,82.5,4.43,3.62,3.37,3.49,4.54
D,230,Branthwaite,5.5,5.5,Everton,82.35,82.35,82.35,82.35,82.35,4.0,3.3,3.04,3.2,4.14
D,231,Keane,5.0,5.0,Everton,15.0,15.0,15.0,15.0,15.0,0.95,0.83,0.79,0.81,0.94
D,232,O'Brien,5.0,5.0,Everton,76.8,76.8,76.35,76.35,76.35,3.17,2.56,2.46,2.47,3.54
D,233,Mykolenko,4.5,4.5,Everton,79.05,79.05,79.05,79.05,79.05,3.34,2.81,2.62,2.72,3.81
D,234,Patterson,4.5,4.5,Everton,0.51,0.51,0.42,0.42,0.42,0.17,0.17,0.17,0.17,0.17
D,235,Aznou,4.0,4.0,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,236,Dewsbury-Hall,6.5,6.5,Everton,85.9,85.9,83.84,83.84,83.84,4.35,3.74,3.69,3.61,4.61
M,237,Ndiaye,6.0,6.0,Everton,86.09,85.75,84.68,84.68,84.68,4.89,4.26,4.14,4.04,5.13
M,238,Grealish,6.5,6.5,Man City,29.8,39.08,23.88,23.88,23.88,1.93,2.16,1.86,1.53,1.75
M,239,Garner,6.0,6.0,Everton,0.0,0.0,86.2,86.2,86.2,0.0,0.0,3.71,3.62,4.21
M,240,Iroegbunam,5.0,5.0,Everton,0.0,0.0,9.02,9.02,9.02,0.0,0.0,0.9,0.9,0.94
M,241,McNeil,5.5,5.5,Crystal Palace,58.8,11.7,11.7,11.7,11.7,2.69,0.59,0.62,0.69,0.61
M,242,George,5.5,5.5,Everton,27.17,23.3,22.01,22.01,22.01,1.33,1.17,1.14,1.13,1.3
M,243,Alcaraz,5.0,5.0,Everton,8.65,6.51,4.74,4.74,4.74,0.5,0.44,0.41,0.4,0.45
M,244,Armstrong,5.0,5.0,Everton,68.25,18.9,9.39,9.39,9.39,2.93,0.74,0.56,0.56,0.61
M,245,Dibling,5.5,5.5,Everton,14.55,11.85,11.85,11.85,11.85,0.69,0.5,0.52,0.5,0.6
M,246,Röhl,5.0,5.0,Everton,63.22,50.25,34.95,34.95,34.95,2.42,1.82,1.23,1.26,1.43
M,247,Hackney,5.5,5.5,Everton,82.2,77.7,26.73,26.73,26.73,4.03,3.36,1.27,1.26,1.49
F,248,Beto,5.5,5.5,Everton,19.93,19.93,19.44,19.44,19.44,1.61,1.46,1.43,1.4,1.66
F,249,Barry,5.5,5.5,Everton,69.45,69.0,69.0,69.0,69.0,3.76,3.13,3.17,3.06,3.93
G,250,Leno,4.5,4.5,Fulham,89.99,89.99,89.99,89.99,89.99,2.74,3.46,3.53,2.44,3.07
G,251,Lecomte,4.0,4.0,Fulham,0.51,0.3,0.3,0.3,0.3,0.02,0.02,0.02,0.02,0.02
G,252,McNally,4.0,4.0,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,253,Andersen,5.0,5.0,Fulham,0.0,79.8,79.8,79.8,79.8,0.0,3.85,3.94,2.61,2.91
D,254,Robinson,4.5,4.5,Fulham,49.8,49.65,49.65,49.65,49.65,1.89,2.29,2.44,1.69,1.92
D,255,J.Cuenca,4.5,4.5,Fulham,69.15,23.4,23.4,23.4,23.4,2.37,1.13,1.16,0.86,0.92
D,256,Tete,4.5,4.5,Fulham,40.2,40.2,40.2,40.2,40.2,1.49,1.78,1.85,1.37,1.51
D,257,Bassey,4.5,4.5,Fulham,87.9,82.65,82.65,82.65,82.65,2.34,3.21,3.36,1.93,2.44
D,258,Castagne,4.5,4.5,Fulham,53.55,53.1,53.1,53.1,53.1,1.74,2.16,2.35,1.52,1.8
D,259,Diop,4.0,4.0,Ipswich Town,65.85,65.85,65.85,65.85,65.85,2.57,1.62,1.72,2.35,2.38
M,260,Wilson,6.5,6.5,Leeds,75.9,75.45,75.0,75.0,75.0,3.79,4.09,3.56,4.1,4.26
M,261,Iwobi,5.5,5.5,Fulham,84.3,82.95,82.95,82.95,82.95,3.43,3.52,3.86,3.11,3.4
M,262,Smith Rowe,5.5,5.5,Fulham,45.0,45.0,45.0,45.0,45.0,2.1,2.12,2.33,1.9,2.1
M,263,Kevin,5.5,5.5,Fulham,65.85,64.5,64.5,64.5,64.5,2.77,2.87,3.08,2.5,2.71
M,264,Bobb,5.5,5.5,Fulham,70.05,69.6,69.6,69.6,69.6,2.92,3.01,3.3,2.62,2.91
M,265,Berge,5.0,5.0,Fulham,83.48,61.5,61.5,61.5,61.5,2.78,2.18,2.35,1.94,2.13
M,266,Cairney,5.0,5.0,Fulham,9.44,8.22,8.22,8.22,8.22,0.7,0.7,0.72,0.67,0.69
M,267,Lukić,5.0,5.0,Ipswich Town,75.0,66.15,66.15,66.15,66.15,2.94,2.17,2.31,2.38,2.4
M,268,King,5.5,5.5,Fulham,44.85,44.85,44.85,44.85,44.85,2.03,2.07,2.25,1.82,2.01
D,269,Sessegnon,4.5,4.5,Fulham,40.42,40.12,40.12,40.12,40.12,1.64,1.86,2.01,1.5,1.67
M,270,Reed,4.5,4.5,Fulham,1.43,1.21,1.21,1.21,1.21,0.23,0.23,0.23,0.23,0.23
F,271,Muniz,5.5,5.5,Fulham,12.96,12.96,12.96,12.96,12.96,1.26,1.27,1.35,1.19,1.25
F,272,Kusi-Asare,4.5,4.5,Fulham,1.1,1.1,1.1,1.1,1.1,0.24,0.24,0.25,0.24,0.24
G,273,Phillips,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,274,Butland,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,275,Cartwright,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,276,Lo-Tutala,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,277,Egan,4.0,4.0,Hull City,86.85,86.85,86.85,86.85,86.85,2.63,3.5,2.99,2.32,2.94
D,278,Hughes,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,279,Ajayi,4.0,4.0,Hull City,59.7,61.05,61.05,61.05,61.05,1.75,2.37,2.06,1.6,2.02
D,280,Coyle,4.0,4.0,Hull City,84.9,74.1,74.1,74.1,74.1,1.96,2.5,2.14,1.45,1.84
D,281,Drameh,4.0,4.0,Hull City,0.0,16.29,15.92,15.92,15.92,0.0,0.64,0.58,0.51,0.56
D,282,Giles,4.0,4.0,Hull City,76.95,77.7,77.25,77.25,77.25,1.93,2.81,2.4,1.59,2.04
D,283,Jacob,4.0,4.0,Hull City,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.2,0.2,0.2
D,284,McCarthy,4.0,4.0,Hull City,0.32,0.25,0.25,0.25,0.25,0.05,0.05,0.05,0.05,0.05
D,285,McNair,4.0,4.0,Hull City,4.95,3.75,3.6,3.6,3.6,0.32,0.33,0.33,0.32,0.32
M,286,Belloumi,5.0,5.0,Hull City,58.05,57.6,56.7,56.7,56.7,2.41,2.72,2.61,2.24,2.44
M,287,Millar,5.0,5.0,Hull City,37.2,35.85,34.5,34.05,34.05,1.5,1.62,1.51,1.35,1.44
M,288,Dowell,4.5,4.5,Hull City,1.2,1.2,1.05,0.9,0.9,0.31,0.31,0.31,0.3,0.31
M,289,Crooks,4.5,4.5,Hull City,69.6,65.85,42.0,41.4,41.4,2.43,2.54,1.57,1.37,1.49
M,290,Slater,4.5,4.5,Hull City,79.05,76.95,66.0,65.55,65.55,2.63,2.77,2.33,2.1,2.24
M,291,Matazo,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,292,Ömür,5.0,5.0,Hull City,9.52,9.15,8.78,8.4,8.4,0.83,0.84,0.84,0.81,0.82
M,293,Kamara,5.0,5.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,294,Zambrano,4.5,4.5,Hull City,0.0,0.0,0.0,1.76,1.76,0.0,0.0,0.0,0.32,0.32
F,295,McBurnie,5.5,5.5,Hull City,85.95,85.95,85.8,85.8,85.8,3.39,3.86,3.72,3.22,3.53
M,296,Akintola,5.0,5.0,Hull City,5.72,6.51,6.26,6.26,6.26,0.55,0.59,0.59,0.57,0.57
M,297,Gyabi,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,298,Destan,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,299,Burstow,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,300,Walton,4.5,4.5,Ipswich Town,0.92,0.92,0.92,0.92,0.92,0.04,0.03,0.03,0.04,0.04
G,301,Palmer,4.0,4.0,Ipswich Town,0.9,0.9,0.9,0.9,0.9,0.03,0.02,0.02,0.03,0.03
G,302,Button,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,303,Kipré,4.0,4.0,Ipswich Town,2.1,2.1,2.1,2.1,2.1,0.28,0.26,0.26,0.28,0.28
D,304,O'Shea,4.0,4.0,Ipswich Town,80.25,80.25,80.25,80.25,80.25,3.48,2.23,2.42,3.11,3.14
D,305,Davis,4.0,4.0,Ipswich Town,78.75,78.75,78.75,78.75,78.75,3.19,1.69,1.98,2.48,2.58
D,306,Greaves,4.0,4.0,Ipswich Town,60.0,60.0,60.0,60.0,60.0,2.62,1.72,1.84,2.38,2.43
D,307,Johnson,4.0,4.0,Ipswich Town,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
D,308,Furlong,4.0,4.0,Ipswich Town,2.52,2.52,2.52,2.52,2.52,0.29,0.27,0.28,0.28,0.28
M,309,Núñez,5.0,5.0,Ipswich Town,75.9,66.45,66.45,66.45,66.45,3.29,2.42,2.55,2.67,2.64
M,310,Matusiwa,5.0,5.0,Ipswich Town,0.0,14.79,14.79,14.79,14.79,0.0,0.9,0.91,0.92,0.92
M,311,Burns,5.0,5.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,312,Taylor,4.5,4.5,Ipswich Town,0.0,17.0,17.0,17.0,17.0,0.0,0.9,0.91,0.92,0.93
M,313,Clarke,5.5,5.5,Ipswich Town,34.12,33.68,33.68,33.68,33.68,1.94,1.61,1.74,1.78,1.72
M,314,Ogbene,5.0,5.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,315,Fatawu,5.5,5.5,Ipswich Town,50.1,50.1,50.1,50.1,50.1,2.26,1.9,1.99,2.09,2.05
F,316,Emersonn,5.5,5.5,Ipswich Town,72.0,72.0,72.0,72.0,72.0,3.46,2.83,3.07,3.18,3.06
F,317,Hirst,5.0,5.0,Ipswich Town,8.0,8.0,8.0,8.0,8.0,1.19,1.11,1.14,1.15,1.14
M,318,Philogene,5.5,5.5,Ipswich Town,22.58,22.1,22.1,22.1,22.1,1.45,1.26,1.33,1.36,1.34
M,319,Szmodics,5.0,5.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,320,Akpom,5.0,5.0,Ipswich Town,3.58,3.58,3.58,3.58,3.58,0.73,0.7,0.7,0.71,0.71
F,321,Walle Egeli,4.5,4.5,Ipswich Town,13.53,13.28,13.28,13.28,13.28,0.67,0.61,0.63,0.65,0.63
F,322,Al-Hamadi,5.0,5.0,Ipswich Town,1.0,1.0,1.0,1.0,1.0,1.02,1.01,1.02,1.02,1.02
M,323,McAteer,4.5,4.5,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,324,Mehmeti,5.0,5.0,Ipswich Town,20.33,17.02,17.02,17.02,17.02,1.25,1.08,1.13,1.14,1.13
G,325,Darlow,4.5,4.5,Man Utd,0.91,0.91,0.91,0.91,0.91,0.05,0.05,0.04,0.04,0.04
G,326,Perri,4.5,4.5,Leeds,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
D,327,Bijol,5.0,5.0,Leeds,59.7,59.7,57.45,57.45,57.45,2.68,2.92,2.5,2.73,3.09
D,328,Struijk,5.0,5.0,Brighton,0.0,0.0,24.82,24.82,24.82,0.0,0.0,1.3,1.3,1.07
D,329,Rodon,4.5,4.5,Leeds,84.3,84.3,63.4,63.4,63.4,3.06,3.38,2.32,2.56,2.89
D,330,Bogle,4.5,4.5,Leeds,78.3,77.85,64.2,64.2,64.2,2.98,3.42,2.22,2.67,2.94
D,331,Gudmundsson,4.5,4.5,Leeds,0.0,0.0,72.9,72.9,72.9,0.0,0.0,2.46,2.95,3.24
D,332,Justin,4.5,4.5,Leeds,86.1,86.1,75.6,75.6,75.6,3.5,4.0,3.09,3.47,3.9
D,333,Bornauw,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,334,Muharemović,5.0,5.0,Leeds,85.5,85.5,85.05,85.05,85.05,3.63,4.04,3.52,3.86,4.47
M,335,Stach,6.0,6.0,Leeds,74.7,76.05,76.05,76.05,76.05,3.3,3.6,3.21,3.56,3.62
M,336,Okafor,6.0,6.0,Leeds,41.4,51.0,45.0,45.0,45.0,2.0,2.7,2.18,2.45,2.54
M,337,Aaronson,5.5,5.5,Leeds,64.2,54.75,44.25,44.25,44.25,2.94,2.64,2.01,2.26,2.29
M,338,Ampadu,5.5,5.5,Leeds,84.4,84.4,84.4,84.4,84.4,3.35,3.52,3.22,3.53,3.56
M,339,Longstaff,5.0,5.0,Leeds,10.6,10.6,10.6,10.6,10.6,0.89,0.9,0.87,0.91,0.93
M,340,Gelhardt,5.0,5.0,Hull City,22.95,26.64,26.01,26.01,26.01,1.07,1.3,1.22,1.11,1.18
M,341,Gnonto,5.0,5.0,Leeds,5.6,5.25,3.5,3.5,3.5,0.77,0.78,0.74,0.76,0.76
M,342,Harrison,5.0,5.0,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,343,James,5.0,5.0,Leeds,14.55,14.55,10.91,10.91,10.91,0.95,0.99,0.9,0.95,0.96
M,344,Gruev,5.0,5.0,Leeds,13.22,13.22,13.22,13.22,13.22,0.66,0.68,0.66,0.7,0.7
M,345,Tanaka,5.0,5.0,Leeds,17.42,17.42,17.42,17.42,17.42,0.88,0.9,0.87,0.92,0.94
F,346,Calvert-Lewin,6.0,6.0,Leeds,82.35,82.35,82.35,82.35,82.35,4.21,4.5,3.93,4.64,4.7
F,347,Nmecha,5.5,5.5,Leeds,6.99,6.99,6.56,6.56,6.56,1.04,1.08,1.03,1.08,1.08
F,348,Piroe,5.0,5.0,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,349,Mateo Joseph,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,350,A.Becker,5.5,5.5,Liverpool,89.08,89.08,89.08,89.08,89.08,3.31,3.9,3.81,3.84,3.44
G,351,Mamardashvili,5.0,5.0,Liverpool,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,352,Woodman,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,353,Pecsi,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,354,Jaros,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,355,Davies,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,356,Virgil,6.5,6.5,Liverpool,87.75,87.75,87.75,87.75,87.75,3.96,4.4,4.58,4.55,4.0
D,357,Frimpong,5.5,5.5,Liverpool,64.2,64.8,59.55,59.55,59.55,3.38,4.16,3.8,3.89,3.09
D,358,Kerkez,5.5,5.5,Liverpool,83.3,83.3,83.05,83.05,83.05,3.33,4.22,4.14,4.3,3.38
D,359,Gomez,5.0,5.0,Liverpool,0.0,0.0,11.52,11.52,11.52,0.0,0.0,0.76,0.78,0.72
D,360,Bradley,5.0,5.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,361,Lucky,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,362,Jacquet,5.0,5.0,Liverpool,78.9,78.9,78.0,78.0,78.0,3.45,3.85,3.92,3.99,3.41
D,363,Leoni,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,364,Tsimikas,5.0,5.0,Liverpool,6.75,6.75,6.75,6.75,6.75,0.32,0.4,0.4,0.39,0.32
D,365,Ramsay,4.0,4.0,Liverpool,4.8,4.8,4.05,4.05,4.05,0.22,0.26,0.21,0.22,0.19
M,366,Wirtz,7.5,7.5,Liverpool,76.36,76.36,76.36,76.36,76.36,4.57,4.89,4.95,5.07,4.38
M,367,Gakpo,7.0,7.0,Liverpool,72.6,73.05,72.6,72.6,72.6,4.35,4.79,4.8,4.92,4.25
M,368,Szoboszlai,7.0,7.0,Liverpool,87.9,87.9,87.9,87.9,87.9,4.76,5.0,5.12,5.25,4.63
M,369,Ngumoha,6.0,6.0,Liverpool,60.9,61.5,60.15,60.15,60.15,3.24,3.56,3.53,3.61,3.14
M,370,Chiesa,5.5,5.5,Liverpool,1.86,1.86,1.59,1.59,1.59,0.57,0.58,0.57,0.57,0.57
M,371,Gravenberch,6.0,6.0,Liverpool,77.7,79.8,77.7,77.7,77.7,3.16,3.43,3.38,3.45,3.1
M,372,Mac Allister,5.5,5.5,Liverpool,44.25,38.1,43.8,43.8,43.8,1.98,1.82,2.08,2.12,1.92
M,373,C.Jones,5.5,5.5,Liverpool,25.32,26.82,23.27,23.27,23.27,1.34,1.43,1.38,1.38,1.32
M,374,Endo,5.0,5.0,Liverpool,2.4,2.56,2.32,2.32,2.32,0.16,0.17,0.17,0.17,0.17
M,375,Nyoni,5.0,5.0,Liverpool,0.63,0.7,0.63,0.63,0.63,0.15,0.15,0.15,0.15,0.15
M,376,Bajcetic,5.0,5.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,377,Munoz,6.5,6.5,Liverpool,22.84,22.84,22.46,22.46,22.46,1.38,1.47,1.46,1.51,1.36
M,378,McConnell,4.5,4.5,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,379,Isak,9.0,9.0,Liverpool,73.65,73.65,73.65,73.65,73.65,4.98,5.33,5.56,5.58,4.92
F,380,Ekitiké,7.5,7.5,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,381,Koumas,5.0,5.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,382,Danns,4.5,4.5,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,383,Elliott,5.5,5.5,Liverpool,2.7,2.7,2.7,2.7,2.7,0.11,0.12,0.12,0.12,0.11
G,384,Donnarumma,5.5,5.5,Man City,89.09,89.09,89.09,89.09,89.09,3.43,3.47,3.94,3.05,3.88
G,385,Trafford,5.0,5.0,Leeds,89.09,89.09,89.09,89.09,89.09,3.22,3.34,3.04,3.3,3.63
G,386,Bettinelli,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,387,O'Reilly,6.5,6.5,Man City,73.35,78.45,78.45,78.45,78.45,4.22,3.97,5.16,3.05,4.81
D,388,Guéhi,6.0,6.0,Man City,49.5,45.32,45.32,45.32,45.32,2.26,2.09,2.44,1.62,2.37
D,389,Matheus N.,6.0,6.0,Man City,49.2,46.95,46.5,46.5,46.5,2.35,2.13,2.6,1.65,2.42
D,390,Rúben,5.5,5.5,Man City,60.0,66.3,66.3,66.3,66.3,2.4,2.74,3.2,2.08,3.16
D,391,Gvardiol,5.5,5.5,Man City,82.8,76.2,76.2,76.2,76.2,3.97,3.72,4.34,2.82,4.22
D,392,Aït-Nouri,5.5,5.5,Man City,48.3,51.9,43.5,43.5,43.5,2.94,2.86,2.9,1.84,2.73
D,393,Khusanov,5.5,5.5,Man City,47.7,47.25,47.25,47.25,47.25,2.09,1.95,2.42,1.58,2.3
D,394,Alleyne,5.0,5.0,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,395,Lewis,4.5,4.5,Man City,1.5,1.35,1.35,1.35,1.35,0.34,0.34,0.35,0.33,0.35
D,396,Vitor Reis,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,397,Semenyo,8.5,8.5,Man City,81.75,81.75,81.75,81.75,81.75,5.25,4.62,5.72,4.04,5.2
M,398,Foden,7.0,7.0,Man City,72.9,78.15,57.0,57.0,57.0,4.72,4.5,3.95,2.87,3.62
M,399,Cherki,7.5,7.5,Man City,50.25,51.6,44.55,44.55,44.55,3.56,3.25,3.35,2.4,3.08
M,400,Doku,7.5,7.5,Man City,0.0,0.0,58.2,58.2,58.2,0.0,0.0,3.81,2.84,3.56
F,401,Marmoush,7.0,7.0,Man City,23.25,6.45,0.0,0.0,0.0,1.57,0.35,0.0,0.0,0.0
M,402,Rodrigo,6.5,6.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,403,Savinho,6.5,6.5,Man City,2.85,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
M,404,Reijnders,6.0,6.0,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,405,N.Gonzalez,5.5,5.5,Man City,47.4,37.8,37.8,37.8,37.8,2.04,1.54,1.67,1.41,1.6
M,406,Kovačić,5.5,5.5,Man City,28.5,24.45,24.45,24.45,24.45,1.28,1.03,1.16,0.96,1.1
M,407,Echeverri,5.0,5.0,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,408,Phillips,5.0,5.0,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,409,Mukasa,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,410,Monga,5.0,5.0,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,411,Haaland,15.5,15.5,Man City,73.35,83.76,85.24,85.24,85.24,6.58,6.4,8.16,5.52,7.24
G,412,Lammens,5.0,5.0,Man Utd,89.08,89.08,89.08,89.08,89.08,3.96,3.88,3.52,2.88,3.37
G,413,Bayindir,4.5,4.5,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,414,Heaton,4.0,4.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,415,Dorgu,6.0,6.0,Man Utd,66.0,32.4,37.5,21.36,21.36,4.06,2.01,1.93,1.12,1.18
D,416,De Ligt,5.0,5.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,417,Dalot,5.0,5.0,Man Utd,68.25,68.25,68.25,68.25,68.25,3.95,3.85,3.13,2.52,3.04
D,418,Maguire,5.0,5.0,Man Utd,77.1,76.65,75.75,75.75,75.75,4.47,4.23,3.81,2.84,3.56
D,419,Martinez,5.0,5.0,Man Utd,15.3,48.0,81.3,81.3,81.3,0.74,2.42,3.8,2.8,3.54
D,420,Yoro,5.0,5.0,Man Utd,23.4,23.85,23.04,23.04,23.04,1.08,1.08,0.95,0.81,0.92
D,421,Heaven,4.5,4.5,Man Utd,70.05,36.6,4.8,4.8,4.8,3.98,1.82,0.5,0.46,0.49
D,422,Mazraoui,4.5,4.5,Man Utd,23.86,23.58,23.58,23.3,23.3,1.19,1.19,1.07,0.95,1.03
D,423,Shaw,4.5,4.5,Man Utd,79.35,79.65,79.35,79.65,79.65,4.17,4.07,3.28,2.58,3.25
D,424,Amass,4.0,4.0,Man Utd,1.03,1.08,1.08,1.03,1.03,0.1,0.1,0.09,0.09,0.09
D,425,Fredricson,4.0,4.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,426,B.Fernandes,12.0,12.0,Man Utd,87.96,87.96,87.96,87.96,87.96,6.98,7.28,5.65,5.35,5.98
M,427,Mbeumo,8.0,8.0,Man Utd,80.1,80.1,80.1,74.25,74.25,6.04,6.2,4.81,3.91,4.27
M,428,Cunha,8.0,8.0,Man Utd,60.15,75.45,78.9,68.85,68.85,4.61,5.73,4.76,3.66,4.01
M,429,Rashford,7.0,7.0,Man Utd,7.7,12.75,11.25,4.62,4.62,0.62,1.01,0.69,0.36,0.37
M,430,Mount,5.5,5.5,Man Utd,3.68,13.19,12.86,11.18,11.18,0.54,0.94,0.86,0.8,0.82
M,431,Amad,6.0,6.0,Man Utd,55.35,66.3,59.85,43.5,43.5,3.34,4.19,3.06,2.09,2.26
M,432,Mainoo,5.5,5.5,Man Utd,18.86,18.52,18.52,18.52,18.52,1.11,1.13,1.06,1.02,1.06
M,433,Ugarte,5.0,5.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,434,J.Fletcher,5.0,5.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,435,Lacey,5.0,5.0,Man Utd,0.5,0.44,0.44,0.33,0.33,0.11,0.11,0.11,0.11,0.11
M,436,Collyer,5.0,5.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
