Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
D,Rojo,4.8,4.8,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Matic,4.7,4.7,Man Utd,5,0.159,4,0.122,6,0.386,3,0,4,0.135
M,Pogba,7.6,7.6,Man Utd,71,3.422,74,3.027,74,6.802,16,0,65,3.292
D,Jones,4.8,4.8,Man Utd,0,0,0,0,0,0,0,0,0,0
D,Maguire,5.5,5.5,Man Utd,85,3.002,84,2.537,82,6.369,7,0,81,3.829
M,Fred,5.3,5.3,Man Utd,67,2.161,64,1.872,62,3.978,44,0,64,2.207
D,Shaw,5.4,5.4,Man Utd,80,3.214,79,2.596,78,6.667,1,0,77,4.018
M,Lingard,6.6,6.4,West Ham,79,3.139,79,4.038,78,3.756,75,3.293,77,3.991
M,Fernandes,11.6,11.2,Man Utd,80,5.096,81,4.24,78,9.47,0,0,77,5.127
F,Martial,8.6,8.6,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Pereira,4.8,4.8,Man Utd,0,0,0,0,0,0,0,0,0,0
G,Henderson,5.2,5.2,Man Utd,73,2.911,73,2.789,73,6.108,18,0,58,2.694
M,Rashford,9.5,9.5,Man Utd,45,2.927,74,3.928,73,8.842,0,0,77,5.072
D,Tuanzebe,4.1,4.1,Man Utd,0,0,0,0,0,0,0,0,3,0.137
D,Lindelöf,4.8,4.8,Man Utd,80,2.645,78,2.238,77,5.621,36,0,69,3.068
M,McTominay,4.9,4.9,Man Utd,65,2.241,61,1.929,63,4.328,42,0,60,2.216
D,Bailly,4.8,4.8,Man Utd,14,0.455,21,0.589,23,1.643,18,0,31,1.363
M,James,6.2,6.2,Man Utd,24,1.193,25,1.081,27,2.569,18,0,25,1.279
D,Fosu-Mensah,4.3,4.3,Man Utd,0,0,0,0,0,0,0,0,0,0
D,Wan-Bissaka,5.7,5.7,Man Utd,84,3.043,83,2.533,82,6.426,4,0,83,3.957
D,Dalot,4.8,4.8,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Greenwood,7.1,7.1,Man Utd,79,4.023,79,3.444,78,7.655,0,0,77,4.073
M,Chong,4.4,4.4,Man Utd,0,0,0,0,0,0,0,0,0,0
M,Garner,4.4,4.4,Man Utd,0,0,0,0,0,0,0,0,0,0
D,Williams,4.2,4.2,Man Utd,0,0,1,0.03,0,0,2,0,0,0
D,Mengi,3.9,3.9,Man Utd,0,0,0,0,0,0,0,0,0,0
F,Carroll,5.1,5.1,Newcastle,7,0.261,6,0.252,5,0.196,6,0.226,6,0.289
M,Shelvey,5.3,5.3,Newcastle,84,2.299,79,2.51,81,2.383,76,2.147,76,2.933
M,Ritchie,4.9,4.9,Newcastle,54,1.583,53,1.759,50,1.562,51,1.514,52,2.058
D,Fernández,4.7,4.7,Newcastle,82,1.178,74,1.813,69,1.438,67,0.996,68,2.952
D,Clark,4.5,4.5,Newcastle,78,1.144,70,1.75,69,1.461,66,0.998,68,2.968
G,Darlow,4.9,4.9,Newcastle,1,0.035,1,0.036,1,0.036,1,0.035,1,0.045
G,Dubravka,4.8,4.8,Newcastle,86,3.03,86,3.16,85,3.055,84,2.963,84,3.765
D,Lejeune,4.3,4.3,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Lascelles,4.2,4.2,Newcastle,0,0,0,0,0,0,0,0,0,0
F,Gayle,5.9,5.9,Newcastle,12,0.495,10,0.479,10,0.438,10,0.417,12,0.68
M,Atsu,5.2,5.2,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Dummett,4.4,4.4,Newcastle,69,0.975,63,1.486,59,1.204,58,0.852,58,2.351
D,Manquillo,4.2,4.2,Newcastle,13,0.204,14,0.349,14,0.302,14,0.222,13,0.545
D,Krafth,4.2,4.2,Newcastle,14,0.233,15,0.397,16,0.367,15,0.257,16,0.698
D,Schär,4.8,4.8,Newcastle,32,0.48,57,1.352,77,1.515,79,1.087,74,3.061
D,Yedlin,4.3,4.3,Newcastle,0,0,0,0,0,0,0,0,0,0
M,Hayden,4.6,4.6,Newcastle,0,0,0,0,0,0,0,0,0,0
M,Aarons,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
M,Saint-Maximin,5.1,5.1,Newcastle,61,2.199,60,2.586,57,2.244,57,2.094,57,3.113
M,Almirón,5.6,5.6,Newcastle,73,2.402,72,2.782,72,2.55,68,2.276,68,3.264
F,Joelinton,5.7,5.7,Newcastle,55,1.877,54,2.129,54,1.958,53,1.831,52,2.467
F,Muto,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Watts,3.9,3.9,Newcastle,0,0,0,0,0,0,0,0,0,0
F,Sharp,5.5,5.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
F,McGoldrick,5.2,5.2,Sheffield Utd,65,2.579,65,2.479,64,2.906,62,2.425,62,2.799
D,Basham,4.6,4.6,Sheffield Utd,15,0.409,38,0.67,55,1.798,76,1.612,77,2.158
M,Fleck,5.6,5.6,Sheffield Utd,76,2.35,69,2.02,68,2.318,65,1.973,65,2.163
D,Stevens,5.0,5.0,Sheffield Utd,85,2.474,82,1.557,81,2.877,78,1.826,79,2.458
G,Moore,4.3,4.3,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Norwood,4.5,4.5,Sheffield Utd,67,2.29,61,1.969,60,2.285,60,1.994,59,2.195
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,0,0,0,0,1,0.036,1,0.038
D,Baldock,4.9,4.9,Sheffield Utd,80,2.258,79,1.443,76,2.621,76,1.72,76,2.281
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
D,Egan,4.7,4.7,Sheffield Utd,83,2.3,82,1.442,80,2.684,77,1.691,77,2.24
D,O'Connell,4.7,4.7,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Lundstram,4.9,4.9,Sheffield Utd,55,1.869,47,1.539,40,1.527,38,1.295,39,1.458
M,Osborn,4.7,4.7,Sheffield Utd,31,1.11,30,1.014,29,1.114,26,0.906,26,0.981
F,McBurnie,5.6,5.6,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
F,Callum Robinson,5.2,5.2,West Brom,42,1.818,43,1.948,42,1.705,40,1.604,41,1.874
F,Mousset,5.8,5.8,Sheffield Utd,25,1.114,28,1.187,26,1.3,25,1.086,26,1.289
M,Berge,4.9,4.9,Sheffield Utd,11,0.389,40,1.281,59,2.084,74,2.262,75,2.5
F,Long,5.1,5.1,Southampton,0,0,0,0,0,0,0,0,0,0
D,Bertrand,5.0,5.0,Southampton,0,0,50,1.363,80,4.49,82,2.931,80,2.28
G,McCarthy,4.4,4.4,Southampton,0,0,52,1.923,51,3.954,51,2.094,52,1.949
M,Oriol Romeu,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,0,0
M,Redmond,6.4,6.4,Southampton,0,0,59,2.386,57,4.663,57,2.518,56,2.501
F,Ings,8.4,8.4,Southampton,0,0,44,2.444,62,6.564,69,3.998,72,4.341
D,Stephens,4.6,4.6,Southampton,0,0,0,0,0,0,0,0,0,0
M,Armstrong,5.5,5.5,Southampton,0,0,67,2.494,68,5.09,67,2.698,66,2.667
D,Vestergaard,4.7,4.7,Southampton,0,0,83,2.459,84,5.248,80,3.178,80,2.544
M,Ward-Prowse,5.9,5.9,Southampton,0,0,83,3.274,81,6.518,79,3.498,79,3.529
G,Gunn,4.3,4.3,Southampton,0,0,0,0,0,0,0,0,0,0
M,Boufal,5.4,5.4,Southampton,0,0,0,0,0,0,0,0,0,0
M,Reed,4.4,4.4,Fulham,0,0,73,1.954,70,2.35,70,2.155,68,1.891
M,Sims,4.3,4.3,Southampton,0,0,0,0,0,0,0,0,0,0
D,Walker-Peters,4.7,4.7,Southampton,0,0,81,2.141,80,4.452,79,2.814,78,2.181
D,Bednarek,4.8,4.8,Southampton,0,0,84,2.086,81,4.243,80,2.702,80,2.088
F,Adams,5.8,5.8,Southampton,0,0,62,2.825,53,4.87,54,2.695,48,2.515
D,Valery,4.7,4.7,Southampton,0,0,0,0,0,0,0,0,0,0
M,Smallbone,4.3,4.3,Southampton,0,0,0,0,0,0,0,0,0,0
D,Vokins,3.9,3.9,Southampton,0,0,0,0,0,0,0,0,0,0
F,Obafemi,4.6,4.6,Southampton,0,0,1,0.049,3,0.293,2,0.105,5,0.27
M,Djenepo,5.4,5.4,Southampton,0,0,40,1.554,36,2.83,39,1.641,37,1.575
G,Lloris,5.6,5.6,Spurs,0,0,86,4.198,86,3.335,85,3.779,85,3.625
D,Rose,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0
M,Sissoko,4.7,4.7,Spurs,0,0,28,1.142,25,0.876,26,0.962,27,1.003
D,Alderweireld,5.4,5.4,Spurs,0,0,58,2.874,60,1.775,58,2.399,58,2.239
M,Lamela,5.7,5.7,Spurs,0,0,36,2.011,33,1.513,35,1.673,35,1.714
F,Kane,11.8,11.7,Spurs,0,0,60,4.978,77,5.129,77,5.155,79,5.588
D,Aurier,5.2,5.2,Spurs,0,0,35,2.017,28,0.992,30,1.421,30,1.356
M,Son,9.5,9.2,Spurs,0,0,76,6.068,75,4.718,74,4.86,76,5.194
D,Dier,4.6,4.6,Spurs,0,0,54,2.745,54,1.657,53,2.229,54,2.144
M,Lucas Moura,6.7,6.7,Spurs,0,0,55,3.152,53,2.49,53,2.599,51,2.572
G,Gazzaniga,4.3,4.3,Spurs,0,0,0,0,0,0,0,0,0,0
M,Alli,7.4,7.4,Spurs,0,0,17,1.031,15,0.751,17,0.88,18,0.963
D,Davies,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
M,Højbjerg,4.9,4.9,Spurs,0,0,80,2.87,80,2.372,78,2.52,77,2.494
M,Winks,5.1,5.1,Spurs,0,0,5,0.175,6,0.186,6,0.195,6,0.196
D,Sánchez,5.2,5.2,Spurs,0,0,43,2.097,36,1.066,36,1.465,36,1.375
D,Sessegnon,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0
M,Bergwijn,7.0,7.0,Spurs,0,0,5,0.277,5,0.234,5,0.241,7,0.346
M,Fernandes,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0
D,Tanganga,4.9,4.9,Spurs,0,0,7,0.329,4,0.115,7,0.276,7,0.259
M,Lo Celso,6.9,6.9,Spurs,0,0,44,2.271,45,1.884,45,1.992,42,1.902
M,Skipp,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
M,Ndombele,5.9,5.9,Spurs,0,0,55,2.489,56,2.096,56,2.233,56,2.248
D,Foyth,4.3,4.3,Spurs,0,0,0,0,0,0,0,0,0,0
D,Gibbs,4.3,4.3,West Brom,23,0.665,22,0.763,26,0.605,29,0.603,30,0.924
F,Robson-Kanu,5.2,5.2,West Brom,16,0.808,19,1.003,17,0.793,16,0.733,19,1.015
M,Livermore,4.7,4.7,West Brom,14,0.461,15,0.517,18,0.57,15,0.472,16,0.546
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,60,2.284,60,2.398,58,2.076,60,2.093,56,2.248
D,Bartley,4.4,4.4,West Brom,83,2.285,81,2.75,81,1.755,78,1.498,77,2.298
M,Sawyers,4.6,4.6,West Brom,5,0.154,7,0.226,5,0.152,7,0.212,5,0.16
D,Hegazi,4.1,4.1,West Brom,0,0,0,0,0,0,0,0,0,0
F,Austin,5.1,5.1,West Brom,0,0,0,0,0,0,0,0,0,0
F,Zohore,4.8,4.8,West Brom,0,0,0,0,0,0,0,0,0,0
G,Johnstone,4.5,4.5,West Brom,87,3.347,86,3.534,86,3.125,84,3.014,85,3.3
D,Townsend,4.4,4.4,West Brom,69,1.881,71,2.365,67,1.44,65,1.24,65,1.9
D,Ajayi,4.8,4.8,West Brom,32,0.957,38,1.365,41,0.982,43,0.92,40,1.279
M,Leko,4.5,4.5,West Brom,0,0,0,0,0,0,0,0,0,0
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,87,2.377,83,2.77,84,1.808,81,1.548,81,2.382
M,Field,4.8,4.8,West Brom,0,0,0,0,0,0,0,0,0,0
M,Burke,4.1,4.1,Sheffield Utd,43,1.834,44,1.758,44,2.111,44,1.798,43,2.008
D,O'Shea,4.2,4.2,West Brom,78,1.957,74,2.264,70,1.362,71,1.207,71,1.889
M,Harper,4.3,4.3,West Brom,0,0,0,0,0,0,0,0,0,0
M,Noble,4.5,4.5,West Ham,63,2.085,60,2.428,59,2.252,58,2.092,57,2.325
M,Snodgrass,5.6,5.6,West Brom,4,0.154,18,0.716,27,0.961,28,0.978,26,1.027
G,Martin,3.9,3.9,West Ham,0,0,0,0,0,0,0,0,0,0
G,Randolph,4.3,4.3,West Ham,0,0,0,0,0,0,0,0,0,0
G,Fabianski,5.0,5.0,West Ham,87,3.245,86,3.574,85,3.432,84,3.276,85,3.598
D,Ogbonna,4.7,4.7,West Ham,85,2.108,82,2.859,81,2.572,80,2.341,80,2.92
G,Roberto,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
M,Wilshere,4.9,4.9,West Ham,0,0,0,0,0,0,0,0,0,0
D,Cresswell,5.7,5.7,West Ham,41,1.161,52,2.093,68,2.475,72,2.372,69,2.883
M,Yarmolenko,5.5,5.5,West Ham,54,2.186,53,2.734,25,1.256,32,1.469,35,1.856
F,Antonio,6.5,6.5,West Ham,0,0,0,0,0,0,0,0,0,0
D,Fredericks,4.2,4.2,West Ham,7,0.168,5,0.166,5,0.153,6,0.169,6,0.207
M,Lanzini,6.4,6.4,West Ham,22,0.844,18,0.839,19,0.839,19,0.792,17,0.798
M,Felipe Anderson,6.1,6.1,West Ham,0,0,0,0,0,0,0,0,0,0
F,Haller,6.1,6.1,West Ham,0,0,0,0,0,0,0,0,0,0
D,Masuaku,4.3,4.3,West Ham,14,0.395,36,1.436,45,1.631,46,1.512,47,1.952
D,Balbuena,4.1,4.1,West Ham,27,0.713,2,0.073,1,0.033,1,0.031,3,0.114
F,Hugill,5.5,5.5,West Ham,0,0,0,0,0,0,0,0,0,0
M,Bowen,6.0,6.0,West Ham,75,3.458,75,4.56,73,4.157,71,3.737,72,4.447
M,Diangana,5.0,5.0,West Brom,2,0.085,2,0.087,1,0.04,2,0.078,3,0.132
F,Ajeti,5.5,5.5,West Ham,0,0,0,0,0,0,0,0,0,0
M,Rice,4.7,4.7,West Ham,0,0,0,0,0,0,0,0,0,0
M,Soucek,5.3,5.3,West Ham,85,2.611,83,3.081,80,2.828,78,2.621,78,2.946
M,Fornals,5.8,5.8,West Ham,62,2.109,60,2.431,59,2.266,63,2.28,60,2.441
D,Diop,4.3,4.3,West Ham,88,2.142,49,1.703,39,1.243,42,1.23,42,1.532
D,Johnson,3.9,3.9,West Ham,39,1.126,28,1.138,23,0.855,20,0.674,20,0.846
G,Ruddy,4.3,4.3,Wolves,0,0,0,0,0,0,0,0,0,0
M,Moutinho,5.1,5.1,Wolves,78,2.953,75,2.706,75,2.595,72,2.295,72,2.36
G,Patrício,5.3,5.3,Wolves,88,3.977,87,3.761,86,3.618,85,3.157,86,3.369
D,Bennett,4.4,4.4,Wolves,0,0,0,0,0,0,0,0,0,0
D,Doherty,5.6,5.6,Spurs,0,0,37,2.096,50,1.749,46,2.14,48,2.139
D,Boly,5.4,5.4,Wolves,78,3.531,76,3.097,75,2.8,72,1.949,74,2.317
D,Coady,4.9,4.8,Wolves,80,3.338,83,3.12,82,2.848,79,1.978,81,2.371
F,Jiménez,8.1,8.1,Wolves,15,0.976,37,2.222,53,2.897,73,3.451,71,3.476
D,Saïss,5.0,5.0,Wolves,74,3.558,73,3.206,71,2.869,69,1.977,70,2.319
D,Jonny,5.4,5.4,Wolves,0,0,0,0,0,0,0,0,0,0
F,Bonatini,4.8,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Dendoncker,4.6,4.6,Wolves,85,3.336,74,2.814,64,2.363,63,2.145,61,2.133
M,Traoré,6.0,6.0,Wolves,76,3.479,75,3.286,74,3.036,72,2.702,73,2.817
M,Neves,5.1,5.1,Wolves,0,0,33,1.441,54,2.166,72,2.556,72,2.619
D,Buur,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
M,Jota,7.0,6.9,Liverpool,57,4.56,59,3.184,54,4.072,60,4.321,61,4.325
M,Podence,5.3,5.3,Wolves,69,3.565,72,3.532,72,3.316,70,2.864,71,3.003
D,Kilman,3.9,3.9,Wolves,1,0.041,2,0.075,2,0.069,2,0.052,2,0.06
D,Vinagre,4.1,4.1,Wolves,0,0,0,0,0,0,0,0,0,0
G,Sarkic,4.4,4.4,Wolves,0,0,0,0,0,0,0,0,0,0
M,Gibbs-White,4.9,4.9,Wolves,10,0.453,10,0.437,9,0.374,8,0.312,8,0.318
M,Neto,5.6,5.6,Wolves,0,0,0,0,0,0,0,0,0,0
M,Jordao,4.3,4.3,Wolves,0,0,0,0,0,0,0,0,0,0
F,Campana,4.8,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Willian,7.5,7.5,Arsenal,13,0.716,10,0.587,8,0.852,4,0,7,0.392
D,Salisu,4.3,4.3,Southampton,0,0,45,1.175,27,1.487,21,0.731,17,0.471
M,Sean Longstaff,4.6,4.6,Newcastle,53,1.546,52,1.668,53,1.609,54,1.567,51,1.904
M,Pereira,5.4,5.4,West Brom,71,3.252,70,3.508,69,2.912,68,2.795,69,3.441
G,Hart,4.2,4.2,Spurs,0,0,0,0,0,0,0,0,0,0
G,Ramsdale,4.6,4.6,Sheffield Utd,88,3.337,87,3.045,87,3.521,85,3.06,86,3.305
D,Robinson,4.4,4.4,Fulham,0,0,64,1.302,59,2.436,59,1.868,57,1.252
M,Hendrick,4.5,4.5,Newcastle,13,0.422,12,0.428,12,0.405,12,0.39,13,0.531
D,Dann,4.2,4.2,Crystal Palace,2,0.047,2,0.042,3,0.22,3,0.103,3,0.087
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,0,0,0,1,0.035,1,0.035,1,0.044
M,Eze,5.8,5.8,Crystal Palace,68,2.313,66,2.282,65,5.511,65,2.715,65,2.51
D,Thiago Silva,5.6,5.6,Chelsea,57,2.419,62,3.144,60,4.097,43,0,58,2.449
D,Koch,4.3,4.3,Leeds,47,1.213,46,1.46,27,0.818,28,1.088,28,0.945
F,Rodrigo,5.7,5.7,Leeds,0,0,18,0.838,30,1.406,42,2.043,42,2.011
M,Lemina,4.5,4.5,Fulham,0,0,61,1.687,57,1.963,54,1.72,58,1.655
D,Gabriel,4.9,4.9,Arsenal,57,2.184,42,1.645,35,2.437,29,0,26,1.056
M,van de Beek,6.6,6.6,Man Utd,9,0.434,9,0.375,10,0.915,7,0,11,0.537
D,Cash,5.0,5.0,Aston Villa,0,0,81,2.292,78,4.517,75,2.791,75,1.818
M,Murphy,4.9,4.9,Newcastle,63,1.855,60,1.988,58,1.819,60,1.785,59,2.307
D,Castagne,5.7,5.7,Leicester,79,4.576,79,3.309,79,6.57,1,0,49,1.403
D,Kipre,4.3,4.3,West Brom,0,0,0,0,0,0,0,0,0,0
M,Havertz,8.2,8.2,Chelsea,58,3.591,60,4.18,59,6.585,4,0,21,1.344
M,Ceballos,4.7,4.7,Arsenal,44,1.683,45,1.803,42,3.173,29,0,45,1.759
M,Allan,5.2,5.2,Everton,65,2.024,63,2.253,59,3.973,63,2.502,65,2.281
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Fabio Silva,5.2,5.2,Wolves,34,1.881,34,1.821,32,1.619,31,1.429,30,1.428
D,Marçal,4.7,4.7,Wolves,4,0.177,27,1.106,39,1.467,54,1.481,48,1.524
F,Wilson,6.5,6.5,Newcastle,71,2.849,69,3.465,68,2.996,64,2.648,68,4.268
M,Fraser,5.6,5.6,Newcastle,0,0,13,0.551,26,1.004,34,1.222,36,1.791
M,Rodríguez,7.7,7.7,Everton,65,3.035,65,3.851,64,6.826,63,4.266,64,3.633
D,Ampadu,4.3,4.3,Sheffield Utd,75,2.033,72,1.246,70,2.315,63,1.372,65,1.861
D,Bogle,4.3,4.3,Sheffield Utd,19,0.604,17,0.37,19,0.729,18,0.468,19,0.645
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Doucouré,5.1,5.1,Everton,0,0,0,0,25,1.889,0,0,0,0
D,Lewis,4.1,4.1,Newcastle,2,0.032,2,0.049,2,0.043,2,0.032,4,0.158
F,Watkins,6.6,6.6,Aston Villa,80,4.466,80,3.629,80,7.482,77,3.879,79,3.507
M,Vitinha,4.7,4.7,Wolves,23,1.091,22,0.999,19,0.815,15,0.6,23,0.933
G,Areola,4.6,4.6,Fulham,0,0,88,3.143,87,3.864,86,3.424,87,3.16
D,Tete,4.3,4.3,Fulham,0,0,43,0.933,59,2.584,59,1.976,63,1.448
M,Mendy,4.2,4.2,Leicester,5,0.173,7,0.225,8,0.514,8,0,8,0.237
D,Dunne,3.8,3.8,Burnley,0,0,2,0.061,1,0.031,2,0.057,3,0.064
D,Thomas,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0
D,Carter-Vickers,3.9,3.9,Spurs,0,0,0,0,0,0,0,0,0,0
D,Woods,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
G,Forster,4.0,4.0,Southampton,0,0,49,1.819,45,3.501,45,1.853,44,1.654
M,Tella,4.3,4.3,Southampton,0,0,34,1.345,32,2.554,35,1.488,33,1.418
D,Odoi,4.2,4.2,Fulham,0,0,1,0.021,0,0,1,0.03,1,0.022
M,Elneny,4.2,4.2,Arsenal,20,0.669,20,0.682,23,1.499,19,0,23,0.772
G,Macey,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,29,0.821,25,0.473,20,0.687,20,0.465,17,0.51
D,Ivanovic,4.4,4.4,West Brom,0,0,0,0,0,0,0,0,0,0
M,Thiago,5.5,5.5,Liverpool,63,2.438,62,1.929,62,2.292,59,2.175,60,2.194
G,Caprile,4.0,4.0,Leeds,0,0,0,0,0,0,0,0,0,0
M,Bogusz,4.3,4.3,Leeds,0,0,0,0,0,0,0,0,0,0
D,Inniss,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Benson,4.4,4.4,Burnley,1,0.035,1,0.037,2,0.071,2,0.074,3,0.102
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,0,0,1,0.032,1,0.029,1,0.022
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,70,3.699,69,2.943,68,5.968,67,3.206,68,2.814
M,Ünder,5.7,5.7,Leicester,15,0.802,14,0.683,16,1.513,16,0,18,0.707
D,Reguilón,5.6,5.5,Spurs,0,0,78,4.418,77,2.627,65,3.008,66,2.91
M,Bale,9.1,9.1,Spurs,0,0,72,4.953,71,3.889,69,3.974,70,4.181
M,Gallagher,5.5,5.5,West Brom,72,2.327,65,2.268,67,2.071,65,1.981,68,2.335
D,Hoever,4.4,4.4,Wolves,11,0.476,10,0.397,7,0.255,8,0.218,7,0.218
D,Semedo,5.3,5.3,Wolves,81,3.63,78,3.197,77,2.898,74,2.028,74,2.344
G,Rúnarsson,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0
G,Mendy,5.2,5.2,Chelsea,84,3.751,79,3.888,83,6.763,0,0,75,3.332
D,Llorente,4.4,4.4,Leeds,75,1.781,73,2.178,64,1.804,66,2.428,63,1.99
M,Molumby,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Goodridge,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,0,0,0,0,0,0,0,0,0
M,Ramsey,4.5,4.5,Aston Villa,40,1.729,37,1.374,39,2.929,40,1.587,41,1.476
M,Krovinovic,4.9,4.9,West Brom,0,0,0,0,0,0,0,0,0,0
D,Dias,6.2,6.2,Man City,0,0,65,3.28,85,3.335,65,3.421,65,3.015
M,Lookman,4.9,4.9,Fulham,0,0,78,2.769,75,3.805,71,3.255,71,2.674
D,Coufal,4.7,4.7,West Ham,79,2.209,78,3.139,77,2.816,75,2.486,76,3.192
D,Nkounkou,4.0,4.0,Everton,0,0,0,0,0,0,0,0,1,0.041
G,Kelleher,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
D,Fofana,5.0,5.0,Leicester,79,4.01,78,2.732,77,5.444,8,0,75,1.795
D,Aina,4.5,4.5,Fulham,0,0,72,1.45,70,2.887,71,2.233,70,1.516
D,Ait Nouri,5.0,5.0,Wolves,69,3.03,60,2.412,42,1.544,32,0.858,37,1.147
F,Carlos Vinicius,6.9,6.9,Spurs,0,0,21,1.36,14,0.783,17,0.954,18,1.055
M,Diallo,4.5,4.5,Southampton,0,0,68,1.89,69,3.876,64,1.924,66,1.907
D,Godfrey,5.0,5.0,Everton,75,2.011,73,2.732,74,4.683,71,3.469,74,2.958
M,Partey,4.9,4.9,Arsenal,50,1.761,49,1.786,51,3.48,28,0,41,1.48
D,Telles,5.3,5.3,Man Utd,4,0.165,5,0.176,7,0.62,4,0,8,0.42
F,Cavani,7.9,7.9,Man Utd,75,4.322,74,3.583,73,7.898,3,0,72,4.147
M,Raphinha,5.5,5.5,Leeds,0,0,33,1.645,54,2.72,72,3.9,76,3.966
D,Andersen,4.5,4.5,Fulham,0,0,83,1.63,82,3.367,81,2.517,81,1.715
D,Adarabioyo,4.5,4.5,Fulham,0,0,84,1.767,84,3.587,81,2.651,81,1.832
G,Olsen,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0
F,Zeqiri,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
M,Pellistri,5.2,5.2,Man Utd,0,0,0,0,0,0,0,0,0,0
D,Dawson,4.5,4.5,West Ham,0,0,69,2.839,67,2.517,63,2.145,65,2.796
D,Clyne,4.5,4.5,Crystal Palace,48,1.083,41,0.797,36,2.568,38,1.27,40,1.117
G,Henderson,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
F,Slimani,4.9,4.9,Leicester,0,0,0,0,0,0,0,0,0,0
G,Verrips,4.0,4.0,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Otasowie,4.5,4.5,Wolves,4,0.145,4,0.141,3,0.103,2,0.065,2,0.066
F,Grant,5.6,5.6,West Brom,3,0.156,5,0.265,5,0.236,4,0.186,6,0.321
G,Norris,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0
D,Rodon,5.0,5.0,Spurs,0,0,40,2.004,40,1.207,43,1.798,42,1.645
D,Kongolo,4.3,4.3,Fulham,0,0,0,0,0,0,0,0,0,0
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,1,0.037
M,Benrahma,5.9,5.9,West Ham,51,2.087,49,2.514,49,2.382,49,2.206,47,2.44
F,Welbeck,5.5,5.5,Brighton,63,3.235,62,3.155,62,2.812,60,2.976,60,2.368
D,Phillips,4.1,4.1,Liverpool,0,0,25,0.75,50,2.191,67,3.05,68,3.005
