Pos,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,Shaw,5.4,5.4,Man Utd,86,2.854,83,7.28,0,0,80,4.209,79,3.674
M,Lingard,6.7,6.5,West Ham,74,3.88,71,3.494,72,3.185,68,3.623,70,3.786
M,Fernandes,11.5,11.1,Man Utd,82,4.431,79,10.013,0,0,77,5.27,76,4.71
F,Martial,8.6,8.6,Man Utd,0,,0,,0,0,0,,0,
M,Pereira,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
G,Henderson,5.2,5.2,Man Utd,74,2.82,76,6.369,0,0,75,3.466,74,3.239
M,Rashford,9.6,9.6,Man Utd,79,4.265,78,9.769,0,0,73,4.92,72,4.418
D,Tuanzebe,4.1,4.1,Man Utd,0,0,0,0,0,0,1,0.045,1,0.041
D,Lindelöf,4.8,4.8,Man Utd,82,2.356,79,5.857,0,0,78,3.48,79,3.155
M,McTominay,4.9,4.9,Man Utd,69,2.166,67,4.644,0,0,70,2.563,67,2.327
D,Bailly,4.8,4.8,Man Utd,8,0.225,16,1.151,0,0,22,0.96,21,0.816
M,James,6.2,6.2,Man Utd,38,1.61,36,3.406,0,0,36,1.812,40,1.856
D,Fosu-Mensah,4.3,4.3,Man Utd,0,,0,,0,0,0,,0,
D,Wan-Bissaka,5.7,5.7,Man Utd,88,2.675,87,6.874,0,0,82,3.901,82,3.483
D,Dalot,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
M,Greenwood,7.1,7.1,Man Utd,63,2.93,65,6.833,0,0,61,3.415,62,3.2
M,Chong,4.4,4.4,Man Utd,0,,0,,0,0,0,,0,
M,Garner,4.4,4.4,Man Utd,0,,0,,0,0,0,,0,
D,Williams,4.2,4.2,Man Utd,0,0,1,0.076,0,0,3,0.135,3,0.121
D,Mengi,3.9,3.9,Man Utd,0,,0,,0,0,0,,0,
F,Carroll,5.1,5.1,Newcastle,6,0.298,5,0.228,4,0.17,6,0.358,5,0.241
M,Shelvey,5.3,5.3,Newcastle,87,2.696,82,2.416,83,2.277,81,3.079,80,2.517
M,Ritchie,4.9,4.9,Newcastle,64,2.112,58,1.818,54,1.601,53,2.134,50,1.683
D,Fernández,4.7,4.7,Newcastle,81,2.019,73,1.579,72,1.055,69,3.051,60,1.76
D,Clark,4.5,4.5,Newcastle,78,1.959,72,1.578,62,0.932,66,2.934,56,1.659
G,Darlow,4.9,4.9,Newcastle,0,,0,,0,,0,,0,
G,Dubravka,4.8,4.8,Newcastle,89,3.302,89,3.25,87,3.093,87,3.979,87,3.4
D,Lejeune,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
D,Lascelles,4.2,4.2,Newcastle,0,0,0,0,0,0,0,0,36,1.027
F,Gayle,5.9,5.9,Newcastle,17,0.838,16,0.725,17,0.714,17,1.004,19,0.903
M,Atsu,5.2,5.2,Newcastle,0,,0,,0,,0,,0,
D,Dummett,4.4,4.4,Newcastle,68,1.6,63,1.313,58,0.833,57,2.326,53,1.486
D,Manquillo,4.2,4.2,Newcastle,9,0.226,11,0.245,11,0.173,11,0.466,12,0.349
D,Krafth,4.2,4.2,Newcastle,8,0.218,12,0.288,12,0.207,11,0.493,11,0.341
D,Schär,4.8,4.8,Newcastle,34,0.854,58,1.242,78,1.103,77,3.351,74,2.108
D,Yedlin,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Hayden,4.6,4.6,Newcastle,0,,0,,0,,0,,0,
M,Aarons,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
M,Saint-Maximin,5.1,5.1,Newcastle,65,2.908,62,2.536,62,2.311,61,3.484,62,2.748
M,Almirón,5.6,5.6,Newcastle,78,2.964,75,2.649,74,2.413,73,3.454,71,2.716
F,Joelinton,5.7,5.7,Newcastle,60,2.382,54,2.011,54,1.877,57,2.735,55,2.149
F,Muto,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Watts,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
F,Sharp,5.5,5.5,Sheffield Utd,0,,0,,0,,0,,0,
F,McGoldrick,5.2,5.2,Sheffield Utd,73,2.687,69,3.06,69,2.61,69,2.978,66,3.056
D,Basham,4.6,4.6,Sheffield Utd,18,0.326,37,1.215,60,1.255,75,2.054,75,2.353
M,Fleck,5.6,5.6,Sheffield Utd,82,2.273,77,2.484,73,2.097,70,2.208,68,2.258
D,Stevens,5.0,5.0,Sheffield Utd,85,1.627,82,2.946,81,1.872,78,2.402,77,2.726
G,Moore,4.3,4.3,Sheffield Utd,0,,0,,0,,0,,0,
M,Norwood,4.5,4.5,Sheffield Utd,71,2.269,66,2.506,62,2.056,58,2.162,59,2.305
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,1,0.04,1,0.036,1,0.038,1,0.04
D,Baldock,4.9,4.9,Sheffield Utd,77,1.422,75,2.607,69,1.541,68,2.014,70,2.385
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,,0,,0,,0,,0,
D,Egan,4.7,4.7,Sheffield Utd,87,1.527,85,2.843,82,1.748,79,2.24,79,2.571
D,O'Connell,4.7,4.7,Sheffield Utd,0,,0,,0,,0,,0,
M,Lundstram,4.9,4.9,Sheffield Utd,46,1.518,40,1.53,31,1.066,28,1.06,33,1.294
M,Osborn,4.7,4.7,Sheffield Utd,40,1.326,33,1.254,31,1.061,34,1.258,37,1.417
F,McBurnie,5.6,5.6,Sheffield Utd,0,,0,,0,,0,,0,
F,Callum Robinson,5.2,5.2,West Brom,53,2.322,51,2.012,50,1.949,51,2.272,46,1.99
F,Mousset,5.8,5.8,Sheffield Utd,17,0.71,17,0.828,19,0.806,18,0.854,19,0.953
M,Berge,4.9,4.9,Sheffield Utd,12,0.406,37,1.344,55,1.735,73,2.414,71,2.468
F,Long,5.1,5.1,Southampton,0,,0,,0,,0,,0,
D,Bertrand,5.0,5.0,Southampton,58,1.722,85,5.039,83,3.1,82,2.519,80,2.228
G,McCarthy,4.4,4.4,Southampton,44,1.651,41,3.207,45,1.864,44,1.666,44,1.626
M,Oriol Romeu,4.5,4.5,Southampton,0,,0,,0,,0,,0,
M,Redmond,6.4,6.4,Southampton,60,2.723,54,4.843,52,2.535,55,2.721,52,2.321
F,Ings,8.4,8.4,Southampton,45,2.615,71,7.578,71,4.156,69,4.281,67,3.654
D,Stephens,4.6,4.6,Southampton,1,0.029,2,0.118,3,0.109,3,0.09,3,0.083
M,Armstrong,5.5,5.5,Southampton,69,2.733,69,5.428,65,2.752,60,2.605,64,2.514
D,Vestergaard,4.7,4.7,Southampton,89,2.654,86,5.23,84,3.207,82,2.554,81,2.306
M,Ward-Prowse,5.8,5.8,Southampton,88,3.503,83,6.624,81,3.534,82,3.634,80,3.169
G,Gunn,4.3,4.3,Southampton,0,,0,,0,,0,,0,
M,Boufal,5.4,5.4,Southampton,0,,0,,0,,0,,0,
M,Reed,4.4,4.4,Fulham,75,2.021,72,2.368,71,2.127,68,1.869,70,2.323
M,Sims,4.3,4.3,Southampton,0,,0,,0,,0,,0,
D,Walker-Peters,4.7,4.7,Southampton,85,2.42,83,4.813,81,2.963,79,2.338,78,2.11
D,Bednarek,4.7,4.7,Southampton,88,2.362,85,4.66,84,2.933,82,2.281,82,2.088
F,Adams,5.7,5.8,Southampton,54,2.78,46,4.611,52,2.795,48,2.72,50,2.519
D,Valery,4.7,4.7,Southampton,0,,0,,0,,0,,0,
M,Smallbone,4.3,4.3,Southampton,0,,0,,0,,0,,0,
D,Vokins,3.9,3.9,Southampton,0,,0,,0,,0,,0,
F,Obafemi,4.6,4.6,Southampton,0,0,4,0.396,3,0.159,5,0.274,4,0.199
M,Djenepo,5.4,5.4,Southampton,40,1.522,38,2.876,39,1.572,42,1.706,42,1.565
G,Lloris,5.6,5.6,Spurs,89,4.428,89,3.498,88,3.94,87,3.745,86,3.346
D,Rose,4.7,4.7,Spurs,0,,0,,0,,0,,0,
M,Sissoko,4.7,4.7,Spurs,21,0.863,23,0.811,24,0.889,24,0.897,24,0.808
D,Alderweireld,5.4,5.4,Spurs,58,2.942,56,1.734,55,2.303,57,2.246,57,1.703
M,Lamela,5.7,5.7,Spurs,34,1.887,38,1.719,34,1.611,38,1.846,37,1.516
F,Kane,11.8,11.7,Spurs,86,7.264,84,5.78,82,5.679,82,6.054,80,4.796
D,Aurier,5.2,5.2,Spurs,39,2.297,22,0.803,25,1.191,26,1.192,25,0.853
M,Son,9.5,9.2,Spurs,79,5.436,76,4.175,76,4.354,74,4.419,74,3.645
D,Dier,4.6,4.6,Spurs,60,3.085,53,1.68,58,2.444,56,2.242,57,1.72
M,Lucas Moura,6.7,6.7,Spurs,56,3.316,55,2.657,59,2.944,57,2.956,57,2.48
G,Gazzaniga,4.3,4.3,Spurs,0,,0,,0,,0,,0,
M,Alli,7.4,7.4,Spurs,14,0.902,14,0.742,15,0.816,17,0.966,18,0.856
D,Davies,4.5,4.5,Spurs,0,,0,,0,,0,,0,
M,Højbjerg,4.9,4.9,Spurs,85,2.953,82,2.382,81,2.554,79,2.501,80,2.247
M,Winks,5.1,5.1,Spurs,3,0.109,5,0.16,6,0.201,5,0.169,6,0.186
D,Sánchez,5.2,5.2,Spurs,35,1.686,38,1.121,38,1.511,40,1.5,38,1.091
D,Sessegnon,4.7,4.7,Spurs,0,,0,,0,,0,,0,
M,Bergwijn,7.0,7.0,Spurs,3,0.155,4,0.176,4,0.181,4,0.186,3,0.122
M,Fernandes,4.7,4.7,Spurs,0,,0,,0,,0,,0,
D,Tanganga,4.9,4.9,Spurs,8,0.402,4,0.126,3,0.124,4,0.157,5,0.151
M,Lo Celso,6.9,6.9,Spurs,40,1.931,45,1.768,42,1.749,44,1.866,44,1.6
M,Skipp,4.4,4.4,Spurs,0,,0,,0,,0,,0,
M,Ndombele,5.9,5.9,Spurs,58,2.452,55,1.948,53,1.997,55,2.086,54,1.814
D,Foyth,4.3,4.3,Spurs,0,,0,,0,,0,,0,
D,Gibbs,4.3,4.3,West Brom,8,0.27,12,0.277,12,0.249,14,0.421,15,0.372
F,Robson-Kanu,5.2,5.2,West Brom,13,0.684,10,0.469,12,0.55,16,0.847,13,0.67
M,Livermore,4.7,4.7,West Brom,16,0.543,13,0.411,14,0.437,14,0.472,14,0.459
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,62,2.466,56,2.009,57,1.997,56,2.239,56,2.149
D,Bartley,4.4,4.4,West Brom,81,2.687,80,1.708,78,1.472,77,2.243,78,1.826
M,Sawyers,4.6,4.6,West Brom,5,0.161,6,0.182,5,0.151,8,0.255,8,0.248
D,Hegazi,4.1,4.1,West Brom,0,,0,,0,,0,,0,
F,Austin,5.1,5.1,West Brom,0,,0,,0,,0,,0,
F,Zohore,4.8,4.8,West Brom,0,,0,,0,,0,,0,
G,Johnstone,4.5,4.5,West Brom,89,3.638,89,3.224,88,3.162,87,3.363,87,3.197
D,Townsend,4.4,4.4,West Brom,83,2.698,80,1.679,80,1.481,77,2.188,79,1.802
D,Ajayi,4.8,4.8,West Brom,44,1.55,48,1.13,48,1.009,49,1.531,49,1.259
M,Leko,4.5,4.5,West Brom,0,,0,,0,,0,,0,
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,85,2.8,83,1.773,81,1.532,79,2.287,76,1.781
M,Field,4.8,4.8,West Brom,0,,0,,0,,0,,0,
M,Burke,4.1,4.1,Sheffield Utd,45,1.744,44,2.054,42,1.675,45,2.021,44,2.121
D,O'Shea,4.2,4.2,West Brom,67,2.022,65,1.259,68,1.145,64,1.679,68,1.422
M,Harper,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Noble,4.5,4.5,West Ham,61,2.492,60,2.311,61,2.191,61,2.506,61,2.528
M,Snodgrass,5.6,5.6,West Brom,4,0.16,18,0.65,24,0.844,25,0.987,28,1.058
G,Martin,3.9,3.9,West Ham,0,0,0,0,0,0,0,0,0,0
G,Randolph,4.3,4.3,West Ham,1,0.042,2,0.081,2,0.078,5,0.212,4,0.164
G,Fabianski,5.0,5.0,West Ham,88,3.656,87,3.505,87,3.384,85,3.593,86,3.506
D,Ogbonna,4.7,4.7,West Ham,87,3.021,84,2.649,82,2.375,81,2.963,81,2.742
G,Roberto,4.5,4.5,West Ham,0,,0,,0,,0,,0,
M,Wilshere,4.9,4.9,West Ham,0,,0,,0,,0,,0,
D,Cresswell,5.6,5.7,West Ham,26,1.068,53,1.963,69,2.282,69,2.93,69,2.776
M,Yarmolenko,5.5,5.5,West Ham,54,2.782,54,2.611,54,2.379,55,2.853,55,2.9
F,Antonio,6.4,6.4,West Ham,0,,0,,0,,0,,0,
D,Fredericks,4.2,4.2,West Ham,11,0.437,9,0.327,8,0.262,10,0.416,9,0.358
M,Lanzini,6.4,6.4,West Ham,25,1.168,25,1.108,24,0.993,27,1.269,28,1.336
M,Felipe Anderson,6.1,6.1,West Ham,0,,0,,0,,0,,0,
F,Haller,6.1,6.1,West Ham,0,,0,,0,,0,,0,
D,Masuaku,4.3,4.3,West Ham,15,0.594,31,1.116,44,1.426,40,1.658,40,1.566
D,Balbuena,4.1,4.1,West Ham,0,0,0,0,0,0,6,0.228,6,0.214
F,Hugill,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Bowen,6.0,6.0,West Ham,74,4.516,73,4.122,69,3.571,68,4.19,67,4.221
M,Diangana,5.0,5.0,West Brom,2,0.088,2,0.08,1,0.039,2,0.088,2,0.085
F,Ajeti,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Rice,4.7,4.7,West Ham,0,,0,,0,,0,,0,
M,Soucek,5.3,5.3,West Ham,87,3.211,84,2.926,82,2.698,81,3.032,80,3.016
M,Fornals,5.8,5.8,West Ham,61,2.468,59,2.263,61,2.196,60,2.442,58,2.382
D,Diop,4.3,4.3,West Ham,62,2.134,48,1.517,41,1.19,39,1.425,45,1.531
D,Johnson,3.9,3.9,West Ham,37,1.517,30,1.11,18,0.601,22,0.933,24,0.968
G,Ruddy,4.3,4.3,Wolves,0,0,1,0.042,1,0.037,2,0.078,3,0.112
M,Moutinho,5.1,5.1,Wolves,49,1.804,75,2.53,73,2.265,72,2.317,72,2.259
G,Patrício,5.3,5.3,Wolves,89,3.838,88,3.677,87,3.226,87,3.403,86,3.227
D,Bennett,4.4,4.4,Wolves,0,,0,,0,,0,,0,
D,Doherty,5.6,5.6,Spurs,24,1.334,48,1.661,46,2.08,46,1.992,50,1.627
D,Boly,5.4,5.4,Wolves,76,3.082,73,2.677,72,1.92,71,2.195,72,1.986
D,Coady,5.0,4.9,Wolves,80,2.972,74,2.536,74,1.832,74,2.141,72,1.852
F,Jiménez,8.1,8.1,Wolves,14,0.852,36,1.941,53,2.522,75,3.537,73,3.351
D,Saïss,5.0,5.0,Wolves,74,3.104,70,2.693,71,1.959,69,2.212,69,1.976
D,Jonny,5.4,5.4,Wolves,0,,0,,0,,0,,0,
F,Bonatini,4.8,4.8,Wolves,0,,0,,0,,0,,0,
M,Dendoncker,4.6,4.6,Wolves,69,2.53,65,2.285,64,2.085,63,2.111,65,2.122
M,Traoré,6.1,6.1,Wolves,81,3.495,81,3.228,75,2.765,76,2.893,73,2.716
M,Neves,5.1,5.1,Wolves,75,3.153,71,2.797,69,2.49,70,2.611,68,2.478
D,Buur,3.9,3.9,Wolves,0,,0,,0,,0,,0,
M,Jota,7.1,6.9,Liverpool,49,2.524,54,3.81,53,3.655,52,3.544,51,3.638
M,Podence,5.3,5.3,Wolves,64,3.151,58,2.656,59,2.421,56,2.396,53,2.204
D,Kilman,3.9,3.9,Wolves,0,0,1,0.034,1,0.026,1,0.03,1,0.027
D,Vinagre,4.1,4.1,Wolves,0,,0,,0,,0,,0,
G,Sarkic,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Gibbs-White,4.9,4.9,Wolves,19,0.877,14,0.606,14,0.565,13,0.539,14,0.567
M,Neto,5.6,5.6,Wolves,0,,0,,0,,0,,0,
M,Jordao,4.3,4.3,Wolves,0,,0,,0,,0,,0,
F,Campana,4.7,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Willian,7.5,7.5,Arsenal,12,0.734,9,1.003,0,0,6,0.354,6,0.341
D,Salisu,4.3,4.3,Southampton,25,0.747,11,0.668,14,0.527,17,0.53,19,0.541
M,Sean Longstaff,4.6,4.6,Newcastle,80,2.505,62,1.915,59,1.729,60,2.312,65,2.106
M,Pereira,5.5,5.5,West Brom,75,3.847,73,3.128,71,2.967,73,3.709,72,3.442
G,Hart,4.2,4.2,Spurs,0,0,0,0,1,0.044,2,0.085,3,0.116
G,Ramsdale,4.6,4.6,Sheffield Utd,89,3.127,88,3.578,88,3.172,87,3.331,88,3.552
D,Robinson,4.4,4.4,Fulham,77,1.666,65,2.758,69,2.187,67,1.503,68,2.887
M,Hendrick,4.5,4.5,Newcastle,14,0.508,9,0.311,7,0.231,12,0.502,10,0.36
D,Dann,4.2,4.2,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,0,0,0,1,0.035,2,0.089,1,0.038
M,Eze,5.8,5.8,Crystal Palace,71,2.403,72,6.001,68,2.831,67,2.574,67,2.252
D,Thiago Silva,5.6,5.6,Chelsea,69,3.46,66,4.439,0,0,67,2.851,70,3.048
D,Koch,4.3,4.3,Leeds,41,1.295,25,0.759,27,1.063,27,0.896,28,1.277
F,Rodrigo,5.7,5.7,Leeds,3,0.179,23,1.393,35,2.293,43,2.666,42,2.96
M,Lemina,4.5,4.5,Fulham,61,1.749,57,2.016,56,1.803,57,1.66,53,1.908
D,Gabriel,4.9,4.9,Arsenal,33,1.258,25,1.731,0,0,14,0.567,16,0.603
M,van de Beek,6.6,6.6,Man Utd,9,0.341,11,0.906,0,0,14,0.61,13,0.532
D,Cash,5.0,5.0,Aston Villa,77,2.17,73,4.194,71,2.67,72,1.721,71,1.697
M,Murphy,4.9,4.9,Newcastle,76,2.437,71,2.178,70,2.022,71,2.726,69,2.246
D,Castagne,5.8,5.7,Leicester,62,2.463,68,5.639,0,0,54,1.532,47,1.815
D,Kipre,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Havertz,8.2,8.2,Chelsea,52,3.667,51,5.809,0,0,47,3.053,51,3.417
M,Ceballos,4.7,4.7,Arsenal,53,2.019,51,3.723,0,0,49,1.87,50,1.849
M,Allan,5.2,5.2,Everton,70,2.358,64,4.077,66,2.474,68,2.263,61,1.681
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Fabio Silva,5.2,5.2,Wolves,41,2.043,38,1.789,38,1.636,36,1.604,37,1.604
D,Marçal,4.7,4.7,Wolves,3,0.124,18,0.679,28,0.783,37,1.187,41,1.176
F,Wilson,6.5,6.5,Newcastle,64,3.272,65,2.942,67,2.737,63,4.004,60,2.997
M,Fraser,5.6,5.6,Newcastle,0,,0,,0,,0,,0,
M,Rodríguez,7.7,7.7,Everton,64,3.699,61,6.332,60,3.931,60,3.311,59,2.302
D,Ampadu,4.3,4.3,Sheffield Utd,66,1.149,60,1.994,57,1.221,50,1.415,47,1.521
D,Bogle,4.3,4.3,Sheffield Utd,30,0.665,27,1.077,31,0.81,30,1.033,26,1.024
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Doucouré,5.1,5.1,Everton,0,0,27,2.044,0,0,0,0,37,1.161
D,Lewis,4.1,4.1,Newcastle,2,0.051,3,0.068,3,0.049,3,0.124,2,0.058
F,Watkins,6.6,6.6,Aston Villa,80,3.681,78,7.39,77,3.946,75,3.353,75,3.133
M,Vitinha,4.7,4.7,Wolves,25,1.098,24,0.99,21,0.81,22,0.87,23,0.889
G,Areola,4.6,4.6,Fulham,90,3.222,88,3.917,89,3.499,88,3.198,88,3.907
D,Tete,4.3,4.3,Fulham,30,0.701,56,2.511,60,2.01,60,1.417,57,2.567
M,Mendy,4.2,4.2,Leicester,5,0.156,8,0.506,0,0,5,0.147,5,0.156
D,Dunne,3.8,3.8,Burnley,0,0,1,0.031,1,0.029,2,0.042,5,0.199
D,Thomas,3.9,3.9,Burnley,0,,0,,0,,0,,0,
D,Carter-Vickers,3.9,3.9,Spurs,0,,0,,0,,0,,0,
D,Woods,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
G,Forster,4.0,4.0,Southampton,45,1.697,48,3.775,44,1.831,45,1.716,45,1.672
M,Tella,4.3,4.3,Southampton,35,1.586,33,2.96,32,1.547,36,1.772,35,1.551
D,Odoi,4.2,4.2,Fulham,2,0.044,1,0.039,2,0.06,1,0.022,3,0.118
M,Elneny,4.2,4.2,Arsenal,13,0.44,13,0.856,0,0,14,0.474,15,0.499
G,Macey,4.0,4.0,Arsenal,0,,0,,0,0,0,,0,
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,17,0.324,17,0.586,13,0.3,10,0.297,12,0.403
D,Ivanovic,4.4,4.4,West Brom,0,,0,,0,,0,,0,
M,Thiago,5.5,5.5,Liverpool,72,2.152,69,2.435,68,2.414,67,2.376,60,2.227
G,Caprile,4.0,4.0,Leeds,0,0,1,0.037,0,0,0,0,0,0
M,Bogusz,4.3,4.3,Leeds,0,,0,,0,,0,,0,
D,Inniss,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
M,Benson,4.4,4.4,Burnley,1,0.037,1,0.036,1,0.037,1,0.034,2,0.077
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,1,0.031,2,0.059,4,0.085,2,0.082
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,1,0.049,0,0,0,0
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,71,2.998,67,5.872,64,3.096,65,2.68,64,2.524
M,Ünder,5.7,5.7,Leicester,9,0.427,11,1.028,0,0,9,0.352,10,0.453
D,Reguilón,5.6,5.6,Spurs,72,4.137,71,2.506,67,3.125,65,2.908,70,2.307
M,Bale,9.1,9.1,Spurs,54,3.614,52,2.814,55,3.095,52,3.044,51,2.483
M,Gallagher,5.5,5.5,West Brom,61,2.131,60,1.87,59,1.81,62,2.135,60,1.988
D,Hoever,4.4,4.4,Wolves,6,0.223,6,0.207,5,0.13,3,0.089,3,0.081
D,Semedo,5.3,5.3,Wolves,70,2.909,67,2.523,64,1.773,59,1.891,65,1.855
G,Rúnarsson,4.4,4.4,Arsenal,0,,0,,0,0,0,,0,
G,Mendy,5.2,5.2,Chelsea,86,4.232,84,6.82,0,0,85,3.798,83,3.74
D,Llorente,4.4,4.4,Leeds,75,2.193,63,1.758,63,2.317,63,1.914,61,2.629
M,Molumby,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Goodridge,4.5,4.5,Burnley,0,,0,,0,,0,,0,
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,1,0.046
M,Shabani,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Ramsey,4.5,4.5,Aston Villa,39,1.445,38,2.852,42,1.67,43,1.533,41,1.426
M,Krovinovic,4.9,4.9,West Brom,0,,0,,0,,0,,0,
D,Dias,6.1,6.1,Man City,84,4.068,85,3.23,74,3.705,74,3.274,74,3.473
M,Lookman,4.8,4.8,Fulham,78,2.905,77,4.148,74,3.522,75,2.922,72,3.962
D,Coufal,4.7,4.7,West Ham,71,2.925,67,2.507,66,2.218,66,2.847,67,2.743
D,Nkounkou,4.0,4.0,Everton,0,0,0,0,0,0,0,0,0,0
G,Kelleher,4.5,4.5,Liverpool,0,,0,,0,,0,,0,
D,Fofana,5.0,5.0,Leicester,75,2.391,72,4.896,0,0,72,1.664,74,2.295
D,Aina,4.4,4.4,Fulham,76,1.695,69,3.06,66,2.185,67,1.566,68,3.029
D,Ait Nouri,5.0,5.0,Wolves,77,3.139,61,2.246,57,1.522,49,1.526,46,1.276
F,Carlos Vinicius,6.9,6.9,Spurs,13,0.76,15,0.764,17,0.865,18,0.955,16,0.742
M,Diallo,4.5,4.5,Southampton,73,2.072,67,3.86,67,2.039,67,1.983,70,1.965
D,Godfrey,5.0,5.0,Everton,82,3.115,77,4.878,78,3.873,73,2.923,73,1.242
M,Partey,4.9,4.9,Arsenal,50,1.813,50,3.476,0,0,48,1.752,47,1.66
D,Telles,5.3,5.3,Man Utd,3,0.106,5,0.447,0,0,8,0.419,8,0.376
F,Cavani,7.9,7.9,Man Utd,66,3.22,63,6.885,0,0,66,3.742,60,3.184
M,Raphinha,5.4,5.4,Leeds,18,0.862,35,1.72,61,3.242,73,3.634,77,4.413
D,Andersen,4.5,4.5,Fulham,88,1.867,85,3.606,83,2.599,83,1.816,79,3.354
D,Adarabioyo,4.5,4.5,Fulham,87,1.89,85,3.603,79,2.503,83,1.863,80,3.39
G,Olsen,4.5,4.5,Everton,0,0,2,0.16,1,0.049,2,0.088,4,0.14
F,Zeqiri,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
M,Pellistri,5.2,5.2,Man Utd,0,,0,,0,0,0,,0,
D,Dawson,4.5,4.5,West Ham,77,2.869,67,2.283,65,2.011,65,2.552,57,2.101
D,Clyne,4.5,4.5,Crystal Palace,44,0.82,38,2.673,40,1.324,40,1.103,39,0.702
G,Henderson,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
F,Slimani,4.9,4.9,Leicester,0,,0,,0,0,0,,0,
G,Verrips,4.0,4.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Otasowie,4.5,4.5,Wolves,1,0.039,0,0,2,0.07,1,0.036,1,0.035
F,Grant,5.6,5.6,West Brom,5,0.265,7,0.328,9,0.413,6,0.319,7,0.361
G,Norris,4.0,4.0,Burnley,0,,0,,0,,0,,0,
D,Rodon,5.0,5.0,Spurs,45,2.234,49,1.477,48,1.969,46,1.772,44,1.289
D,Kongolo,4.3,4.3,Fulham,0,,0,,0,,0,,0,
G,Butland,4.5,4.5,Crystal Palace,0,,0,,0,,0,,0,
M,Benrahma,5.9,5.9,West Ham,58,3.01,60,2.918,60,2.677,58,3.032,56,2.979
F,Welbeck,5.5,5.5,Brighton,69,3.471,62,2.81,63,3.1,58,2.286,59,2.552
D,Phillips,4.1,4.1,Liverpool,12,0.359,37,1.599,59,2.691,76,3.367,73,3.589
F,N'Lundulu,4.5,4.5,Southampton,3,0.163,1,0.106,2,0.113,4,0.236,2,0.107
F,Thompson,4.5,4.5,Burnley,0,,0,,0,,0,,0,
F,Richardson,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,1,0.056
G,Ziger,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0
D,Rhys Williams,4.0,4.0,Liverpool,16,0.488,15,0.656,10,0.459,5,0.223,5,0.244
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
F,Simms,4.5,4.5,Everton,0,,0,,0,,0,,0,
G,Sánchez,4.6,4.6,Brighton,90,3.727,89,3.872,88,3.725,88,3.222,87,3.364
D,Ramsay,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,1,0.028
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,0,0,0,0,2,0.037,3,0.08,4,0.087
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
