Pos,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,Shaw,5.4,5.4,Man Utd,83,2.726,82,7.009,80,0,80,4.176,78,3.607
M,Lingard,6.6,6.4,West Ham,71,3.67,67,3.278,66,2.939,69,3.614,64,3.487
M,Fernandes,11.6,11.2,Man Utd,79,4.148,77,9.36,75,0,75,5.004,73,4.396
F,Martial,8.6,8.6,Man Utd,0,,0,,0,0,0,,0,
M,Pereira,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
G,Henderson,5.2,5.2,Man Utd,60,2.3,61,5.119,61,0,58,2.694,56,2.469
M,Rashford,9.6,9.5,Man Utd,77,4.071,76,9.173,74,0,76,5.011,74,4.41
D,Tuanzebe,4.1,4.1,Man Utd,0,0,1,0.077,1,0,3,0.137,2,0.083
D,Lindelöf,4.8,4.8,Man Utd,73,2.097,73,5.33,73,0,69,3.068,69,2.76
M,McTominay,4.9,4.9,Man Utd,63,1.984,65,4.45,60,0,60,2.216,61,2.124
D,Bailly,4.8,4.8,Man Utd,22,0.617,25,1.787,27,0,31,1.363,33,1.296
M,James,6.2,6.2,Man Utd,24,1.039,27,2.569,26,0,25,1.279,31,1.458
D,Fosu-Mensah,4.3,4.3,Man Utd,0,,0,,0,0,0,,0,
D,Wan-Bissaka,5.7,5.7,Man Utd,86,2.623,84,6.582,82,0,83,3.957,81,3.458
D,Dalot,4.8,4.8,Man Utd,0,,0,,0,0,0,,0,
M,Greenwood,7.1,7.1,Man Utd,66,2.938,63,6.308,65,0,66,3.538,63,3.109
M,Chong,4.4,4.4,Man Utd,0,,0,,0,0,0,,0,
M,Garner,4.4,4.4,Man Utd,0,,0,,0,0,0,,0,
D,Williams,4.2,4.2,Man Utd,1,0.03,0,0,2,0,0,0,3,0.122
D,Mengi,3.9,3.9,Man Utd,0,,0,,0,0,0,,0,
F,Carroll,5.1,5.1,Newcastle,6,0.252,4,0.158,5,0.189,6,0.289,5,0.206
M,Shelvey,5.3,5.3,Newcastle,81,2.56,83,2.428,77,2.169,77,2.966,78,2.486
M,Ritchie,4.9,4.9,Newcastle,52,1.729,47,1.477,50,1.488,50,1.983,47,1.576
D,Fernández,4.7,4.7,Newcastle,74,1.813,69,1.438,67,0.996,68,2.952,59,1.712
D,Clark,4.5,4.5,Newcastle,69,1.726,67,1.421,64,0.97,66,2.881,56,1.649
G,Darlow,4.9,4.9,Newcastle,0,,0,,0,,0,,0,
G,Dubravka,4.8,4.8,Newcastle,89,3.275,88,3.166,87,3.07,86,3.857,86,3.333
D,Lejeune,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
D,Lascelles,4.2,4.2,Newcastle,0,0,0,0,0,0,0,0,30,0.857
F,Gayle,5.9,5.9,Newcastle,9,0.432,9,0.395,8,0.335,11,0.624,12,0.561
M,Atsu,5.2,5.2,Newcastle,0,,0,,0,,0,,0,
D,Dummett,4.4,4.4,Newcastle,62,1.464,56,1.146,55,0.812,55,2.231,54,1.516
D,Manquillo,4.2,4.2,Newcastle,16,0.398,16,0.344,15,0.237,14,0.587,13,0.378
D,Krafth,4.2,4.2,Newcastle,15,0.397,16,0.367,15,0.257,16,0.698,13,0.398
D,Schär,4.8,4.8,Newcastle,57,1.352,77,1.515,79,1.087,74,3.061,71,1.958
D,Yedlin,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Hayden,4.6,4.6,Newcastle,0,,0,,0,,0,,0,
M,Aarons,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
M,Saint-Maximin,5.1,5.1,Newcastle,61,2.626,58,2.28,58,2.126,58,3.165,59,2.538
M,Almirón,5.6,5.6,Newcastle,74,2.849,74,2.61,70,2.333,69,3.308,68,2.646
F,Joelinton,5.7,5.7,Newcastle,53,2.095,54,1.958,52,1.802,50,2.382,49,1.919
F,Muto,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Watts,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
F,Sharp,5.5,5.5,Sheffield Utd,0,,0,,0,,0,,0,
F,McGoldrick,5.2,5.2,Sheffield Utd,67,2.542,65,2.945,61,2.392,62,2.799,60,2.851
D,Basham,4.6,4.6,Sheffield Utd,38,0.67,55,1.798,76,1.612,77,2.158,73,2.32
M,Fleck,5.6,5.6,Sheffield Utd,70,2.044,68,2.318,65,1.973,64,2.134,68,2.351
D,Stevens,5.0,5.0,Sheffield Utd,83,1.575,82,2.912,80,1.87,80,2.488,78,2.754
G,Moore,4.3,4.3,Sheffield Utd,0,,0,,0,,0,,0,
M,Norwood,4.5,4.5,Sheffield Utd,64,2.053,62,2.354,63,2.082,61,2.262,60,2.329
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,0,0,1,0.036,1,0.038,3,0.121
D,Baldock,4.9,4.9,Sheffield Utd,80,1.46,76,2.621,77,1.741,76,2.281,74,2.527
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,,0,,0,,0,,0,
D,Egan,4.7,4.7,Sheffield Utd,84,1.475,82,2.75,79,1.733,78,2.268,80,2.642
D,O'Connell,4.7,4.7,Sheffield Utd,0,,0,,0,,0,,0,
M,Lundstram,4.9,4.9,Sheffield Utd,47,1.539,40,1.527,38,1.295,39,1.458,40,1.553
M,Osborn,4.7,4.7,Sheffield Utd,27,0.918,26,1.003,22,0.772,21,0.798,25,0.98
F,McBurnie,5.6,5.6,Sheffield Utd,0,,0,,0,,0,,0,
F,Callum Robinson,5.2,5.2,West Brom,43,1.948,42,1.705,40,1.604,41,1.874,42,1.849
F,Mousset,5.8,5.8,Sheffield Utd,28,1.187,25,1.253,24,1.045,26,1.289,28,1.444
M,Berge,4.9,4.9,Sheffield Utd,40,1.281,59,2.084,74,2.262,75,2.5,70,2.458
F,Long,5.1,5.1,Southampton,0,,0,,0,,0,,0,
D,Bertrand,5.0,5.0,Southampton,60,1.625,84,4.709,82,2.931,80,2.28,80,2.14
G,McCarthy,4.4,4.4,Southampton,43,1.589,41,3.176,41,1.682,45,1.686,45,1.663
M,Oriol Romeu,4.5,4.5,Southampton,0,,0,,0,,0,,0,
M,Redmond,6.4,6.4,Southampton,60,2.422,56,4.588,57,2.518,55,2.46,57,2.321
F,Ings,8.4,8.4,Southampton,52,2.847,67,7.025,64,3.741,66,4.019,69,3.676
D,Stephens,4.6,4.6,Southampton,3,0.082,2,0.115,2,0.071,3,0.086,4,0.109
M,Armstrong,5.5,5.5,Southampton,66,2.461,69,5.155,67,2.698,64,2.595,63,2.37
D,Vestergaard,4.7,4.7,Southampton,84,2.488,86,5.369,82,3.257,81,2.575,81,2.4
M,Ward-Prowse,5.8,5.9,Southampton,84,3.307,82,6.585,81,3.574,80,3.567,78,3.119
G,Gunn,4.3,4.3,Southampton,0,,0,,0,,0,,0,
M,Boufal,5.4,5.4,Southampton,0,,0,,0,,0,,0,
M,Reed,4.4,4.4,Fulham,76,2.017,72,2.408,72,2.207,69,1.914,73,2.47
M,Sims,4.3,4.3,Southampton,0,,0,,0,,0,,0,
D,Walker-Peters,4.7,4.7,Southampton,83,2.193,82,4.561,82,2.92,80,2.235,78,2.059
D,Bednarek,4.7,4.8,Southampton,86,2.133,82,4.294,82,2.769,81,2.113,80,1.981
F,Adams,5.8,5.8,Southampton,51,2.38,51,4.707,48,2.424,48,2.515,46,2.171
D,Valery,4.7,4.7,Southampton,0,,0,,0,,0,,0,
M,Smallbone,4.3,4.3,Southampton,0,,0,,0,,0,,0,
D,Vokins,3.9,3.9,Southampton,0,,0,,0,,0,,0,
F,Obafemi,4.6,4.6,Southampton,1,0.049,2,0.196,1,0.053,4,0.217,4,0.197
M,Djenepo,5.4,5.4,Southampton,43,1.663,37,2.904,41,1.721,39,1.656,41,1.593
G,Lloris,5.6,5.6,Spurs,88,4.302,88,3.416,88,3.919,87,3.713,86,3.31
D,Rose,4.7,4.7,Spurs,0,,0,,0,,0,,0,
M,Sissoko,4.7,4.7,Spurs,27,1.102,23,0.808,23,0.853,25,0.931,25,0.835
D,Alderweireld,5.4,5.4,Spurs,57,2.825,60,1.775,57,2.358,57,2.201,56,1.609
M,Lamela,5.7,5.7,Spurs,39,2.175,35,1.601,38,1.811,37,1.809,38,1.55
F,Kane,11.8,11.7,Spurs,62,5.132,81,5.366,80,5.334,78,5.524,76,4.321
D,Aurier,5.2,5.2,Spurs,32,1.843,23,0.816,25,1.183,26,1.175,25,0.826
M,Son,9.5,9.2,Spurs,78,6.216,75,4.718,73,4.8,73,5.005,72,3.948
D,Dier,4.6,4.6,Spurs,56,2.846,57,1.747,55,2.312,56,2.222,56,1.64
M,Lucas Moura,6.7,6.7,Spurs,60,3.424,56,2.621,56,2.738,54,2.714,56,2.342
G,Gazzaniga,4.3,4.3,Spurs,0,,0,,0,,0,,0,
M,Alli,7.4,7.4,Spurs,18,1.091,15,0.751,17,0.88,19,1.016,19,0.846
D,Davies,4.5,4.5,Spurs,0,,0,,0,,0,,0,
M,Højbjerg,4.9,4.9,Spurs,81,2.9,82,2.418,80,2.572,78,2.521,76,2.176
M,Winks,5.1,5.1,Spurs,4,0.14,6,0.186,5,0.163,6,0.196,6,0.181
D,Sánchez,5.2,5.2,Spurs,38,1.852,35,1.036,35,1.424,35,1.336,36,1.03
D,Sessegnon,4.7,4.7,Spurs,0,,0,,0,,0,,0,
M,Bergwijn,7.0,7.0,Spurs,4,0.221,4,0.187,4,0.192,6,0.297,6,0.254
M,Fernandes,4.7,4.7,Spurs,0,,0,,0,,0,,0,
D,Tanganga,4.9,4.9,Spurs,6,0.282,2,0.058,5,0.197,5,0.185,6,0.167
M,Lo Celso,6.9,6.9,Spurs,44,2.271,46,1.923,45,1.992,41,1.859,44,1.67
M,Skipp,4.4,4.4,Spurs,0,,0,,0,,0,,0,
M,Ndombele,5.9,5.9,Spurs,54,2.446,55,2.061,55,2.196,56,2.248,54,1.887
D,Foyth,4.3,4.3,Spurs,0,,0,,0,,0,,0,
D,Gibbs,4.3,4.3,West Brom,22,0.763,26,0.605,29,0.603,30,0.924,27,0.664
F,Robson-Kanu,5.2,5.2,West Brom,19,1.003,17,0.793,16,0.733,19,1.015,20,1.028
M,Livermore,4.7,4.7,West Brom,15,0.517,18,0.57,15,0.472,16,0.546,18,0.593
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,60,2.398,58,2.076,60,2.093,56,2.248,58,2.215
D,Bartley,4.4,4.4,West Brom,81,2.75,81,1.755,78,1.498,77,2.298,75,1.743
M,Sawyers,4.6,4.6,West Brom,7,0.226,5,0.152,7,0.212,5,0.16,7,0.218
D,Hegazi,4.1,4.1,West Brom,0,,0,,0,,0,,0,
F,Austin,5.1,5.1,West Brom,0,,0,,0,,0,,0,
F,Zohore,4.8,4.8,West Brom,0,,0,,0,,0,,0,
G,Johnstone,4.5,4.5,West Brom,89,3.664,89,3.238,88,3.16,86,3.34,87,3.195
D,Townsend,4.4,4.4,West Brom,71,2.365,67,1.44,65,1.24,65,1.9,69,1.567
D,Ajayi,4.8,4.8,West Brom,38,1.365,41,0.982,43,0.92,40,1.279,43,1.097
M,Leko,4.5,4.5,West Brom,0,,0,,0,,0,,0,
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,83,2.77,84,1.808,81,1.548,81,2.382,78,1.795
M,Field,4.8,4.8,West Brom,0,,0,,0,,0,,0,
M,Burke,4.1,4.1,Sheffield Utd,47,1.869,47,2.247,48,1.95,45,2.097,48,2.37
D,O'Shea,4.2,4.2,West Brom,74,2.264,70,1.362,71,1.207,71,1.889,71,1.455
M,Harper,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Noble,4.5,4.5,West Ham,60,2.428,61,2.322,60,2.157,61,2.475,61,2.539
M,Snodgrass,5.6,5.6,West Brom,18,0.716,27,0.961,28,0.978,26,1.027,29,1.092
G,Martin,3.9,3.9,West Ham,0,,0,,0,,0,,0,
G,Randolph,4.3,4.3,West Ham,2,0.083,4,0.162,4,0.156,4,0.17,3,0.124
G,Fabianski,5.0,5.0,West Ham,88,3.661,85,3.432,86,3.356,86,3.642,87,3.585
D,Ogbonna,4.7,4.7,West Ham,84,2.928,82,2.603,82,2.398,81,2.956,79,2.736
G,Roberto,4.5,4.5,West Ham,0,,0,,0,,0,,0,
M,Wilshere,4.9,4.9,West Ham,0,,0,,0,,0,,0,
D,Cresswell,5.7,5.7,West Ham,52,2.093,69,2.511,72,2.372,69,2.883,70,2.833
M,Yarmolenko,5.5,5.5,West Ham,57,2.928,60,2.901,59,2.619,59,3.057,57,3.056
F,Antonio,6.4,6.5,West Ham,0,,0,,0,,0,,0,
D,Fredericks,4.2,4.2,West Ham,5,0.166,4,0.122,5,0.141,6,0.207,8,0.265
M,Lanzini,6.4,6.4,West Ham,21,0.977,23,1.012,22,0.914,20,0.937,27,1.294
M,Felipe Anderson,6.1,6.1,West Ham,0,,0,,0,,0,,0,
F,Haller,6.1,6.1,West Ham,0,,0,,0,,0,,0,
D,Masuaku,4.3,4.3,West Ham,36,1.436,45,1.631,46,1.512,47,1.952,45,1.812
D,Balbuena,4.1,4.1,West Ham,2,0.073,1,0.033,1,0.031,3,0.114,3,0.109
F,Hugill,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Bowen,6.0,6.0,West Ham,71,4.337,69,3.948,67,3.544,68,4.217,67,4.324
M,Diangana,5.0,5.0,West Brom,2,0.087,1,0.04,2,0.078,3,0.132,4,0.169
F,Ajeti,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Rice,4.7,4.7,West Ham,0,,0,,0,,0,,0,
M,Soucek,5.3,5.3,West Ham,85,3.141,80,2.828,79,2.648,78,2.946,78,2.999
M,Fornals,5.8,5.8,West Ham,61,2.468,60,2.301,64,2.312,61,2.478,59,2.457
D,Diop,4.3,4.3,West Ham,49,1.703,39,1.243,42,1.23,42,1.532,43,1.495
D,Johnson,3.9,3.9,West Ham,27,1.098,22,0.818,20,0.674,22,0.931,23,0.947
G,Ruddy,4.3,4.3,Wolves,1,0.043,2,0.084,2,0.074,4,0.156,1,0.038
M,Moutinho,5.1,5.1,Wolves,79,2.827,78,2.681,75,2.374,74,2.415,72,2.299
G,Patrício,5.3,5.3,Wolves,88,3.806,87,3.661,86,3.195,85,3.329,87,3.276
D,Bennett,4.4,4.4,Wolves,0,,0,,0,,0,,0,
D,Doherty,5.6,5.6,Spurs,37,2.096,50,1.749,46,2.14,48,2.139,45,1.47
D,Boly,5.4,5.4,Wolves,74,3.016,72,2.689,70,1.897,70,2.194,70,1.952
D,Coady,5.0,4.9,Wolves,74,2.782,72,2.503,73,1.833,69,2.026,69,1.794
F,Jiménez,8.1,8.1,Wolves,37,2.222,54,2.946,73,3.451,71,3.476,70,3.33
D,Saïss,5.0,5.0,Wolves,72,3.163,68,2.749,62,1.783,65,2.157,62,1.836
D,Jonny,5.4,5.4,Wolves,0,,0,,0,,0,,0,
F,Bonatini,4.8,4.8,Wolves,0,,0,,0,,0,,0,
M,Dendoncker,4.6,4.6,Wolves,74,2.814,64,2.363,63,2.145,61,2.133,64,2.179
M,Traoré,6.1,6.0,Wolves,77,3.362,76,3.107,77,2.861,75,2.883,75,2.797
M,Neves,5.1,5.1,Wolves,33,1.441,54,2.166,72,2.556,72,2.619,67,2.411
D,Buur,3.9,3.9,Wolves,0,,0,,0,,0,,0,
M,Jota,7.1,6.9,Liverpool,50,2.724,50,3.78,49,3.554,50,3.571,47,3.519
M,Podence,5.3,5.3,Wolves,61,3.033,60,2.807,59,2.456,59,2.54,58,2.414
D,Kilman,3.9,3.9,Wolves,2,0.075,1,0.035,2,0.052,1,0.03,3,0.08
D,Vinagre,4.1,4.1,Wolves,0,,0,,0,,0,,0,
G,Sarkic,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Gibbs-White,4.9,4.9,Wolves,10,0.437,9,0.374,7,0.273,8,0.318,10,0.39
M,Neto,5.6,5.6,Wolves,0,,0,,0,,0,,0,
M,Jordao,4.3,4.3,Wolves,0,,0,,0,,0,,0,
F,Campana,4.8,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Willian,7.5,7.5,Arsenal,10,0.587,7,0.746,7,0,7,0.392,6,0.329
D,Salisu,4.3,4.3,Southampton,27,0.711,13,0.72,17,0.592,20,0.554,22,0.578
M,Sean Longstaff,4.6,4.6,Newcastle,53,1.697,54,1.636,55,1.592,51,1.904,55,1.764
M,Pereira,5.5,5.4,West Brom,72,3.599,69,2.912,70,2.867,71,3.531,71,3.309
G,Hart,4.2,4.2,Spurs,1,0.048,1,0.038,1,0.044,2,0.085,3,0.114
G,Ramsdale,4.6,4.6,Sheffield Utd,89,3.117,89,3.606,88,3.171,88,3.384,86,3.466
D,Robinson,4.4,4.4,Fulham,67,1.36,60,2.476,60,1.899,58,1.273,60,2.496
M,Hendrick,4.5,4.5,Newcastle,12,0.428,12,0.405,12,0.39,13,0.531,12,0.426
D,Dann,4.2,4.2,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,0,1,0.035,1,0.035,1,0.044,1,0.038
M,Eze,5.8,5.8,Crystal Palace,70,2.401,67,5.664,68,2.828,68,2.612,65,2.195
D,Thiago Silva,5.6,5.6,Chelsea,62,3.144,60,4.097,55,0,58,2.449,60,2.621
D,Koch,4.3,4.3,Leeds,46,1.46,27,0.818,28,1.088,28,0.945,30,1.362
F,Rodrigo,5.7,5.7,Leeds,19,0.882,30,1.406,40,1.953,40,1.923,40,2.098
M,Lemina,4.5,4.5,Fulham,62,1.711,57,1.963,54,1.72,59,1.679,55,1.926
D,Gabriel,4.9,4.9,Arsenal,42,1.645,35,2.437,29,0,26,1.056,32,1.233
M,van de Beek,6.6,6.6,Man Utd,8,0.334,10,0.915,10,0,11,0.537,11,0.5
D,Cash,5.0,5.0,Aston Villa,79,2.237,78,4.517,77,2.865,76,1.842,76,1.811
M,Murphy,4.9,4.9,Newcastle,61,2.017,59,1.846,62,1.836,60,2.342,64,2.114
D,Castagne,5.8,5.7,Leicester,64,2.687,65,5.416,53,0,49,1.403,41,1.609
D,Kipre,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Havertz,8.2,8.2,Chelsea,68,4.708,67,7.413,60,0,67,4.142,61,3.967
M,Ceballos,4.7,4.7,Arsenal,47,1.878,42,3.173,43,0,45,1.759,45,1.731
M,Allan,5.2,5.2,Everton,63,2.253,58,3.912,64,2.538,67,2.343,56,1.621
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Fabio Silva,5.2,5.2,Wolves,43,2.265,40,1.992,35,1.6,33,1.561,37,1.683
D,Marçal,4.7,4.7,Wolves,27,1.106,39,1.467,54,1.481,48,1.524,52,1.466
F,Wilson,6.5,6.5,Newcastle,72,3.594,71,3.107,66,2.717,70,4.38,67,3.302
M,Fraser,5.6,5.6,Newcastle,17,0.718,25,0.967,34,1.222,32,1.598,34,1.398
M,Rodríguez,7.7,7.7,Everton,56,3.346,53,5.721,53,3.614,51,2.93,53,2.157
D,Ampadu,4.3,4.3,Sheffield Utd,73,1.262,71,2.347,62,1.351,64,1.833,62,2.01
D,Bogle,4.3,4.3,Sheffield Utd,18,0.391,22,0.844,19,0.493,21,0.713,20,0.767
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Doucouré,5.1,5.1,Everton,0,0,26,1.962,0,0,0,0,32,1.017
D,Lewis,4.1,4.1,Newcastle,2,0.049,2,0.043,2,0.032,4,0.158,2,0.057
F,Watkins,6.6,6.6,Aston Villa,77,3.514,76,7.165,75,3.792,73,3.282,73,3.047
M,Vitinha,4.7,4.7,Wolves,30,1.352,27,1.149,21,0.834,27,1.09,24,0.949
G,Areola,4.6,4.6,Fulham,89,3.18,87,3.864,87,3.466,87,3.16,86,3.822
D,Tete,4.3,4.3,Fulham,43,0.933,59,2.584,59,1.976,63,1.448,59,2.615
M,Mendy,4.2,4.2,Leicester,7,0.225,8,0.514,8,0,8,0.237,8,0.253
D,Dunne,3.8,3.8,Burnley,2,0.061,1,0.031,2,0.057,3,0.064,5,0.198
D,Thomas,3.9,3.9,Burnley,0,,0,,0,,0,,0,
D,Carter-Vickers,3.9,3.9,Spurs,0,,0,,0,,0,,0,
D,Woods,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
G,Forster,4.0,4.0,Southampton,46,1.707,47,3.657,48,1.978,44,1.654,44,1.632
M,Tella,4.3,4.3,Southampton,35,1.382,32,2.554,37,1.569,34,1.459,36,1.424
D,Odoi,4.2,4.2,Fulham,2,0.041,1,0.039,3,0.091,3,0.065,2,0.078
M,Elneny,4.2,4.2,Arsenal,18,0.615,22,1.436,24,0,23,0.772,21,0.698
G,Macey,4.0,4.0,Arsenal,0,,0,,0,0,0,,0,
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,33,0.62,25,0.858,24,0.556,20,0.6,23,0.776
D,Ivanovic,4.4,4.4,West Brom,0,,0,,0,,0,,0,
M,Thiago,5.5,5.5,Liverpool,67,2.064,67,2.458,64,2.343,64,2.326,59,2.234
G,Caprile,4.0,4.0,Leeds,0,0,0,0,0,0,1,0.039,1,0.043
M,Bogusz,4.3,4.3,Leeds,0,,0,,0,,0,,0,
D,Inniss,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
M,Benson,4.4,4.4,Burnley,1,0.037,2,0.071,2,0.074,3,0.102,3,0.116
D,Driscoll-Glennon,3.9,3.9,Burnley,1,0.031,2,0.063,2,0.058,3,0.065,5,0.203
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,70,2.981,67,5.889,69,3.293,66,2.74,66,2.601
M,Ünder,5.7,5.7,Leicester,14,0.683,16,1.513,16,0,18,0.707,15,0.697
D,Reguilón,5.6,5.6,Spurs,70,3.961,69,2.36,71,3.283,68,2.997,67,2.131
M,Bale,9.1,9.1,Spurs,52,3.631,54,3.015,52,3.043,52,3.159,53,2.616
M,Gallagher,5.5,5.5,West Brom,65,2.268,67,2.071,65,1.981,68,2.335,65,2.143
D,Hoever,4.4,4.4,Wolves,11,0.436,7,0.255,7,0.191,7,0.218,7,0.196
D,Semedo,5.3,5.3,Wolves,79,3.238,77,2.898,75,2.054,74,2.344,74,2.081
G,Rúnarsson,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0
G,Mendy,5.2,5.2,Chelsea,81,3.987,83,6.763,82,0,78,3.463,77,3.472
D,Llorente,4.4,4.4,Leeds,76,2.266,65,1.831,67,2.464,63,1.99,63,2.719
M,Molumby,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Goodridge,4.5,4.5,Burnley,0,,0,,0,,0,,0,
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Ramsey,4.5,4.5,Aston Villa,41,1.513,44,3.279,44,1.737,46,1.642,45,1.558
M,Krovinovic,4.9,4.9,West Brom,0,,0,,0,,0,,0,
D,Dias,6.1,6.2,Man City,85,4.295,81,3.178,73,3.843,73,3.385,73,3.59
M,Lookman,4.8,4.9,Fulham,78,2.769,75,3.805,71,3.255,71,2.674,76,3.943
D,Coufal,4.7,4.7,West Ham,66,2.661,67,2.456,68,2.259,69,2.9,66,2.692
D,Nkounkou,4.0,4.0,Everton,0,0,0,0,0,0,1,0.041,1,0.02
G,Kelleher,4.5,4.5,Liverpool,0,,0,,0,,0,,0,
D,Fofana,5.0,5.0,Leicester,72,2.523,74,5.233,73,0,71,1.703,71,2.311
D,Aina,4.4,4.5,Fulham,73,1.469,71,2.928,72,2.264,70,1.516,70,2.909
D,Ait Nouri,5.0,5.0,Wolves,50,2.016,42,1.544,32,0.858,37,1.147,34,0.935
F,Carlos Vinicius,6.9,6.9,Spurs,24,1.547,15,0.837,18,1.009,20,1.168,20,0.987
M,Diallo,4.5,4.5,Southampton,68,1.89,69,3.876,64,1.924,66,1.907,65,1.816
D,Godfrey,5.0,5.0,Everton,74,2.77,75,4.745,72,3.518,75,2.998,73,1.264
M,Partey,4.9,4.9,Arsenal,45,1.649,48,3.29,42,0,41,1.48,45,1.581
D,Telles,5.3,5.3,Man Utd,4,0.141,7,0.62,7,0,8,0.42,8,0.378
F,Cavani,7.9,7.9,Man Utd,73,3.542,69,7.52,73,0,69,3.994,68,3.618
M,Raphinha,5.4,5.5,Leeds,41,2.025,59,2.953,77,4.143,76,3.966,75,4.473
D,Andersen,4.5,4.5,Fulham,84,1.648,84,3.449,83,2.578,82,1.735,80,3.312
D,Adarabioyo,4.5,4.5,Fulham,85,1.787,86,3.673,82,2.683,82,1.853,82,3.539
G,Olsen,4.5,4.5,Everton,2,0.085,4,0.319,3,0.146,2,0.088,3,0.105
F,Zeqiri,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
M,Pellistri,5.2,5.2,Man Utd,0,,0,,0,0,0,,0,
D,Dawson,4.5,4.5,West Ham,69,2.839,67,2.517,63,2.145,65,2.796,62,2.594
D,Clyne,4.5,4.5,Crystal Palace,41,0.797,36,2.568,38,1.27,40,1.117,38,0.697
G,Henderson,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
F,Slimani,4.9,4.9,Leicester,0,,0,,0,0,0,,0,
G,Verrips,4.0,4.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Otasowie,4.5,4.5,Wolves,4,0.141,3,0.103,2,0.065,2,0.066,2,0.065
F,Grant,5.6,5.6,West Brom,5,0.265,5,0.236,4,0.186,6,0.321,6,0.311
G,Norris,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0
D,Rodon,5.0,5.0,Spurs,46,2.304,46,1.385,49,2.047,49,1.916,50,1.45
D,Kongolo,4.3,4.3,Fulham,0,,0,,0,,0,,0,
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,1,0.037,0,0
M,Benrahma,5.9,5.9,West Ham,62,3.137,61,2.924,60,2.663,56,2.881,58,3.068
F,Welbeck,5.5,5.5,Brighton,60,3.066,60,2.733,57,2.845,56,2.233,58,2.516
D,Phillips,4.1,4.1,Liverpool,39,1.167,56,2.451,78,3.553,77,3.404,72,3.506
F,N'Lundulu,4.5,4.5,Southampton,3,0.157,2,0.207,2,0.112,2,0.116,2,0.106
F,Thompson,4.5,4.5,Burnley,0,,0,,0,,0,,0,
F,Richardson,4.5,4.5,Burnley,1,0.053,1,0.049,2,0.108,2,0.09,2,0.111
G,Ziger,4.0,4.0,Chelsea,0,,0,,0,0,0,,0,
D,Rhys Williams,4.0,4.0,Liverpool,20,0.613,13,0.575,7,0.319,9,0.4,8,0.388
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
F,Simms,4.5,4.5,Everton,0,,0,,0,,0,,0,
G,Sánchez,4.6,4.5,Brighton,89,3.63,88,3.804,88,3.693,87,3.185,87,3.342
D,Ramsay,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,1,0.028
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,2,0.062,2,0.042,4,0.074,5,0.135,5,0.106
