Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Fernandes,11.6,11.2,Man Utd,82,5.13,79,4.124,79,9.446,77,0,76,5.045
F,Martial,8.6,8.6,Man Utd,0,,0,,0,,0,0,0,
M,Pereira,4.8,4.8,Man Utd,0,,0,,0,,0,0,0,
G,Henderson,5.2,5.2,Man Utd,59,2.353,60,2.268,58,4.812,59,0,60,2.787
M,Rashford,9.5,9.5,Man Utd,80,4.98,77,4.034,78,9.259,75,0,75,4.932
D,Tuanzebe,4.1,4.1,Man Utd,0,0,1,0.03,1,0.075,2,0,3,0.137
D,Lindelöf,4.8,4.8,Man Utd,85,2.744,74,2.037,70,4.973,70,0,73,3.244
M,McTominay,4.9,4.9,Man Utd,61,2.083,61,1.914,66,4.461,62,0,63,2.314
D,Bailly,4.8,4.8,Man Utd,6,0.189,22,0.591,26,1.81,29,0,25,1.096
M,James,6.2,6.2,Man Utd,23,1.126,25,1.074,26,2.454,26,0,26,1.326
D,Fosu-Mensah,4.3,4.3,Man Utd,0,,0,,0,,0,0,0,
D,Wan-Bissaka,5.7,5.7,Man Utd,89,3.113,84,2.461,85,6.486,82,0,81,3.857
D,Dalot,4.8,4.8,Man Utd,0,,0,,0,,0,0,0,
M,Greenwood,7.1,7.0,Man Utd,68,3.474,66,2.917,64,6.329,65,0,64,3.427
M,Chong,4.4,4.4,Man Utd,0,,0,,0,,0,0,0,
M,Garner,4.4,4.4,Man Utd,0,,0,,0,,0,0,0,
D,Williams,4.2,4.2,Man Utd,0,0,1,0.029,1,0.074,2,0,2,0.091
D,Mengi,3.9,3.9,Man Utd,0,,0,,0,,0,0,0,
F,Carroll,5.1,5.1,Newcastle,8,0.301,8,0.327,8,0.308,10,0.372,12,0.567
M,Shelvey,5.3,5.3,Newcastle,85,2.371,83,2.584,80,2.348,78,2.193,79,3.013
M,Ritchie,4.9,4.9,Newcastle,67,1.945,64,2.061,64,1.933,61,1.772,61,2.377
D,Fernández,4.7,4.7,Newcastle,85,1.351,83,2.13,80,1.739,81,1.304,78,3.375
D,Clark,4.5,4.5,Newcastle,85,1.37,81,2.113,80,1.764,79,1.292,77,3.349
G,Darlow,4.9,4.9,Newcastle,3,0.105,4,0.148,3,0.108,3,0.105,5,0.223
G,Dubravka,4.8,4.8,Newcastle,86,3.031,85,3.173,86,3.116,86,3.04,84,3.762
D,Lejeune,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
D,Lascelles,4.2,4.2,Newcastle,0,0,0,0,0,0,0,0,0,0
F,Gayle,5.9,5.9,Newcastle,17,0.693,10,0.465,11,0.474,8,0.333,9,0.51
M,Atsu,5.2,5.2,Newcastle,0,,0,,0,,0,,0,
D,Dummett,4.4,4.4,Newcastle,75,1.159,73,1.81,74,1.573,74,1.173,72,2.904
D,Manquillo,4.2,4.2,Newcastle,15,0.255,14,0.366,15,0.338,17,0.292,16,0.669
D,Krafth,4.2,4.2,Newcastle,17,0.307,18,0.496,22,0.523,24,0.439,25,1.092
D,Schär,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Yedlin,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Hayden,4.6,4.6,Newcastle,0,,0,,0,,0,,0,
M,Aarons,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
M,Saint-Maximin,5.1,5.1,Newcastle,34,1.299,59,2.492,59,2.288,59,2.154,59,3.191
M,Almirón,5.6,5.6,Newcastle,76,2.502,72,2.735,71,2.494,74,2.44,71,3.378
F,Joelinton,5.7,5.7,Newcastle,63,2.118,57,2.175,54,1.923,52,1.792,52,2.454
F,Muto,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Watts,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
F,Sharp,5.5,5.5,Sheffield Utd,0,,0,,0,,0,,0,
F,McGoldrick,5.2,5.2,Sheffield Utd,69,2.826,64,2.511,63,2.888,62,2.482,62,2.811
D,Basham,4.6,4.6,Sheffield Utd,17,0.46,40,0.716,58,1.919,75,1.646,72,2.045
M,Fleck,5.6,5.6,Sheffield Utd,77,2.393,73,2.15,68,2.333,68,2.084,67,2.227
D,Stevens,5.0,5.0,Sheffield Utd,86,2.472,83,1.611,83,2.989,81,1.963,80,2.515
G,Moore,4.3,4.3,Sheffield Utd,0,,0,,0,,0,,0,
M,Norwood,4.5,4.5,Sheffield Utd,73,2.514,65,2.125,61,2.336,59,2.006,57,2.133
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,0,0,1,0.041,1,0.036,1,0.039
D,Baldock,4.9,4.9,Sheffield Utd,79,2.206,81,1.51,77,2.692,76,1.782,72,2.188
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,,0,,0,,0,,0,
D,Egan,4.7,4.7,Sheffield Utd,87,2.368,83,1.488,82,2.789,81,1.839,79,2.322
D,O'Connell,4.7,4.7,Sheffield Utd,0,,0,,0,,0,,0,
M,Lundstram,4.9,4.9,Sheffield Utd,57,1.983,48,1.595,44,1.681,34,1.186,39,1.461
M,Osborn,4.7,4.7,Sheffield Utd,30,1.095,27,0.931,22,0.857,22,0.783,25,0.947
F,McBurnie,5.6,5.6,Sheffield Utd,0,,0,,0,,0,,0,
F,Callum Robinson,5.2,5.2,West Brom,37,1.606,35,1.601,35,1.419,38,1.527,36,1.626
F,Mousset,5.8,5.8,Sheffield Utd,25,1.146,26,1.133,26,1.309,25,1.109,28,1.388
M,Berge,4.9,4.9,Sheffield Utd,14,0.502,38,1.239,59,2.096,76,2.348,71,2.393
F,Long,5.1,5.1,Southampton,0,0,0,,0,,0,,0,
D,Bertrand,5.0,5.0,Southampton,0,0,86,2.298,85,4.787,84,3.05,82,2.403
G,McCarthy,4.4,4.4,Southampton,0,0,30,1.115,27,2.104,26,1.083,28,1.059
M,Oriol Romeu,4.5,4.5,Southampton,0,0,0,,0,,0,,0,
M,Redmond,6.4,6.4,Southampton,0,0,60,2.339,60,4.782,59,2.561,60,2.647
F,Ings,8.4,8.4,Southampton,0,0,68,3.398,66,6.723,67,3.794,66,3.959
D,Stephens,4.6,4.6,Southampton,0,0,2,0.055,2,0.115,2,0.073,4,0.118
M,Armstrong,5.5,5.5,Southampton,0,0,66,2.392,69,5.079,64,2.566,67,2.689
D,Vestergaard,4.7,4.7,Southampton,0,0,85,2.501,83,5.199,83,3.344,84,2.738
M,Ward-Prowse,5.9,5.9,Southampton,0,0,84,3.178,84,6.545,83,3.578,80,3.543
G,Gunn,4.3,4.3,Southampton,0,0,0,,0,,0,,0,
M,Boufal,5.4,5.4,Southampton,0,0,0,,0,,0,,0,
M,Reed,4.4,4.4,Fulham,0,0,73,1.94,71,2.398,71,2.186,70,1.939
M,Sims,4.3,4.3,Southampton,0,0,0,,0,,0,,0,
D,Walker-Peters,4.7,4.7,Southampton,0,0,81,2.146,80,4.471,76,2.749,78,2.247
D,Bednarek,4.8,4.8,Southampton,0,0,86,2.148,83,4.368,82,2.826,82,2.212
F,Adams,5.8,5.8,Southampton,0,0,43,1.939,42,3.862,42,2.106,43,2.252
D,Valery,4.7,4.7,Southampton,0,0,0,,0,,0,,0,
M,Smallbone,4.3,4.3,Southampton,0,0,0,,0,,0,,0,
D,Vokins,3.9,3.9,Southampton,0,0,0,,0,,0,,0,
F,Obafemi,4.6,4.6,Southampton,0,0,2,0.094,3,0.287,3,0.155,6,0.321
M,Djenepo,5.4,5.4,Southampton,0,0,39,1.468,39,2.997,41,1.698,43,1.805
G,Lloris,5.6,5.6,Spurs,0,0,88,4.2,87,3.4,87,3.866,87,3.666
D,Rose,4.7,4.7,Spurs,0,0,0,,0,,0,,0,
M,Sissoko,4.7,4.7,Spurs,0,0,31,1.25,32,1.113,33,1.206,30,1.107
D,Alderweireld,5.4,5.4,Spurs,0,0,48,2.302,52,1.579,50,2.067,50,1.896
M,Lamela,5.7,5.7,Spurs,0,0,35,1.941,36,1.655,40,1.89,38,1.849
F,Kane,11.8,11.7,Spurs,0,0,82,6.612,81,5.401,80,5.281,78,5.518
D,Aurier,5.2,5.2,Spurs,0,0,30,1.679,20,0.722,17,0.8,18,0.799
M,Son,9.5,9.2,Spurs,0,0,77,6.087,76,4.804,74,4.808,72,4.918
D,Dier,4.6,4.6,Spurs,0,0,47,2.311,46,1.445,47,1.978,46,1.79
M,Lucas Moura,6.7,6.7,Spurs,0,0,49,2.801,48,2.285,48,2.353,47,2.378
G,Gazzaniga,4.3,4.3,Spurs,0,0,0,,0,,0,,0,
M,Alli,7.4,7.4,Spurs,0,0,21,1.263,22,1.101,22,1.127,25,1.329
D,Davies,4.5,4.5,Spurs,0,0,0,,0,,0,,0,
M,Højbjerg,4.9,4.9,Spurs,0,0,82,2.895,79,2.361,78,2.511,78,2.508
M,Winks,5.1,5.1,Spurs,0,0,1,0.035,1,0.031,2,0.065,3,0.097
D,Sánchez,5.2,5.2,Spurs,0,0,48,2.261,51,1.53,48,1.944,48,1.792
D,Sessegnon,4.7,4.7,Spurs,0,0,0,,0,,0,,0,
M,Bergwijn,7.0,7.0,Spurs,0,0,4,0.22,4,0.188,5,0.239,3,0.148
M,Fernandes,4.7,4.7,Spurs,0,0,0,,0,,0,,0,
D,Tanganga,4.9,4.9,Spurs,0,0,15,0.687,12,0.349,9,0.354,8,0.289
M,Lo Celso,6.9,6.9,Spurs,0,0,42,2.151,41,1.735,41,1.813,42,1.897
M,Skipp,4.4,4.4,Spurs,0,0,0,,0,,0,,0,
M,Ndombele,5.9,5.9,Spurs,0,0,54,2.425,59,2.215,55,2.187,57,2.278
D,Foyth,4.3,4.3,Spurs,0,0,0,,0,,0,,0,
D,Gibbs,4.3,4.3,West Brom,22,0.618,21,0.737,27,0.625,29,0.599,27,0.824
F,Robson-Kanu,5.2,5.2,West Brom,17,0.855,17,0.893,20,0.907,21,0.949,20,1.045
M,Livermore,4.7,4.7,West Brom,14,0.468,13,0.448,13,0.411,15,0.471,14,0.475
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,59,2.247,56,2.239,57,2.013,52,1.836,56,2.215
D,Bartley,4.4,4.4,West Brom,74,1.996,79,2.719,80,1.725,80,1.524,77,2.271
M,Sawyers,4.6,4.6,West Brom,5,0.158,5,0.162,5,0.152,8,0.241,8,0.254
D,Hegazi,4.1,4.1,West Brom,0,,0,,0,,0,,0,
F,Austin,5.1,5.1,West Brom,0,,0,,0,,0,,0,
F,Zohore,4.8,4.8,West Brom,0,,0,,0,,0,,0,
G,Johnstone,4.5,4.5,West Brom,89,3.382,88,3.656,89,3.238,87,3.121,86,3.334
D,Townsend,4.4,4.4,West Brom,71,1.874,72,2.433,67,1.436,65,1.232,70,2.022
D,Ajayi,4.8,4.8,West Brom,44,1.274,42,1.527,41,0.975,45,0.955,44,1.388
M,Leko,4.5,4.5,West Brom,0,,0,,0,,0,,0,
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,88,2.336,86,2.906,83,1.778,80,1.519,80,2.327
M,Field,4.8,4.8,West Brom,0,,0,,0,,0,,0,
M,Burke,4.1,4.1,Sheffield Utd,49,2.13,47,1.915,49,2.364,47,1.957,46,2.146
D,O'Shea,4.2,4.2,West Brom,78,1.859,76,2.36,78,1.507,74,1.246,71,1.873
M,Harper,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Noble,4.5,4.5,West Ham,63,2.096,62,2.559,61,2.373,61,2.191,63,2.574
M,Snodgrass,5.6,5.6,West Brom,5,0.194,24,0.945,26,0.914,26,0.909,26,1.013
G,Martin,3.9,3.9,West Ham,0,,0,,0,,0,,0,
G,Randolph,4.3,4.3,West Ham,0,0,1,0.044,3,0.124,5,0.196,4,0.173
G,Fabianski,5.0,5.0,West Ham,89,3.306,88,3.82,86,3.54,85,3.328,87,3.747
D,Ogbonna,4.7,4.7,West Ham,89,2.156,85,3.254,81,2.732,82,2.423,79,2.993
G,Roberto,4.5,4.5,West Ham,0,,0,,0,,0,,0,
M,Wilshere,4.9,4.9,West Ham,0,,0,,0,,0,,0,
D,Cresswell,5.8,5.8,West Ham,38,1.062,53,2.317,67,2.574,68,2.264,67,2.893
M,Yarmolenko,5.5,5.5,West Ham,59,2.377,58,3.04,59,2.898,59,2.62,58,3.029
F,Antonio,6.5,6.5,West Ham,0,,0,,0,,0,,0,
D,Fredericks,4.2,4.2,West Ham,6,0.143,6,0.217,6,0.192,6,0.171,6,0.215
M,Lanzini,6.4,6.4,West Ham,27,1.033,24,1.133,24,1.07,24,0.994,24,1.127
M,Felipe Anderson,6.1,6.1,West Ham,0,,0,,0,,0,,0,
F,Haller,6.1,6.1,West Ham,0,,0,,0,,0,,0,
D,Masuaku,4.3,4.3,West Ham,15,0.416,30,1.3,40,1.528,37,1.23,43,1.842
D,Balbuena,4.1,4.1,West Ham,30,0.774,2,0.079,2,0.07,2,0.063,2,0.078
F,Hugill,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Bowen,6.0,6.0,West Ham,72,3.33,69,4.311,66,3.864,69,3.642,69,4.303
M,Diangana,5.0,5.0,West Brom,1,0.042,1,0.043,1,0.039,1,0.039,2,0.086
F,Ajeti,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Rice,4.7,4.7,West Ham,0,,0,,0,,0,,0,
M,Soucek,5.3,5.3,West Ham,88,2.705,84,3.191,83,2.957,81,2.705,82,3.096
M,Fornals,5.8,5.8,West Ham,61,2.068,62,2.558,62,2.418,60,2.184,61,2.505
D,Diop,4.3,4.3,West Ham,87,2.075,49,1.864,42,1.416,45,1.329,44,1.659
D,Johnson,3.9,3.9,West Ham,39,1.1,27,1.189,24,0.94,23,0.781,22,0.96
G,Ruddy,4.3,4.3,Wolves,0,0,0,0,0,0,2,0.074,2,0.079
M,Moutinho,5.1,5.1,Wolves,84,3.183,81,2.879,76,2.609,74,2.348,72,2.376
G,Patrício,5.3,5.3,Wolves,89,4.075,88,3.836,88,3.667,87,3.242,87,3.452
D,Bennett,4.4,4.4,Wolves,0,,0,,0,,0,,0,
D,Doherty,5.6,5.6,Spurs,0,0,22,1.203,33,1.18,46,2.128,48,2.097
D,Boly,5.4,5.4,Wolves,81,3.734,71,2.927,71,2.623,69,1.9,73,2.36
D,Coady,4.9,4.8,Wolves,79,3.352,76,2.916,72,2.476,74,1.889,70,2.125
F,Jiménez,8.1,8.1,Wolves,14,0.922,36,2.143,55,2.97,74,3.509,72,3.529
D,Saïss,5.0,5.0,Wolves,77,3.767,71,3.164,72,2.866,65,1.896,65,2.231
D,Jonny,5.4,5.4,Wolves,0,,0,,0,,0,,0,
F,Bonatini,4.8,4.8,Wolves,0,,0,,0,,0,,0,
M,Dendoncker,4.6,4.6,Wolves,86,3.405,74,2.805,67,2.448,63,2.152,64,2.24
M,Traoré,6.0,6.0,Wolves,80,3.695,77,3.344,77,3.116,74,2.776,74,2.869
M,Neves,5.1,5.1,Wolves,0,0,34,1.469,54,2.146,70,2.498,71,2.599
D,Buur,3.9,3.9,Wolves,0,,0,,0,,0,,0,
M,Jota,7.0,6.9,Liverpool,53,4.126,50,2.805,51,3.879,49,3.583,53,3.844
M,Podence,5.3,5.3,Wolves,65,3.438,60,2.961,62,2.862,57,2.392,60,2.596
D,Kilman,3.9,3.9,Wolves,1,0.042,2,0.076,2,0.069,1,0.027,1,0.031
D,Vinagre,4.1,4.1,Wolves,0,,0,,0,,0,,0,
G,Sarkic,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Gibbs-White,4.9,4.9,Wolves,10,0.46,13,0.565,10,0.414,7,0.274,7,0.278
M,Neto,5.6,5.6,Wolves,0,,0,,0,,0,,0,
M,Jordao,4.3,4.3,Wolves,0,,0,,0,,0,,0,
F,Campana,4.8,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Willian,7.5,7.5,Arsenal,8,0.453,6,0.345,7,0.744,6,0,7,0.388
D,Salisu,4.3,4.3,Southampton,0,0,10,0.267,14,0.779,16,0.568,14,0.401
M,Sean Longstaff,4.6,4.6,Newcastle,56,1.629,53,1.686,56,1.686,54,1.569,54,2
M,Pereira,5.4,5.4,West Brom,76,3.494,69,3.429,69,2.842,70,2.856,71,3.43
G,Hart,4.2,4.2,Spurs,0,0,1,0.047,2,0.077,2,0.088,2,0.084
G,Ramsdale,4.6,4.6,Sheffield Utd,90,3.392,89,3.121,88,3.583,88,3.189,88,3.398
D,Robinson,4.4,4.4,Fulham,0,0,63,1.286,61,2.614,62,2.027,62,1.367
M,Hendrick,4.5,4.5,Newcastle,14,0.457,14,0.493,13,0.436,12,0.39,13,0.529
D,Dann,4.2,4.2,Crystal Palace,3,0.074,7,0.154,6,0.446,7,0.242,8,0.236
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,0,0,0,0,0,0,0,0,0
M,Eze,5.8,5.8,Crystal Palace,72,2.444,69,2.357,68,5.715,69,2.856,68,2.566
D,Thiago Silva,5.6,5.6,Chelsea,77,3.265,69,3.614,70,4.899,69,0,68,2.92
D,Koch,4.3,4.3,Leeds,61,1.575,59,1.758,37,1.104,44,1.754,44,1.498
F,Rodrigo,5.7,5.7,Leeds,16,0.726,35,1.527,39,1.779,37,1.804,38,1.809
M,Lemina,4.5,4.5,Fulham,0,0,61,1.675,55,1.913,54,1.724,54,1.556
D,Gabriel,4.9,4.9,Arsenal,57,2.338,42,1.72,38,2.741,31,0,30,1.267
M,van de Beek,6.6,6.6,Man Utd,7,0.33,9,0.375,9,0.815,11,0,11,0.537
D,Cash,5.0,5.0,Aston Villa,82,3.625,80,2.311,78,4.601,77,2.899,76,1.858
M,Murphy,4.9,4.9,Newcastle,64,1.9,66,2.147,61,1.895,62,1.84,60,2.335
D,Castagne,5.7,5.7,Leicester,69,3.976,65,2.929,61,5.223,61,0,55,1.615
D,Kipre,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Havertz,8.2,8.2,Chelsea,69,4.27,66,4.588,65,7.132,65,0,64,3.916
M,Ceballos,4.7,4.7,Arsenal,45,1.772,43,1.715,45,3.395,45,0,45,1.76
M,Allan,5.2,5.2,Everton,73,2.175,66,2.328,58,3.864,63,2.469,63,2.197
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,1,0.036
F,Fabio Silva,5.2,5.2,Wolves,46,2.517,40,2.099,40,1.979,37,1.692,35,1.653
D,Marçal,4.7,4.7,Wolves,3,0.135,28,1.159,36,1.341,49,1.37,51,1.669
F,Wilson,6.5,6.5,Newcastle,80,3.16,71,3.428,70,3.001,67,2.721,68,4.238
M,Fraser,5.6,5.6,Newcastle,0,0,15,0.624,22,0.846,32,1.152,33,1.639
M,Rodríguez,7.7,7.7,Everton,67,2.98,55,3.257,52,5.493,58,3.878,57,3.197
D,Ampadu,4.3,4.3,Sheffield Utd,77,2.056,73,1.283,64,2.149,65,1.461,68,1.966
D,Bogle,4.3,4.3,Sheffield Utd,19,0.599,18,0.401,21,0.819,20,0.538,23,0.788
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Doucouré,5.1,5.1,Everton,0,0,0,0,28,2.077,0,0,0,0
D,Lewis,4.1,4.1,Newcastle,4,0.068,6,0.152,6,0.133,6,0.103,9,0.355
F,Watkins,6.5,6.5,Aston Villa,85,4.832,78,3.609,75,7.214,75,3.765,74,3.363
M,Vitinha,4.7,4.7,Wolves,31,1.477,29,1.302,23,0.977,24,0.951,23,0.936
G,Areola,4.6,4.6,Fulham,0,0,89,3.18,88,4,87,3.536,87,3.164
D,Tete,4.3,4.3,Fulham,0,0,46,0.995,58,2.634,57,1.972,58,1.35
M,Mendy,4.2,4.2,Leicester,6,0.208,10,0.324,9,0.58,7,0,8,0.238
D,Dunne,3.8,3.8,Burnley,0,0,2,0.06,2,0.063,2,0.058,4,0.084
D,Thomas,3.9,3.9,Burnley,0,,0,,0,,0,,0,
D,Carter-Vickers,3.9,3.9,Spurs,0,0,0,,0,,0,,0,
D,Woods,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
G,Forster,4.0,4.0,Southampton,0,0,59,2.202,62,4.856,63,2.633,61,2.318
M,Tella,4.3,4.3,Southampton,0,0,20,0.785,20,1.597,22,0.938,18,0.784
D,Odoi,4.2,4.2,Fulham,0,0,2,0.041,2,0.081,2,0.063,3,0.066
M,Elneny,4.2,4.2,Arsenal,18,0.61,22,0.75,21,1.378,24,0,23,0.775
G,Macey,4.0,4.0,Arsenal,0,,0,,0,,0,0,0,
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,1,0.036
D,Jagielka,3.9,3.9,Sheffield Utd,38,1.068,31,0.593,26,0.904,19,0.456,20,0.606
D,Ivanovic,4.4,4.4,West Brom,0,,0,,0,,0,,0,
M,Thiago,5.5,5.5,Liverpool,61,2.343,54,1.718,55,2.065,55,2.041,56,2.078
G,Caprile,4.0,4.0,Leeds,0,0,0,0,0,0,0,0,0,0
M,Bogusz,4.3,4.3,Leeds,0,,0,,0,,0,,0,
D,Inniss,4.0,4.0,Crystal Palace,0,,0,,0,,0,,0,
M,Benson,4.4,4.4,Burnley,1,0.035,1,0.036,2,0.071,2,0.074,3,0.101
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,1,0.03,2,0.064,2,0.059,3,0.063
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,1,0.049,1,0.046
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.8,5.8,Aston Villa,63,3.456,66,2.866,63,5.671,63,3.021,60,2.545
M,Ünder,5.7,5.7,Leicester,14,0.742,15,0.731,13,1.227,12,0,15,0.588
D,Reguilón,5.6,5.5,Spurs,0,0,65,3.558,64,2.228,66,3.032,64,2.76
M,Bale,9.2,9.2,Spurs,0,0,48,3.322,45,2.544,46,2.667,49,2.963
M,Gallagher,5.5,5.5,West Brom,73,2.407,69,2.384,68,2.069,69,2.079,65,2.215
D,Hoever,4.4,4.4,Wolves,11,0.486,8,0.321,7,0.252,8,0.221,9,0.288
D,Semedo,5.3,5.3,Wolves,81,3.712,80,3.315,76,2.824,74,2.06,71,2.323
G,Rúnarsson,4.4,4.4,Arsenal,0,,0,,0,,0,0,0,
G,Mendy,5.2,5.2,Chelsea,89,3.984,88,4.447,88,7.284,88,0,87,3.921
D,Llorente,4.4,4.4,Leeds,70,1.675,71,1.985,58,1.608,57,2.142,55,1.754
M,Molumby,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Goodridge,4.5,4.5,Burnley,0,,0,,0,,0,,0,
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Ramsey,4.5,4.5,Aston Villa,40,1.775,36,1.352,30,2.31,32,1.281,32,1.18
M,Krovinovic,4.9,4.9,West Brom,0,,0,,0,,0,,0,
D,Dias,6.2,6.2,Man City,0,0,74,3.807,72,2.839,71,3.769,70,3.222
M,Lookman,4.9,4.9,Fulham,0,0,78,2.713,74,3.768,74,3.353,72,2.709
D,Coufal,4.6,4.6,West Ham,72,1.977,68,2.978,69,2.679,68,2.278,68,2.953
D,Nkounkou,4.0,4.0,Everton,1,0.028,1,0.038,0,0,0,0,0,0
G,Kelleher,4.5,4.5,Liverpool,0,,0,,0,,0,,0,
D,Fofana,5.0,5.0,Leicester,75,3.808,73,2.803,72,5.283,70,0,69,1.72
D,Aina,4.5,4.5,Fulham,0,0,74,1.492,70,3.001,71,2.311,68,1.487
D,Ait Nouri,5.0,5.0,Wolves,69,3.109,51,2.078,44,1.595,33,0.899,34,1.088
F,Carlos Vinicius,6.9,6.9,Spurs,0,0,28,1.789,28,1.535,26,1.426,28,1.612
M,Diallo,4.5,4.5,Southampton,0,0,72,1.964,67,3.77,73,2.154,68,1.963
D,Godfrey,5.0,5.0,Everton,83,2.132,78,2.837,72,4.441,73,3.454,74,2.94
M,Partey,4.9,4.9,Arsenal,48,1.722,43,1.574,44,3.05,43,0,44,1.585
D,Telles,5.3,5.3,Man Utd,2,0.083,4,0.137,6,0.523,7,0,9,0.474
F,Cavani,7.9,7.9,Man Utd,73,4.16,72,3.494,70,7.524,69,0,71,4.08
M,Raphinha,5.5,5.5,Leeds,60,2.739,80,3.603,77,3.722,78,4.167,75,3.858
D,Andersen,4.5,4.5,Fulham,0,0,85,1.672,85,3.632,83,2.671,81,1.73
D,Adarabioyo,4.5,4.5,Fulham,0,0,85,1.79,84,3.725,84,2.841,82,1.868
G,Olsen,4.5,4.5,Everton,0,0,0,0,5,0.394,1,0.048,2,0.088
F,Zeqiri,5.0,5.0,Brighton,1,0.054,1,0.055,1,0.049,1,0.052,2,0.086
M,Pellistri,5.2,5.2,Man Utd,0,,0,,0,,0,0,0,
D,Dawson,4.5,4.5,West Ham,0,0,68,3.034,65,2.582,62,2.129,64,2.834
D,Clyne,4.5,4.5,Crystal Palace,2,0.049,21,0.443,33,2.392,38,1.279,46,1.309
G,Henderson,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0
F,Slimani,4.9,4.9,Leicester,0,,0,,0,,0,0,0,
G,Verrips,4.0,4.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Otasowie,4.5,4.5,Wolves,4,0.146,3,0.105,3,0.103,2,0.065,1,0.033
F,Grant,5.6,5.6,West Brom,3,0.154,3,0.158,3,0.14,3,0.139,4,0.211
G,Norris,4.0,4.0,Burnley,0,,0,,0,,0,,0,
D,Rodon,5.0,5.0,Spurs,0,0,62,2.993,56,1.709,56,2.326,56,2.136
D,Kongolo,4.3,4.3,Fulham,0,0,0,,0,,0,,0,
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Benrahma,5.9,5.9,West Ham,61,2.45,57,2.959,60,2.92,62,2.751,60,3.094
F,Welbeck,5.5,5.5,Brighton,65,3.364,63,3.296,57,2.631,57,2.835,56,2.245
D,Phillips,4.1,4.1,Liverpool,60,2.94,81,2.393,81,3.622,81,3.709,77,3.516
F,N'Lundulu,4.5,4.5,Southampton,0,0,1,0.05,1,0.102,3,0.165,3,0.172
F,Thompson,4.5,4.5,Burnley,0,,0,,0,,0,,0,
F,Richardson,4.5,4.5,Burnley,0,0,1,0.05,2,0.095,1,0.053,3,0.133
G,Ziger,4.0,4.0,Chelsea,0,,0,,0,,0,0,0,
D,Rhys Williams,4.0,4.0,Liverpool,18,0.888,8,0.247,10,0.451,9,0.413,12,0.551
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
F,Simms,4.5,4.5,Everton,0,,0,,0,,0,,0,
G,Sánchez,4.5,4.5,Brighton,90,4.264,88,3.65,88,3.807,88,3.688,86,3.159
D,Ramsay,4.0,4.0,Southampton,0,0,0,0,1,0.059,1,0.037,0,0
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,1,0.025,2,0.063,3,0.062,4,0.073,5,0.134
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Bryan,3.9,3.9,Sheffield Utd,52,1.434,49,0.909,46,1.583,38,0.89,38,1.138
G,Grant,4.0,4.0,Man Utd,0,,0,,0,,0,0,0,
M,Anjorin,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,1,0.044
