Pos,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Lingard,6.5,6.4,West Ham,73,3.968,67,2.846,64,3.45,64,3.326,63,2.982
M,Fernandes,11.6,11.2,Man Utd,82,6.057,79,4.879,77,4.139,76,4.633,76,4.466
F,Martial,8.6,8.6,Man Utd,0,,0,,0,,0,,0,
M,Pereira,4.8,4.8,Man Utd,0,,0,,0,,0,,0,
G,Henderson,5.2,5.2,Man Utd,49,2.395,48,1.949,49,1.877,49,2.059,48,2.031
M,Rashford,9.5,9.5,Man Utd,82,6.028,78,4.818,79,4.281,75,4.57,75,4.42
D,Tuanzebe,4.1,4.1,Man Utd,1,0.049,5,0.174,3,0.09,2,0.075,2,0.076
D,Lindelöf,4.8,4.8,Man Utd,88,4.237,79,2.578,76,2.105,71,2.529,74,2.682
M,McTominay,4.9,4.9,Man Utd,53,2.099,52,1.8,52,1.674,52,1.811,54,1.851
D,Bailly,4.8,4.8,Man Utd,0,0,12,0.384,19,0.514,27,0.942,28,0.989
M,James,6.2,6.2,Man Utd,21,1.171,40,1.92,38,1.644,39,1.85,39,1.806
D,Fosu-Mensah,4.3,4.3,Man Utd,0,,0,,0,,0,,0,
D,Wan-Bissaka,5.7,5.7,Man Utd,89,4.598,85,3.001,85,2.508,84,3.203,83,3.206
D,Dalot,4.8,4.8,Man Utd,0,,0,,0,,0,,0,
M,Greenwood,7.0,7.0,Man Utd,64,3.751,55,2.797,57,2.595,55,2.765,54,2.655
M,Chong,4.4,4.4,Man Utd,0,,0,,0,,0,,0,
M,Garner,4.4,4.4,Man Utd,0,,0,,0,,0,,0,
D,Williams,4.2,4.2,Man Utd,0,0,1,0.034,2,0.058,1,0.037,1,0.037
D,Mengi,3.9,3.9,Man Utd,0,,0,,0,,0,,0,
F,Carroll,5.1,5.1,Newcastle,5,0.239,6,0.243,6,0.264,8,0.335,9,0.35
M,Shelvey,5.3,5.3,Newcastle,86,2.771,82,2.254,82,2.488,81,2.361,79,2.145
M,Ritchie,4.9,4.9,Newcastle,47,1.563,46,1.335,45,1.422,48,1.453,48,1.364
D,Fernández,4.7,4.7,Newcastle,86,2.428,85,1.183,82,1.95,79,1.682,81,1.071
D,Clark,4.5,4.5,Newcastle,86,2.457,84,1.202,81,1.97,80,1.736,79,1.071
G,Darlow,4.9,4.9,Newcastle,8,0.306,9,0.314,10,0.368,10,0.36,7,0.245
G,Dubravka,4.8,4.8,Newcastle,81,3.118,80,2.813,79,2.923,79,2.863,82,2.886
D,Lejeune,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
D,Lascelles,4.2,4.2,Newcastle,0,,0,,0,,0,,0,
F,Gayle,5.9,5.9,Newcastle,21,1.028,20,0.816,19,0.849,20,0.851,21,0.827
M,Atsu,5.2,5.2,Newcastle,0,,0,,0,,0,,0,
D,Dummett,4.4,4.4,Newcastle,75,2.083,73,1.043,72,1.712,72,1.543,70,0.955
D,Manquillo,4.2,4.2,Newcastle,23,0.655,23,0.348,25,0.612,24,0.531,22,0.318
D,Krafth,4.2,4.2,Newcastle,21,0.634,31,0.507,29,0.752,30,0.705,32,0.497
D,Schär,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Yedlin,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Hayden,4.6,4.6,Newcastle,0,,0,,0,,0,,0,
M,Aarons,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
M,Saint-Maximin,5.1,5.1,Newcastle,56,2.404,56,1.969,54,2.124,54,2.022,50,1.722
M,Almirón,5.6,5.6,Newcastle,73,2.866,72,2.334,72,2.597,70,2.417,68,2.157
F,Joelinton,5.7,5.7,Newcastle,58,2.231,49,1.652,50,1.822,49,1.714,47,1.551
F,Muto,4.8,4.8,Newcastle,0,,0,,0,,0,,0,
D,Watts,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
F,Sharp,5.5,5.5,Sheffield Utd,0,0,31,1.536,47,2.042,58,3.079,60,2.632
F,McGoldrick,5.2,5.2,Sheffield Utd,59,2.362,49,2.14,46,1.863,45,2.219,40,1.693
D,Basham,4.6,4.6,Sheffield Utd,0,0,41,1.11,60,1.109,77,2.677,76,1.686
M,Fleck,5.6,5.6,Sheffield Utd,82,2.406,79,2.411,71,2.042,68,2.326,61,1.854
D,Stevens,5.0,5.0,Sheffield Utd,86,2.426,85,2.56,81,1.704,80,3.165,79,1.994
G,Moore,4.3,4.3,Sheffield Utd,0,,0,,0,,0,,0,
M,Norwood,4.5,4.5,Sheffield Utd,69,2.328,65,2.309,55,1.818,52,2.076,49,1.7
G,Foderingham,4.3,4.3,Sheffield Utd,0,0,1,0.038,2,0.071,1,0.042,2,0.073
D,Baldock,4.9,4.9,Sheffield Utd,82,2.258,79,2.305,78,1.585,75,2.864,75,1.835
D,Jack Robinson,4.2,4.2,Sheffield Utd,0,,0,,0,,0,,0,
D,Egan,4.7,4.7,Sheffield Utd,88,2.362,85,2.396,81,1.581,80,2.956,77,1.82
D,O'Connell,4.7,4.7,Sheffield Utd,0,,0,,0,,0,,0,
M,Lundstram,4.9,4.9,Sheffield Utd,76,2.481,67,2.317,60,1.937,53,2.056,54,1.821
M,Osborn,4.7,4.7,Sheffield Utd,17,0.579,17,0.592,15,0.496,14,0.522,12,0.408
F,McBurnie,5.6,5.6,Sheffield Utd,27,1.114,44,1.84,38,1.503,36,1.69,36,1.467
F,Callum Robinson,5.2,5.2,West Brom,37,1.469,37,1.553,38,1.639,36,1.409,36,1.426
F,Mousset,5.8,5.8,Sheffield Utd,14,0.629,7,0.34,5,0.226,4,0.217,4,0.187
M,Berge,4.9,4.9,Sheffield Utd,0,0,0,0,37,1.238,58,2.193,76,2.429
F,Long,5.1,5.1,Southampton,0,,0,0,0,,0,,0,
D,Bertrand,5.0,5.0,Southampton,89,2.111,0,0,84,2.39,85,1.448,82,2.986
G,McCarthy,4.4,4.4,Southampton,29,1.046,0,0,28,1.058,34,1.188,28,1.164
M,Oriol Romeu,4.5,4.5,Southampton,0,,0,0,0,,0,,0,
M,Redmond,6.4,6.4,Southampton,59,2.38,0,0,58,2.445,60,2.23,60,2.775
F,Ings,8.4,8.4,Southampton,67,3.267,0,0,68,3.485,65,2.88,64,3.62
D,Stephens,4.6,4.6,Southampton,1,0.025,0,0,3,0.087,2,0.037,5,0.182
M,Armstrong,5.5,5.5,Southampton,69,2.477,0,0,66,2.488,65,2.188,65,2.643
D,Vestergaard,4.7,4.7,Southampton,88,2.127,0,0,82,2.397,83,1.461,81,3.036
M,Ward-Prowse,5.9,5.9,Southampton,87,3.012,0,0,83,3.032,81,2.613,78,3.121
G,Gunn,4.3,4.3,Southampton,0,,0,0,0,,0,,0,
M,Boufal,5.4,5.4,Southampton,0,,0,0,0,,0,,0,
M,Reed,4.4,4.4,Fulham,77,2.163,0,0,76,2.017,72,2.394,74,2.249
M,Sims,4.3,4.3,Southampton,0,,0,0,0,,0,,0,
D,Walker-Peters,4.7,4.7,Southampton,84,1.953,0,0,81,2.277,79,1.319,79,2.86
D,Bednarek,4.8,4.8,Southampton,88,1.935,0,0,84,2.25,82,1.271,81,2.797
F,Adams,5.8,5.8,Southampton,44,2.008,0,0,45,2.131,45,1.881,46,2.349
D,Valery,4.7,4.7,Southampton,0,,0,0,0,,0,,0,
M,Smallbone,4.3,4.3,Southampton,0,,0,0,0,,0,,0,
D,Vokins,3.9,3.9,Southampton,0,,0,0,0,,0,,0,
F,Obafemi,4.6,4.6,Southampton,0,,0,0,0,,0,,0,
M,Djenepo,5.4,5.4,Southampton,34,1.229,0,0,39,1.445,43,1.42,40,1.588
G,Lloris,5.6,5.6,Spurs,89,7.647,0,0,87,4.26,86,3.372,86,3.843
D,Rose,4.7,4.7,Spurs,0,,0,0,0,,0,,0,
M,Sissoko,4.7,4.7,Spurs,15,1.078,0,0,21,0.827,21,0.723,21,0.759
D,Alderweireld,5.4,5.4,Spurs,29,2.232,0,0,30,1.488,29,0.893,29,1.211
M,Lamela,5.7,5.7,Spurs,33,3.17,0,0,32,1.783,33,1.532,30,1.444
F,Kane,11.7,11.6,Spurs,86,11.833,0,0,82,6.571,81,5.438,80,5.347
D,Aurier,5.2,5.2,Spurs,56,4.937,0,0,54,3.08,52,1.852,52,2.457
M,Son,9.4,9.2,Spurs,74,8.541,0,0,71,4.752,73,3.984,73,4.129
D,Dier,4.6,4.6,Spurs,27,2.08,0,0,30,1.505,37,1.16,30,1.258
M,Lucas Moura,6.6,6.6,Spurs,46,4.627,0,0,46,2.633,49,2.337,43,2.131
G,Gazzaniga,4.3,4.3,Spurs,0,,0,0,0,,0,,0,
M,Alli,7.4,7.4,Spurs,9,0.986,0,0,15,0.932,12,0.628,16,0.854
D,Davies,4.5,4.5,Spurs,0,,0,0,0,,0,,0,
M,Højbjerg,4.9,4.9,Spurs,85,5.125,0,0,81,2.791,79,2.296,78,2.44
M,Winks,5.1,5.1,Spurs,3,0.191,0,0,4,0.138,5,0.154,5,0.161
D,Sánchez,5.2,5.2,Spurs,69,5.054,0,0,67,3.162,66,1.913,65,2.571
D,Sessegnon,4.7,4.7,Spurs,0,,0,0,0,,0,,0,
M,Bergwijn,7.0,7.0,Spurs,3,0.266,0,0,5,0.251,5,0.216,6,0.268
M,Fernandes,4.7,4.7,Spurs,0,,0,0,0,,0,,0,
D,Tanganga,4.9,4.9,Spurs,33,2.532,0,0,36,1.777,38,1.149,38,1.566
M,Lo Celso,6.9,6.9,Spurs,49,4.026,0,0,49,2.296,51,1.971,52,2.122
M,Skipp,4.4,4.4,Spurs,0,,0,0,0,,0,,0,
M,Ndombele,5.9,5.9,Spurs,64,4.569,0,0,60,2.433,56,1.928,57,2.087
D,Foyth,4.3,4.3,Spurs,0,,0,0,0,,0,,0,
D,Gibbs,4.3,4.3,West Brom,23,0.559,29,0.778,24,0.813,29,0.636,28,0.551
F,Robson-Kanu,5.2,5.2,West Brom,16,0.738,17,0.835,16,0.826,20,0.891,20,0.909
M,Livermore,4.7,4.7,West Brom,10,0.32,11,0.357,15,0.502,15,0.463,13,0.405
M,Grosicki,5.2,5.2,West Brom,0,0,0,0,0,0,0,0,0,0
M,Phillips,5.1,5.1,West Brom,58,2.043,55,2.05,56,2.176,54,1.869,53,1.849
D,Bartley,4.4,4.4,West Brom,80,1.835,81,2.058,79,2.607,78,1.585,75,1.355
M,Sawyers,4.6,4.6,West Brom,3,0.093,5,0.155,7,0.225,8,0.241,7,0.211
D,Hegazi,4.1,4.1,West Brom,0,,0,,0,,0,,0,
F,Austin,5.1,5.1,West Brom,0,,0,,0,,0,,0,
F,Zohore,4.8,4.8,West Brom,0,,0,,0,,0,,0,
G,Johnstone,4.5,4.5,West Brom,89,3.247,88,3.28,88,3.569,87,3.133,87,3.088
D,Townsend,4.4,4.4,West Brom,69,1.558,65,1.628,70,2.268,66,1.332,67,1.192
D,Ajayi,4.8,4.8,West Brom,40,1.004,44,1.221,43,1.511,43,0.972,46,0.935
M,Leko,4.5,4.5,West Brom,0,,0,,0,,0,,0,
M,Edwards,4.7,4.7,West Brom,0,0,0,0,0,0,0,0,0,0
D,Furlong,4.5,4.5,West Brom,87,1.977,83,2.09,82,2.666,82,1.658,80,1.439
M,Field,4.8,4.8,West Brom,0,,0,,0,,0,,0,
M,Burke,4.1,4.1,Sheffield Utd,47,1.944,36,1.605,33,1.35,26,1.317,27,1.152
D,O'Shea,4.2,4.2,West Brom,76,1.547,74,1.698,76,2.279,74,1.357,75,1.193
M,Harper,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Noble,4.5,4.5,West Ham,41,1.736,47,1.657,36,1.523,23,0.954,26,1.002
M,Snodgrass,5.6,5.6,West Brom,17,0.624,19,0.724,21,0.828,22,0.778,22,0.785
G,Martin,3.9,3.9,West Ham,0,0,0,0,0,0,0,0,0,0
G,Randolph,4.3,4.3,West Ham,0,0,1,0.037,1,0.043,2,0.083,3,0.119
G,Fabianski,5.0,5.0,West Ham,89,3.858,88,3.261,87,3.735,87,3.621,86,3.419
D,Ogbonna,4.7,4.7,West Ham,0,0,41,1.045,63,2.37,79,2.712,80,2.46
G,Roberto,4.5,4.5,West Ham,0,,0,,0,,0,,0,
M,Wilshere,4.9,4.9,West Ham,0,,0,,0,,0,,0,
D,Cresswell,5.9,5.9,West Ham,57,2.468,76,2.117,69,2.923,69,2.687,70,2.404
M,Yarmolenko,5.5,5.5,West Ham,0,,0,,0,,0,,0,
F,Antonio,6.6,6.6,West Ham,14,0.835,37,1.726,55,3.004,71,3.67,71,3.366
D,Fredericks,4.2,4.2,West Ham,9,0.395,9,0.264,7,0.303,7,0.281,7,0.248
M,Lanzini,6.4,6.4,West Ham,22,1.043,16,0.64,14,0.661,10,0.457,11,0.47
M,Felipe Anderson,6.1,6.1,West Ham,0,,0,,0,,0,,0,
F,Haller,6.1,6.1,West Ham,0,,0,,0,,0,,0,
D,Masuaku,4.3,4.3,West Ham,58,2.455,47,1.304,43,1.799,41,1.568,41,1.396
D,Balbuena,4.1,4.1,West Ham,15,0.588,4,0.107,3,0.115,2,0.071,2,0.064
F,Hugill,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Bowen,5.9,5.9,West Ham,72,4.374,65,3.068,61,3.66,59,3.423,58,3.073
M,Diangana,5.0,5.0,West Brom,1,0.039,2,0.082,1,0.042,2,0.077,2,0.077
F,Ajeti,5.5,5.5,West Ham,0,,0,,0,,0,,0,
M,Rice,4.7,4.7,West Ham,20,0.815,42,1.435,62,2.39,79,2.823,80,2.692
M,Soucek,5.3,5.3,West Ham,87,3.279,84,2.648,83,3.117,81,2.926,79,2.684
M,Fornals,5.8,5.8,West Ham,71,2.921,60,2.109,57,2.371,53,2.142,55,2.068
D,Diop,4.3,4.3,West Ham,79,2.922,55,1.353,44,1.62,40,1.352,35,1.064
D,Johnson,3.9,3.9,West Ham,18,0.73,10,0.271,12,0.476,8,0.292,9,0.295
G,Ruddy,4.3,4.3,Wolves,0,0,1,0.045,1,0.045,2,0.086,1,0.038
M,Moutinho,5.1,5.1,Wolves,83,3.19,80,2.931,75,2.661,74,2.503,73,2.262
G,Patrício,5.3,5.3,Wolves,89,4.381,88,4.012,88,3.934,87,3.729,88,3.327
D,Bennett,4.4,4.4,Wolves,0,,0,,0,,0,,0,
D,Doherty,5.6,5.6,Spurs,0,,0,0,0,,0,,0,
D,Boly,5.4,5.4,Wolves,48,2.516,68,3.076,67,2.911,64,2.484,65,1.863
D,Coady,4.8,4.8,Wolves,83,4.009,73,3.073,71,2.878,69,2.475,68,1.813
F,Jiménez,8.1,8.1,Wolves,16,1.079,39,2.398,57,3.27,71,3.688,72,3.352
D,Saïss,4.9,4.9,Wolves,77,4.195,62,2.993,61,2.811,58,2.38,57,1.693
D,Jonny,5.4,5.4,Wolves,0,,0,,0,,0,,0,
F,Bonatini,4.8,4.8,Wolves,0,,0,,0,,0,,0,
M,Dendoncker,4.6,4.6,Wolves,86,3.248,71,2.617,66,2.369,61,2.102,61,1.936
M,Traoré,6.0,6.0,Wolves,83,3.909,80,3.533,76,3.272,76,3.028,74,2.702
M,Neves,5.1,5.1,Wolves,0,0,34,1.582,53,2.332,70,2.775,70,2.521
D,Buur,3.9,3.9,Wolves,0,,0,,0,,0,,0,
M,Jota,7.0,6.9,Liverpool,50,3.43,54,4.342,50,2.797,49,3.734,52,3.906
M,Podence,5.3,5.3,Wolves,66,3.682,58,3.044,54,2.742,46,2.198,48,2.032
D,Kilman,3.9,3.9,Wolves,7,0.357,2,0.089,2,0.085,1,0.038,2,0.058
D,Vinagre,4.1,4.1,Wolves,0,,0,,0,,0,,0,
G,Sarkic,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Gibbs-White,4.9,4.9,Wolves,17,0.903,10,0.502,7,0.34,6,0.272,5,0.21
M,Neto,5.7,5.7,Wolves,0,0,37,2.095,55,2.95,71,3.468,71,3.035
M,Jordao,4.3,4.3,Wolves,0,,0,,0,,0,,0,
F,Campana,4.8,4.8,Wolves,0,0,0,0,0,0,0,0,0,0
M,Freeman,5.0,5.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Willian,7.5,7.5,Arsenal,22,1.165,11,0.585,13,0.72,15,0.895,14,0.598
D,Salisu,4.3,4.3,Southampton,3,0.072,0,0,13,0.363,14,0.242,16,0.56
M,Sean Longstaff,4.6,4.6,Newcastle,41,1.376,41,1.22,41,1.312,40,1.244,41,1.201
M,Pereira,5.4,5.4,West Brom,74,3.052,71,3.159,69,3.286,70,2.787,70,2.833
G,Hart,4.2,4.2,Spurs,0,0,0,0,2,0.097,2,0.078,3,0.133
G,Ramsdale,4.6,4.6,Sheffield Utd,89,3.351,88,3.36,87,3.074,88,3.734,87,3.183
D,Robinson,4.4,4.4,Fulham,53,1.471,0,0,55,1.277,57,2.564,58,2.034
M,Hendrick,4.5,4.5,Newcastle,20,0.7,23,0.713,20,0.668,20,0.648,23,0.702
D,Dann,4.2,4.2,Crystal Palace,0,0,8,0.196,9,0.154,9,0.36,11,0.351
M,Matty Longstaff,4.8,4.8,Newcastle,0,0,0,0,0,0,0,0,0,0
G,Gillespie,4.3,4.3,Newcastle,0,,0,,0,,0,,0,
M,Eze,5.8,5.8,Crystal Palace,0,0,67,2.274,70,2.183,69,2.83,70,2.696
D,Thiago Silva,5.6,5.6,Chelsea,75,3.569,70,2.854,70,3.509,73,1.757,71,2.887
D,Koch,4.3,4.3,Leeds,61,1.374,62,1.649,58,1.849,42,1.307,42,1.673
F,Rodrigo,5.7,5.7,Leeds,19,0.828,36,1.567,38,1.67,42,1.896,39,1.879
M,Lemina,4.5,4.5,Fulham,55,1.671,0,0,61,1.731,52,1.863,53,1.742
D,Gabriel,4.9,4.9,Arsenal,33,1.455,38,1.54,27,1.21,25,1.225,16,0.429
M,van de Beek,6.6,6.6,Man Utd,6,0.315,7,0.324,7,0.296,8,0.363,8,0.359
D,Cash,5.0,5.0,Aston Villa,81,1.473,79,3.66,78,2.409,78,2.045,78,3.257
M,Murphy,4.9,4.9,Newcastle,55,1.872,49,1.468,52,1.678,51,1.595,51,1.496
D,Castagne,5.7,5.7,Leicester,69,3.752,68,3.824,64,2.802,59,3.269,56,1.686
D,Kipre,4.3,4.3,West Brom,0,,0,,0,,0,,0,
M,Havertz,8.2,8.2,Chelsea,69,4.561,67,4.171,67,4.51,65,2.912,64,3.894
M,Ceballos,4.7,4.7,Arsenal,36,1.498,32,1.332,32,1.39,36,1.663,37,1.272
M,Allan,5.2,5.2,Everton,49,1.534,66,1.919,67,2.167,65,1.998,67,2.426
G,Walton,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Fabio Silva,5.2,5.2,Wolves,52,2.948,39,2.16,29,1.58,21,1.089,21,0.989
D,Marçal,4.7,4.7,Wolves,5,0.252,32,1.442,39,1.695,51,1.979,52,1.498
F,Wilson,6.5,6.5,Newcastle,82,4.064,79,3.049,77,3.373,77,3.166,73,2.729
M,Fraser,5.6,5.6,Newcastle,2,0.078,16,0.542,26,0.935,35,1.195,37,1.176
M,Rodríguez,7.7,7.7,Everton,58,2.698,52,2.259,50,2.677,52,2.513,50,3.077
D,Ampadu,4.3,4.3,Sheffield Utd,81,2.137,75,2.085,68,1.313,68,2.483,68,1.589
D,Bogle,4.3,4.3,Sheffield Utd,19,0.589,21,0.693,18,0.431,21,0.896,20,0.561
D,Lowe,4.2,4.2,Sheffield Utd,0,0,0,0,0,0,0,0,1,0.025
M,Doucouré,5.2,5.2,Everton,0,0,0,0,0,0,0,0,0,0
D,Lewis,4.1,4.1,Newcastle,7,0.202,8,0.128,9,0.224,7,0.159,10,0.151
F,Watkins,6.5,6.5,Aston Villa,86,3.33,79,4.708,79,3.8,74,3.466,73,3.927
M,Vitinha,4.7,4.7,Wolves,27,1.365,20,0.958,14,0.651,11,0.477,10,0.403
G,Areola,4.6,4.6,Fulham,90,3.386,0,0,88,3.186,88,4.002,87,3.569
D,Tete,4.3,4.3,Fulham,69,1.947,0,0,69,1.617,66,3.057,66,2.366
M,Mendy,4.2,4.2,Leicester,7,0.24,10,0.346,9,0.291,10,0.345,10,0.301
D,Dunne,3.8,3.8,Burnley,0,0,0,0,0,0,1,0.032,0,0
D,Thomas,3.9,3.9,Burnley,0,,0,,0,,0,,0,
D,Carter-Vickers,3.9,3.9,Spurs,0,,0,0,0,,0,,0,
D,Woods,4.0,4.0,Crystal Palace,0,0,0,,0,,0,,0,
G,Forster,4.0,4.0,Southampton,60,2.181,0,0,61,2.324,55,1.936,61,2.556
M,Tella,4.3,4.3,Southampton,17,0.716,0,0,20,0.871,21,0.818,23,1.09
D,Odoi,4.2,4.2,Fulham,0,0,0,0,3,0.067,1,0.041,2,0.065
M,Elneny,4.2,4.2,Arsenal,8,0.274,8,0.271,9,0.315,9,0.327,10,0.305
G,Macey,4.0,4.0,Arsenal,0,,0,,0,,0,,0,
G,Steele,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0
D,Jagielka,3.9,3.9,Sheffield Utd,61,1.666,50,1.446,45,0.921,41,1.543,38,0.935
D,Ivanovic,4.4,4.4,West Brom,0,,0,,0,,0,,0,
M,Thiago,5.5,5.5,Liverpool,59,2.041,57,2.225,56,1.763,58,2.161,56,2.102
G,Caprile,4.0,4.0,Leeds,0,0,0,0,1,0.039,0,0,1,0.041
M,Bogusz,4.3,4.3,Leeds,0,,0,,0,,0,,0,
D,Inniss,4.0,4.0,Crystal Palace,0,0,0,,0,,0,,0,
M,Benson,4.5,4.5,Burnley,1,0.033,1,0.035,1,0.036,1,0.035,1,0.037
D,Driscoll-Glennon,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0
M,Bernabé,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
G,Steffen,4.4,4.4,Man City,0,0,0,0,0,0,0,0,1,0.052
F,Delap,4.3,4.3,Man City,0,0,0,0,0,0,0,0,0,0
M,Traoré,5.9,5.9,Aston Villa,52,1.967,65,3.661,65,2.907,64,2.734,64,3.235
M,Ünder,5.7,5.7,Leicester,0,,0,,0,,0,,0,
D,Reguilón,5.5,5.5,Spurs,86,7.272,0,0,80,4.488,81,2.808,79,3.639
M,Bale,9.2,9.2,Spurs,46,5.061,0,0,46,2.907,47,2.465,49,2.642
M,Gallagher,5.5,5.5,West Brom,72,2.237,70,2.256,67,2.284,67,2.014,71,2.128
D,Hoever,4.4,4.4,Wolves,18,0.902,16,0.703,15,0.635,10,0.378,11,0.314
D,Semedo,5.2,5.2,Wolves,81,4.19,77,3.47,74,3.217,75,2.917,74,2.127
G,Rúnarsson,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0
G,Mendy,5.2,5.2,Chelsea,90,4.279,89,3.892,88,4.333,87,3.206,87,3.806
D,Llorente,4.4,4.4,Leeds,69,1.426,69,1.71,71,2.124,58,1.683,56,2.098
M,Molumby,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Goodridge,4.5,4.5,Burnley,0,,0,,0,,0,,0,
M,Palmer,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0
M,Shabani,4.4,4.4,Wolves,0,,0,,0,,0,,0,
M,Ramsey,4.5,4.5,Aston Villa,47,1.55,34,1.559,33,1.268,31,1.165,32,1.354
M,Krovinovic,4.9,4.9,West Brom,0,,0,,0,,0,,0,
D,Dias,6.2,6.2,Man City,78,3.557,0,0,71,3.913,71,2.926,68,3.72
M,Lookman,5.0,5.0,Fulham,54,2.319,0,0,72,2.76,72,3.953,72,3.532
D,Coufal,4.6,4.6,West Ham,84,3.581,79,2.184,78,3.269,77,2.959,75,2.552
D,Nkounkou,4.0,4.0,Everton,3,0.091,3,0.081,2,0.072,2,0.062,1,0.048
G,Kelleher,4.5,4.5,Liverpool,0,,0,,0,,0,,0,
D,Fofana,5.0,5.0,Leicester,85,4.044,77,3.833,74,2.792,70,3.39,69,1.756
D,Aina,4.5,4.5,Fulham,72,2.007,0,0,72,1.688,70,3.246,69,2.477
D,Ait Nouri,5.0,5.0,Wolves,61,3.125,41,1.83,33,1.418,28,1.06,27,0.762
F,Carlos Vinicius,6.9,6.9,Spurs,20,2.076,0,0,23,1.301,22,1.107,23,1.155
M,Diallo,4.5,4.5,Southampton,74,2.009,0,0,68,1.915,71,1.821,67,2.018
D,Godfrey,5.0,5.0,Everton,86,2.513,83,2.089,78,2.705,76,2.245,71,3.351
M,Partey,4.9,4.9,Arsenal,69,2.432,63,2.214,65,2.387,64,2.516,63,1.836
D,Telles,5.3,5.3,Man Utd,4,0.204,6,0.217,9,0.277,8,0.311,8,0.313
F,Cavani,7.8,7.8,Man Utd,77,4.957,73,4.164,72,3.667,72,4.007,71,3.83
M,Raphinha,5.6,5.6,Leeds,60,2.601,79,3.496,79,3.626,76,3.649,76,4.001
D,Andersen,4.5,4.5,Fulham,88,2.347,0,0,84,1.856,81,3.576,81,2.762
D,Adarabioyo,4.5,4.5,Fulham,89,2.392,0,0,83,1.873,84,3.677,81,2.766
G,Olsen,4.5,4.5,Everton,0,0,1,0.037,2,0.083,2,0.077,2,0.096
F,Zeqiri,5.0,5.0,Brighton,2,0.085,1,0.054,2,0.106,3,0.142,2,0.102
M,Pellistri,5.2,5.2,Man Utd,0,,0,,0,,0,,0,
D,Dawson,4.5,4.5,West Ham,86,3.475,77,2.039,72,2.868,66,2.409,67,2.185
D,Clyne,4.5,4.5,Crystal Palace,0,0,11,0.255,22,0.346,30,1.122,38,1.134
G,Henderson,4.0,4.0,Crystal Palace,0,0,0,,0,,0,,0,
F,Slimani,4.9,4.9,Leicester,0,,0,,0,,0,,0,
G,Verrips,4.0,4.0,Sheffield Utd,0,,0,,0,,0,,0,
M,Otasowie,4.5,4.5,Wolves,6,0.229,4,0.145,4,0.142,1,0.034,2,0.065
F,Grant,5.6,5.6,West Brom,2,0.094,3,0.149,2,0.104,5,0.227,5,0.231
G,Norris,4.0,4.0,Burnley,0,,0,,0,,0,,0,
D,Rodon,5.0,5.0,Spurs,55,4.114,0,0,55,2.669,51,1.519,59,2.405
D,Kongolo,4.3,4.3,Fulham,1,0.028,0,0,2,0.048,3,0.129,5,0.172
G,Butland,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0
M,Benrahma,6.0,6.0,West Ham,66,3.363,61,2.502,56,2.836,53,2.604,53,2.4
F,Welbeck,5.5,5.5,Brighton,66,2.493,58,2.978,57,2.897,57,2.568,56,2.743
D,Phillips,4.1,4.1,Liverpool,86,2.958,81,4.049,81,2.28,82,3.611,75,3.475
F,N'Lundulu,4.5,4.5,Southampton,1,0.048,0,0,2,0.101,3,0.135,3,0.162
F,Thompson,4.5,4.5,Burnley,0,,0,,0,,0,,0,
F,Richardson,4.5,4.5,Burnley,4,0.172,3,0.142,5,0.252,5,0.235,4,0.211
G,Ziger,4.0,4.0,Chelsea,0,,0,,0,,0,,0,
D,Rhys Williams,4.0,4.0,Liverpool,5,0.178,9,0.449,9,0.267,9,0.4,13,0.607
G,Trafford,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
F,Simms,4.5,4.5,Everton,0,,0,,0,,0,,0,
G,Sánchez,4.5,4.5,Brighton,89,3.27,89,4.195,88,3.626,88,3.777,88,3.691
D,Ramsay,4.0,4.0,Southampton,0,0,0,0,1,0.029,1,0.019,1,0.036
M,Jenkins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Peltier,3.9,3.9,West Brom,1,0.022,3,0.071,4,0.121,4,0.078,7,0.12
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0
